annealing_375_shai	greedyhill_253_en	annealing_375_en	greedyhill_253_shai	steepesthill_465_en	steepesthill_465_shai	genetic_132_shai	genetic_132_en
29.00152074107757	29.96654558866355	30.571784663908737	28.39058999568219	30.25420005463453	28.593059945459895	28.51032657270645	
29.0058405567566	29.96784941085263	30.576664753579205	28.391374305640515	30.25768549734303	28.59590066677088	28.51169705776648	
29.00780669802244	29.968190554718362	30.579285544595162	28.394871726448336	30.25794275602644	28.600142031298134	28.512640163158228	
29.009409375382642	29.968286441986837	30.579575322530836	28.396747787184214	30.258606186133147	28.60128223464286	28.513091047862673	
29.012118716020296	29.969259912215886	30.58235598416136	28.39802630734907	30.261825221330664	28.60186597538723	28.51313350461846	
29.013155578154958	29.972630565886757	30.583585966264955	28.398211168425973	30.262365992825615	28.60351494940993	28.514373279093917	
29.015638834837272	29.973736472101457	30.583621694783396	28.398739833316487	30.264093954982176	28.603640480040745	28.51649297440165	
29.015806404798248	29.975664086473415	30.58381719539184	28.399262145023613	30.26755858503489	28.603976063298163	28.51923041912092	
29.016090338004307	29.976284751057484	30.584212018036403	28.39968972442223	30.271393235223602	28.604802899048494	28.52032642179723	
29.02466551952461	29.976920375764358	30.584373441789992	28.399735639565343	30.273841147414437	28.604805709532897	28.52161810247364	
29.027629723063146	29.977426509124257	30.585479088461465	28.39976787127257	30.27466403262533	28.60821432326631		
29.02836480187495	29.97786862651135	30.585849646395694	28.40090386447118	30.277017411311522	28.609393926795978		
29.028737741290932	29.97811101676355	30.59008749856628	28.40098708108844	30.277810899086816	28.611734431994215		
29.036059862738	29.97888991533453	30.59042761446142	28.401246295066738	30.278568494267464	28.612698351228875		
29.03766029369393	29.979849375143488	30.592553766926986	28.40130869975114	30.280231436160868	28.61549966733663		
29.04258763422961	29.98053168219993	30.59350064482945	28.40244817840892	30.281457563838067	28.615891346884315		
29.042738737440324	29.981710478919865	30.600708626043716	28.403356970509247	30.28162719478979	28.61918177583372		
29.046573830014317	29.98299803278466	30.605339711049602	28.404329163164633	30.28273073043669	28.621383636047632		
29.048526909306343	29.983005299102224	30.60602751078427	28.404465648590083	30.285050555293612	28.624148808218308		
29.05399024380923	29.984071523676686	30.610258516648635	28.405138147637956	30.28731033058485	28.624840902686127		
29.06077439684296	29.984175246304048	30.614084437359722	28.405171729373848	30.29015432723033	28.625581430312078		
29.06308265423997	29.984458332756848	30.6142791400449	28.40531721096103	30.29045286522497	28.62811466938138		
29.06312525511759	29.985500448708635	30.614308712314475	28.405345693455864	30.291976473491875	28.630454251282842		
29.071751292574458	29.98588942847582	30.616791788966022	28.407513227260512	30.29242972563427	28.63119845563046		
29.074491485039	29.98689227002975	30.62362504340773	28.40761110561819	30.293414600211207	28.635512251571342		
29.077977957606816	29.986911754763504	30.623635327709962	28.40846396582065	30.293854160915984	28.635845261574584		
29.080291846400254	29.98840406584344	30.62711678653968	28.409545150536168	30.29454992806353	28.63592435114535		
29.09054212922042	29.988493949022644	30.62720853111581	28.410053751555584	30.29538295584654	28.636253313989094		
29.091084594062117	29.988619809255006	30.62966228660172	28.410885218482207	30.29631213334844	28.63625779499278		
29.10161658877089	29.98905515116901	30.632665033651516	28.412198149585365	30.306237523208463	28.63631079770733		
29.105320887741712	29.98969567024233	30.636301931995433	28.412214747065335	30.306809696382263	28.637807240567636		
29.128496195940798	29.989977615262166	30.64405047166138	28.412942272026438	30.30941284978898	28.639398224049536		
29.130103333561966	29.99125595467541	30.64998486321277	28.413740216257494	30.30947472462857	28.639942475686816		
29.13940674191835	29.991397457500476	30.65582573272686	28.41387233256586	30.31144578512056	28.64073809665568		
29.14546269084863	29.99140358179413	30.66151275464687	28.415399698173193	30.313786009035233	28.642026486472545		
29.145847282216	29.991577903545252	30.663154209094543	28.415675742628267	30.319717735139527	28.646591065226353		
29.14971544018314	29.991902066722652	30.677234474506974	28.415969835343972	30.32145548817636	28.64663663180454		
29.15490053762916	29.993482657712182	30.67992755810428	28.418904352053747	30.323101177777144	28.6483714456442		
29.15754407077075	29.99380013665756	30.682872834154324	28.41928858908016	30.33472846758911	28.651548447007876		
29.157591951280516	29.994664111550517	30.701558729560695	28.419863215750077	30.337406650720045	28.652054694338613		
29.159209588556582	29.99502861173295	30.704661799652808	28.420183496336282	30.339307623326285	28.656328366551843		
29.164967832135133	29.99538356780222	30.704810010444735	28.42029660056273	30.34105161115676	28.657383104825584		
29.168342368162545	29.99815822812952	30.726347688269904	28.420922296178603	30.342425600614433	28.661041214721976		
29.169529743630875	29.998829821971924	30.73378509725894		30.342830882364886	28.662100641302587		
29.170904977324494	29.99910944291808	30.743003392829984		30.345446599419734	28.663054622676725		
29.181739782031713	29.999732769309997	30.75081536211365		30.345816535600182	28.663382475778505		
29.182860515999526	30.00029762670601	30.752487011651613		30.346095915581802	28.664115256723083		
29.182931726879414	30.00166822494857	30.757054228689732		30.34622000510276	28.664526046371943		
29.186043312264022	30.00273155772792	30.773941787532234		30.347620135961265	28.66456091605821		
29.186720153809212	30.00282701552252	30.780183531016434		30.35108936407924	28.66529571654953		
29.189653399234626	30.00424527432135	30.782577868025932		30.352744817924663	28.666026741696434		
29.191327019262776	30.006921976985566	30.784397434264598		30.353856809086942	28.6690233411187		
29.199461414176263	30.008332007868937	30.79319166627038		30.353884997232836	28.669095981088088		
29.201456082913623	30.00843092116192	30.798715257289647		30.354670929846222	28.67695506102744		
29.201561828530753	30.008635514879828	30.80275366486624		30.356629061563424	28.67809147949357		
29.20176298304557	30.008771019004573	30.806081113748917		30.359730526676277	28.678807121664413		
29.20195998925547	30.009501963677728	30.81051222900023		30.36074614270878	28.680503312118542		
29.203318276945495	30.010523017992327	30.815991107622004		30.366766621442757	28.681254188708074		
29.205114843006037	30.012781376068823	30.821396270552196		30.3738537787586	28.686357584854154		
29.20960362883701	30.013399689681194	30.82365001540445		30.374701958881776	28.68659265015471		
29.21627606817311		30.826227228371256		30.37625615343028	28.687007456662673		
29.217345239668703		30.82845299721477		30.37774672688358	28.6882011328321		
29.221422201317974		30.829244143066205		30.381713460370136	28.68873010697332		
29.223245823255958		30.831562489905064		30.382282864521628	28.689198173917443		
29.2303171913851		30.83290506647782		30.38272728648838	28.691547147886823		
29.235836081710776		30.841457919375184		30.382799783256182	28.695394445164304		
29.237017422210467		30.842993415612554		30.383826572445656	28.695451611669018		
29.244925063042594		30.8467494566179		30.384167334193442	28.701449859206075		
29.249495332641764		30.8516030879288		30.384206861689883	28.702362486391802		
29.250118633603613		30.85617610171405		30.385037000932584	28.70243523835622		
29.2504655998327		30.857671024435085		30.3881039536824	28.703141906110876		
29.254387454611617		30.8607916691601		30.388372418863494	28.703281518282807		
29.256269264499547		30.863748906396605		30.38876456537225	28.70402693182531		
29.256279908520977		30.864470764794696		30.388769489629627	28.70471038893835		
29.26105941756866		30.866282054411798		30.38896308411094	28.70510038992252		
29.26261323323649		30.868652338015412		30.395231821526814	28.70603285150429		
29.269923258525782		30.871486047917795		30.396142147815702	28.709070138483185		
29.279267854753165		30.882337224216744		30.398161580067747			
29.283306507294736		30.885275269432938		30.401783370252026			
29.288889324871512				30.402296823856663			
29.289886529280373				30.40465199337323			
