genetic_oxeylyzer	genetic_default	greedyhill_default	greedyhill_oxeylyzer	steepesthill_oxeylyzer	steepesthill_default	annealing_oxeylyzer	annealing_default
		29.995350562566674			30.27699507535463		30.64739853955812
		29.995475487612843			30.278226018272065		30.65078819789058
		29.99677708337413			30.278577637122027		30.65395680685996
		29.99849955313457			30.27976511428539		30.654136547662667
		29.998662181113367			30.280751925636267		30.654886976868713
		30.00031447946577			30.281527046660045		30.65870199793596
		30.000494038103454			30.28166236621309		30.660008145424307
		30.002660644353952			30.28296554737083		30.660289867786197
		30.003218126720256			30.28300825037411		30.664179334925244
		30.003312523081895			30.286767667847304		30.664894834626473
		30.006326493048388			30.287787465386053		30.681089700353166
		30.006510503472185			30.29618767672567		30.68669082534845
		30.009861484389944			30.299497749017025		30.68677595923054
		30.010312112642513			30.301507163164047		30.697798395625373
		30.012233306714666			30.30272215409685		30.7005402381287
		30.013474730958343			30.302928833622335		30.70994287765152
		30.01349644668359			30.306770918225613		30.712535509953646
		30.014006816151763			30.30739355175189		30.719347056276124
		30.014124117348132			30.309256863198943		30.722523995965933
		30.01434048080068			30.31035440761027		30.723664178885173
		30.01453311728639			30.312814001942108		30.733833596064535
		30.014564463230553			30.315897047801958		30.73736664608537
		30.014854321271127			30.317382513472914		30.738301864305058
		30.016307463789794			30.31756843384759		30.741078616317537
		30.016614832048106			30.31763558672347		30.741286939140466
		30.017074117828546			30.3197441778931		30.753306024009078
		30.01712374851617			30.320248822352326		30.759661865998652
		30.01800872348439			30.327407689854773		30.766888190872535
					30.32855759565292		30.768814093420424
					30.332373398834683		30.782112112296055
					30.33327499566167		30.785898481689372
					30.33376133699095		30.788935600386893
					30.336094926966624		30.790332995256588
					30.33612324930538		30.791366788875457
					30.336266295552768		30.79504845029605
					30.338588360118525		30.79542714448732
					30.33951716369777		30.79678795419412
					30.340395684421843		30.801368916587972
					30.34045683428174		30.802817131678175
					30.341208711421086		30.808810773125455
					30.34153157564074		30.816382483377996
					30.341923448285442		30.816442105562594
					30.343621433298527		30.817915115372063
					30.346521304099447		30.81829261929648
					30.348163732326654		30.82589081421666
					30.349267184090145		30.835368026350768
					30.34934056007266		30.849537298772585
					30.34958902092782		30.852023295231255
					30.35080619660927		30.855839553144442
					30.355385792287972		30.857064487588914
					30.355916492570003		30.859229578070217
					30.35617601508963		30.864638666534837
					30.35657873067123		30.87872729659745
					30.36074180346933		30.87874212402602
							30.879221362850696
