annealing_375_en	steepesthill_465_en	steepesthill_465_shai	genetic_132_en	genetic_132_shai	annealing_375_shai	greedyhill_253_en	greedyhill_253_shai
30.65133304997142	30.322299208018446	30.263068510392902			30.549330450575447	29.998373520879085	29.956288810743786
30.651555599101556	30.323171398031878	30.26361826240767			30.55232942970678	29.99880576854142	29.95675024823713
30.654410672843575	30.326205508526062	30.264768040936232			30.555053667211013	29.998858710136837	29.958189147250756
30.658190708780616	30.326576072103034	30.265927595180187			30.55668422240797	29.99932565768385	29.959352898682873
30.660834526570753	30.336195873979793	30.26677359005827			30.558652799997063	30.000188576180253	29.959903094775783
30.66269266317972	30.336527697655445	30.267979650358352			30.559907077461315	30.001028768714097	29.960041070741593
30.664240227068316	30.338841359239634	30.268342506114628			30.564496251529157	30.00125786860307	29.961211301694473
30.666911350332704	30.339106505857977	30.269790114775205			30.56733568610727	30.001346749539966	29.96180969664652
30.671568684487802	30.34000186030756	30.27172610730881			30.574994823983342	30.003215470051263	29.962256330094807
30.672510656398547	30.34277853701592	30.272392304916437			30.575439334064676	30.004215692008344	29.963126339966607
30.67455482562595	30.344956545647122	30.273842729928226			30.58088010342538	30.004895095259318	29.96348566441427
30.685420560608122	30.34577613999212	30.27466442828684			30.581349267335604	30.00501770338291	29.964862673276336
30.691083759895214	30.346537400930828	30.27552613283032			30.585538575857633	30.00627286103832	29.96776472107686
30.694391964460074	30.347156385120968	30.27725543762785			30.591154723880525	30.006679701690473	29.968211398141868
30.698559481446384	30.348800159793726	30.27766477170427			30.59777696232784	30.006740064864978	29.969084837411522
30.70137044133148	30.351655215395887	30.278459516065713			30.59831535551656	30.00853721178193	29.976399691969526
30.7017588145211	30.3519143004055	30.280044961903588			30.60559431949027	30.009232836194638	29.977316963088818
30.701983320483283	30.356029304489944	30.28232249239843			30.60712237687597	30.0111170794627	29.980238556539792
30.705808753771166	30.357062986606415	30.282344492678416			30.610472557071063	30.013661589827464	29.980394954548004
30.706269520044373	30.35777480154385	30.284029758794496			30.611353492002642	30.014016731009818	29.98208093570672
30.711268291379312	30.358695569339716	30.286357512156062			30.61178657072893	30.01415170062024	29.982124103747484
30.71443786515964	30.3631516749555	30.2869085147114			30.61767152103821	30.014541334433886	29.982607513734308
30.71558437053646	30.36331275817423	30.287333796798578			30.619007908338027	30.01486647863143	29.983397476134368
30.7180229146903	30.36345912139592	30.288334540317948			30.623157144977426	30.015798944837282	29.98388613265516
30.719127082177646	30.373533727500938	30.288378746215223			30.630069654001662	30.01658277736498	29.98564048077914
30.721874699603312	30.3755421026639	30.28961534600301			30.63008995841438	30.017260115741003	29.986083933537742
30.72275129074335	30.375844764290317	30.291240562409314			30.63260035236016	30.017928813933374	29.9869235571126
30.73138370299675	30.379264636690998	30.29317826839207			30.63938856450978	30.018241322844776	29.9883444211322
30.73254189466513	30.380519879606958	30.294716724072273			30.641382555062325	30.018968321657677	29.988374398884204
30.73361814025506	30.380693650186917	30.2963352092188			30.644543112739232	30.020162171987952	29.989227957102024
30.73406276443023	30.38163095289339	30.29796823960669			30.65210307723966	30.020177260845774	29.99000494667159
30.735109488418352	30.38215992979057	30.29882539656823			30.65882562550346	30.02034344198447	29.99069581492999
30.737294140785753	30.38333148272165	30.30150253810738			30.674220132732525	30.020671180103307	29.991486870415613
30.744271089136618	30.38437953157922	30.302303572396205			30.67775085363692	30.022381542251612	29.99261367425197
30.744666533625264	30.387385265921374	30.308559908230492			30.6864894546291	30.02264705279486	29.993096396865905
30.74621956636	30.390421082758532	30.310457063222717			30.68926164117491	30.022880482204542	29.994138055130946
30.749766357434353	30.390720828428698	30.314390629398613			30.690435755846607	30.024876992429366	29.99554408109369
30.758993598905843	30.390923607269368	30.31523567417628			30.69237567271297	30.02527415515252	29.99581519982322
30.760669062937666	30.391597022000482	30.316414205482577			30.696895416416268	30.025998604511614	29.997705695594142
30.77239596161952	30.393267299726766	30.31693894668862			30.701167943026064	30.026517749209134	29.999436048775323
30.778665793082194	30.393977625076882	30.32173697518281			30.70179648733469	30.027075694608506	29.999854597439523
30.780677061223493	30.395436626275288	30.322165886222624			30.720443271654297	30.02895912704304	30.00090265830155
30.781901016891386	30.397347448657385	30.3233763210837			30.72968471014222	30.02909165757765	30.005327519634925
30.786541025193408	30.404656464261205	30.323663149091377			30.73062978512943	30.02992805523624	30.005577655619206
30.78899161973321	30.405748447368556	30.325790983690975			30.733893410065022		30.005658109423663
30.790447064194254	30.406347197058274	30.3283005327153			30.734559977955143		30.005892900386453
30.793554142309777	30.409520226754644	30.336664670577214			30.74045362537518		30.00624227714209
30.794938884818194	30.409919139017667	30.33684353978492			30.746686197889574		30.006650711161274
30.799167492881175	30.413372786202217	30.33983790825402			30.75521928544976		30.00678300343163
30.80082696069789	30.413478842136584	30.344182718694967			30.766092007558502		30.007399183039887
30.80090538568363	30.415678613985715	30.344891663525956			30.768047800802563		30.008869107065074
30.80939149224578	30.419600786339906	30.3517331714765			30.76949120425067		30.00950412369446
30.813256445787562	30.42085506652917	30.353815000223765			30.769887395751564		30.01130917143875
30.82278466618635	30.42123191700647	30.354613653038864			30.794223428900715		30.011860621136954
30.82949781737612	30.423725104900385	30.35493879744886			30.79907295194065		30.012377354221748
30.8316428954899	30.423887412958614	30.357658204675396			30.800278027659086		30.013811480220056
30.833050517936865	30.424038138038078	30.358552120021912			30.802672953952047		30.01412904371429
30.83357061304377	30.42605494364002	30.3590021097888			30.803359836862903		30.01462661396476
30.833987056416984	30.42648664176007	30.359075041384177			30.807477970059352		
30.834066681139113	30.429192388261278	30.359471671187336			30.811021423513544		
30.83767909215929	30.430761915973434	30.359700560333643			30.817768033554053		
30.83813117188193	30.431127122644888	30.362013530699162			30.819678225566797		
30.84506922057896	30.432083165215875	30.362375208389633			30.820967071915984		
30.848144702926046	30.433325869040967	30.366578004603866			30.82169939340577		
30.85984062378531	30.43397699055341	30.36736933682803			30.825144166839983		
30.86428207829737	30.43592348569853	30.36914630603958			30.849641156685117		
30.868048161241056	30.43608241009833	30.37027429596428			30.851831952641298		
30.87446207855666	30.436906131928765	30.37453008641651			30.851908929310742		
30.875561799993562	30.438372500188798	30.376152676905836			30.855384989962985		
30.883032982950393	30.440050476317	30.37617428036566			30.85578067041573		
30.887861839999637	30.44087940328427	30.376231488940213			30.862387308731037		
30.888527831575953		30.37628222063789			30.87205473625821		
30.901292320969056		30.377096435619503			30.872287021759362		
30.904636643509605		30.378178419180294			30.88344656940432		
30.9055712520006		30.37927625159333			30.885323902212214		
30.906160976592677		30.384030152142515			30.887119582031396		
30.90681053106329					30.8932571585621		
					30.896700409252496		
