x10_True_8p_1c_0.0001t	x10_True_4p_1c_0.0001t	x10_True_4p_1c_0.001t	x5_True_4p_1c_0.0001t	x10_False_1p_1c_0.0001t	x10_True_4p_4c_0.0001t	x10_False_4p_1c_0.0001t	x20_True_4p_1c_0.0001t	x10_True_2p_1c_0.0001t	x40_True_4p_1c_0.0001t	x10_True_4p_1c_1e-05t
30.051454366916452	29.909526327904295	29.903271205600902	29.906638374030234	29.726788781267476	29.90559432936455	29.905259189293513	29.898089094401655	29.784946826294735	29.909809886014976	29.907335512977447
30.051975191556142	29.91038217989986	29.903310731723312	29.906847204106906	29.727464494154646	29.906768360254304	29.905806838670713	29.898396367745896	29.788109258925484	29.912131201919408	29.9093466945769
30.052434334498972	29.911687490681008	29.903965967415658	29.906975106356462	29.727480463996045	29.906901764150234	29.90587906724712	29.899207030232912	29.789418375332573	29.913530076584003	29.911981377083038
30.053492976133192	29.91213120191941	29.90464340222503	29.90699360880522	29.72884332876376	29.907074772182213	29.906493758722945	29.899304970301877	29.79025310563037	29.91420894885553	29.91212089637618
30.055095234392176	29.913649795971885	29.90638159002131	29.907123006656548	29.729331050516386	29.90858424104457	29.906635127317426	29.899535750164976	29.790760784365105	29.91467299839665	29.91411006812649
30.056576955803024	29.914274287718175	29.906957122010635	29.911227081029505	29.731641370348946	29.909370373282755	29.90678992670354	29.899900052819454	29.793219551909537	29.915038466273796	29.915888244241536
30.057398249573176	29.91750020624653	29.907052378948826	29.911289020544793	29.732077772501928	29.9115253449328	29.90744071804865	29.902347599501358	29.794872024243297	29.915091936970658	29.91752675100343
30.062522596738916	29.917532928862066	29.90769986088832	29.914005058897885	29.733639044036824	29.91443304689593	29.909111785357467	29.903831889045197	29.795843525011147	29.915670981068445	29.918668712854416
30.063929586324655	29.918795026598406	29.910160402331872	29.91414879352113	29.73370125492677	29.916831169641455	29.910863359988483	29.90394958599898	29.799706935924284	29.916606547784546	29.91932114275775
30.06540861962302	29.91932114275775	29.910792433670387	29.914421318240777	29.73544130225128	29.917778631633247	29.911539572830293	29.904118389318647	29.80071154861551	29.91770929780876	29.91939674452231
30.06604173810754	29.920635686217057	29.911251513221252	29.915029921297062	29.735611466507574	29.918074683527934	29.912561169643165	29.907059356658436	29.800773329766052	29.921526294797147	29.919796943617477
30.06887025004508	29.921125576640883	29.912797907032058	29.91709352099402	29.73592014144575	29.918657382248924	29.91416533502772	29.907550441368002	29.801931621746114	29.92204427255573	29.920304857036395
30.070658802627165	29.922607535435155	29.912827799137887	29.91801088470538	29.73611492475638	29.91940385669253	29.914918873478275	29.907600797160786	29.802571271343005	29.922072004360707	29.920833543327845
30.075126416280952	29.924800050053193	29.91374430705973	29.919219515115053	29.73679959368952	29.923223319788132	29.91522415706678	29.90918675686615	29.805453553582694	29.923444970634776	29.921556151782827
30.078212646599873	29.92740322716508	29.919556159725506	29.919320422699634	29.738094427083126	29.923387645992232	29.916421567171312	29.911227081029505	29.805777092599513	29.92504881501067	29.922369513835612
30.078414557242446	29.927614502670163	29.929864354648938	29.921619465608874	29.73831135440706	29.92863035272044	29.918465327869242	29.912715963395897	29.80692958081638	29.92570006848997	29.925441900876088
30.07962605844743	29.930441429150164	29.92990487739939	29.925651213956773	29.738855566776998	29.92890987720091	29.92248230040294	29.91391914647338	29.807524688457782	29.927767261491233	29.92714085976887
30.08010055803753	29.93094984815169	29.931331222804346	29.92598812992303	29.73965325071019	29.932833963032937	29.922904235264987	29.914145175717042	29.808575566184896	29.928393129853823	29.92873341780438
30.08482271907466	29.933265941009363	29.93268698134614	29.926255451500467	29.73968861347447	29.935818294941434	29.924257593004267	29.91487548545101	29.80933059245098	29.92859768771893	29.929207157979477
30.08509347327227	29.93753210031106	29.93273134908589	29.92668711245669	29.740221029146944	29.93690854493273	29.92458320375115	29.916429844482046	29.809428948912757	29.928712690129032	29.929555716912454
30.085891277211633	29.937742494780395	29.93284676610945	29.92728542245283	29.74136767219968	29.93753374140684	29.928750772873464	29.919444908940843	29.81088348398077	29.928750772873464	29.93063861114026
30.086699966330503	29.939380216939014	29.93402841606375	29.927883818750118	29.741431589360875	29.937589274860663	29.93150394078764	29.919711969402446	29.811180553788564	29.93019432274065	29.931099677488866
30.086832275230087	29.93972366971379	29.93756010661166	29.928320889497314	29.741549682761633	29.93959961647773	29.931832295417617	29.920343830549825	29.81205830195472	29.930601605794017	29.93429738355425
30.088715263463758	29.940235845097085	29.940728582983724	29.92838825888322	29.745655731739568	29.939737188516823	29.931832295417614	29.922378714616244	29.813111305230677	29.930913735517237	29.936360948000196
30.09016598258308	29.944143522292002	29.943045651138874	29.929280299573993	29.746284861202387	29.94209090543089	29.93194094679595	29.925753114097333	29.813430860637723	29.93106790277163	29.937059470247657
30.09052266095251	29.944802003967187	29.943938939933513	29.9333809359225	29.746944885291676	29.942425016352978	29.932159075314182	29.926196022492395	29.81596820949477	29.933079149734382	29.937742538651243
30.09116351402507	29.94613231310953	29.945093290291865	29.933616090876534	29.746956571052625	29.945439367769012	29.933269130728135	29.926598946456203	29.81624336963576	29.934499064000345	29.939025616050994
30.092960648111852	29.946553746481374	29.945564502027484	29.933766177284074	29.74711317519519	29.945697614328026	29.93436413781418	29.92892904125117	29.817176166514987	29.934519083375974	29.93903657512668
30.09345041123729	29.94698359807218	29.947070952073975	29.935749495759424	29.747956840740343	29.948335690199862	29.93566761493743	29.929156699774374	29.819259231355886	29.935115381527545	29.93979612814948
30.093474215886822	29.947109873627756	29.947801013693393	29.93690854493273	29.74826890754397	29.94874478923102	29.93683949723701	29.93019432274065	29.81973484002076	29.937101117508977	29.94165327482008
30.09418237274069	29.947506745704224	29.949250107195873	29.938269438840706	29.748590803986524	29.949090540589157	29.936839497237024	29.93060160579403	29.82128147634803	29.93865490147418	29.941878218650725
30.094267827970032	29.948804445969373	29.953688644997126	29.938400679494745	29.751302503779222	29.95170381868333	29.938253700041436	29.93158584311788	29.821433162914623	29.940452198721694	29.942749210170504
30.094500119815716	29.949651072218998	29.954263650608816	29.939396196921763	29.753176422662452	29.953378149183298	29.938679693447874	29.932206696804975	29.823351890403906	29.94133528782848	29.943898944856503
30.097692744501053	29.949861171421656	29.957323711834942	29.94006580274385	29.755392282595587	29.957447720650823	29.94031693546974	29.9329065247115	29.823618231631272	29.941922541745747	29.945706136913373
30.098216371487997	29.950873470335107	29.957791355888354	29.942009429217393	29.755666128236655	29.957595303020735	29.94290011928759	29.933461978432554	29.8238717820849	29.94197800105786	29.946432676399912
30.099791988807713	29.95633941629467	29.958520937082493	29.94221877694823	29.756182351773354	29.959289269114173	29.94296622131861	29.935933986558318	29.824290297720957	29.94257088795576	29.948237408149286
30.101370928855225	29.956692893960692	29.95917532256246	29.94293796783182	29.756265021570176	29.96051337023791	29.94465020326014	29.93628602547167	29.825720252324814	29.94276749268878	29.948257037118825
30.105549416474283	29.95673740181414	29.960392872621693	29.943159723868014		29.96090602809209	29.94524384423091	29.938269438840713	29.825882471694594	29.943307369821177	29.948292693030417
30.10569114686239	29.957508825160268	29.960881888290306	29.94352606803581		29.96307410534938	29.945893353776043	29.93850813502655	29.826825237762627	29.94722353689406	29.948497332288817
30.10641538023133	29.958549886469637	29.9609462896697	29.943722686798257		29.96317106731613	29.946066030326342	29.93904510076947	29.826998447961863	29.94819788088962	29.949119193908672
30.106654947343245	29.959497235976613	29.961508350779763	29.944607390454728		29.965941676739405	29.947099368624798	29.93945265122312	29.827024923511168	29.94894658944844	29.950315368536003
30.108870285652294	29.960306138809045	29.96275753447795	29.94524384423091		29.9664667151705	29.947792734281148	29.94048797374351	29.82760671886348	29.9492173888504	29.95082622066479
30.11002546740896	29.960492454949893	29.962960229043254	29.946991722428226		29.966485277236394	29.94947465529803	29.940719854383996	29.828014652785818	29.95183539989369	29.952098454744377
30.112133120472865	29.960709071602388	29.969110047691117	29.949569952998374		29.966813400268084	29.949711394629666	29.944411872002	29.828164184285647	29.952075506848853	29.953487294796947
30.114486827447355	29.961625481241327	29.96925613320593	29.950752052098576		29.96902286785885	29.949979190658397	29.9455410663833	29.829279208656658	29.952451157214888	29.95433023948977
30.115862422771983	29.96275753447795	29.97064504519281	29.953910420312315		29.96908894320052	29.950566333810094	29.94699268263553	29.82984939516714	29.953863118074832	29.956387224166345
30.116473707262774	29.963680154902715	29.97113944675033	29.95947797369237		29.97022592153147	29.95077179510006	29.948882152746837	29.830084858776498	29.953975057615565	29.95643302181957
30.120225386468274	29.964666511868323	29.972073277239303	29.95950943452497		29.97267465359807	29.95091323816665	29.951070547919006	29.830337690105377	29.95545288206287	29.956555761926104
30.12204092983489	29.96555603585906	29.972469862304763	29.959810502446437		29.97365281935376	29.952858992671754	29.95190585195069	29.83108157315079	29.956472769536894	29.959809708306658
30.122158506783386	29.96615056345317	29.972893250564546	29.963571961157747		29.975455114745767	29.953136726503242	29.952141182531946	29.831413238686878	29.95656181420766	29.960558994818225
30.122626714507117	29.966573289608725	29.974502144039864	29.963774094774166		29.97721431618231	29.953473641827866	29.95328610954214	29.831491208842095	29.95662123328815	29.960974765830397
30.12281915847124	29.968638552487253	29.975072863747478	29.963825950626102		29.97727688614104	29.958386735334678	29.954748417213803	29.8316162512672	29.959689042264227	29.961035861156063
30.12593944803928	29.96908033987567	29.976934639846732	29.96432929729069		29.977463401255296	29.961668117119775	29.956302406398617	29.83261771784138	29.96002271034943	29.961731098502295
30.126990954601766	29.96924748624923	29.97768388336102	29.964743187311154		29.977530310787408	29.96231688496757	29.956387224166356	29.83362654260316	29.96091138509069	29.962181139814934
30.129876338626026	29.96927532489311	29.977724464303954	29.965899206381522		29.97850998527806	29.9625160817994	29.957992889279396	29.833828720763698	29.961467036431557	29.962505004536055
30.136820035933333	29.969725609384543	29.980129325822606	29.968622566864497		29.978660831719232	29.962881318756978	29.959314274972893	29.834171923788027	29.961804256582315	29.963345806195612
30.13740525619576	29.970452632782553	29.980822155720404	29.969030618496937		29.980693656214413	29.963637468075444	29.961319039097294	29.83476613194052	29.962188445368035	29.963496893571744
30.137889171426423	29.971256611998353	29.98126600792943	29.972720350508656		29.981462635668432	29.964072550877468	29.962658777336188	29.83500393574307	29.96262393140581	29.964633392120092
30.141243845396367	29.971838675324502	29.981747899026068	29.972891122482494		29.981524285664225	29.964771202762083	29.962744593807106	29.83554573167509	29.963774094774173	29.965044060576
30.141628494626655	29.972864405152237	29.982998032784664	29.972958376747624		29.983037502286805	29.964932516669784	29.962983501467548	29.837311250401203	29.963825950626102	29.965795125565812
30.14290697057732	29.97320545291021	29.983360768633048	29.973600327535294		29.98341644591085	29.967577240278466	29.96317607386501	29.8374667945119	29.964110874419006	29.969198509785638
30.14446944041098	29.97356911506326	29.98336076863305	29.97468970159041		29.985087981583288	29.96786715885611	29.963213548181063	29.838337062176986	29.967408671729377	29.96998766490247
30.144704574877483	29.97525211646299	29.984261275972244	29.9747152214315		29.986681451764746	29.96809145757203	29.96327495475404	29.838635362267805	29.969749768212576	29.97022592153147
30.145523697598797	29.975751123784168	29.98460097026238	29.9757691329577		29.987451648704138	29.96841404442228	29.96435730885735	29.838888995803714	29.970725728149386	29.97075478274109
30.147511583349058	29.979157908837536	29.985322088931497	29.976565878578338		29.988005899397248	29.96885663776012	29.96504984113102	29.841707086465377	29.972439893124683	29.972551869486455
30.148687493996725	29.98012092187651	29.985575111677885	29.977487060138987		29.990319201136472	29.96924748624923	29.9656846723921	29.84192647370324	29.972581947326255	29.973782573654844
30.149498574444753	29.980218362824548	29.98614211768639	29.977596332604932		29.99037776319928	29.96969515915499	29.966195114030953	29.84207093626315	29.97314941165239	29.97524126628734
30.14954113126672	29.983924328976613	29.987209579352946	29.979555580239104		29.991110442622237	29.97048382061914	29.966482188383015	29.84207191314227	29.973847722257105	29.975465182542703
30.15177509043004	29.984718289290594	29.987217138575893	29.980356848528277		29.991775975571926	29.97367246504182	29.966871737076094	29.843241870819732	29.97414254060272	29.97589994089588
30.15210041706839	29.99187191343924	29.992597408949162	29.981042324823633		29.992151836410322	29.974995760263923	29.967501134045825	29.843445646887332	29.975522256568734	29.97722802313151
30.152247652439215	29.99211902137052	29.99296425052353	29.981464645569268		29.992531990471843	29.975574039324208	29.96786715885611	29.84548158759446	29.975601748236773	29.979991228184854
30.152869466476748	29.99247935817548	29.99333161476333	29.983187814402395		29.992875573312766	29.97676204394153	29.970048818676545	29.845677612922508	29.976271039526406	29.98147122711336
30.153684801536173	29.993370229506297	29.995947454013493	29.983573454362954		29.992909324213432	29.977240097947426	29.970839881243165	29.84629191950573	29.9771583697084	29.982386662334136
30.155332329923834	29.99362997684023	29.996021189378364	29.98476016708242		29.99310967489147	29.978405655852708	29.97305004539568	29.84663528024575	29.97872253100386	29.98265272918321
30.156891135907543	29.994022640550114	29.996559269539375	29.984931252478795		29.99332684991507	29.97893366539619	29.976423853088274	29.846714375866206	29.979493374852716	29.982902659357464
30.15723974136892	29.994188629036394	29.998140416216213	29.98499118808359		29.993818780453516	29.979022169800007	29.978245094469354	29.846938451881766	29.979947064843127	29.98401320615226
30.15890981717081	29.994809504321733	29.99814410604403	29.985447635134655		29.99409332093383	29.980759335966106	29.979584765544747	29.847503880495882	29.98047343613733	29.984125296644514
30.15953162770806	29.995101588878804	29.99835216197213	29.985631487520784		29.995530532869225	29.982947952920867	29.980195056562597	29.8479429339294	29.981494242455387	29.985547970489353
30.16086651774865	29.996776096213196	29.998601880435338	29.986982074474298		29.996304324881084	29.984778582877812	29.98080531772414	29.848611089522443	29.98265979045919	29.98564745886908
30.16114104565053	29.996898517899353	29.99905012283245	29.98698882485349		29.997131816236866	29.985242822558025	29.98197217150313	29.849295868021535	29.983611726296633	29.986168259113768
30.161499512841743	29.99806499085205	30.000061460577083	29.987081981855233		29.997252685423806	29.985628414291234	29.983355316948106	29.849693939537666	29.987373706451173	29.98853563148864
30.161904658684556	29.998669978539873	30.000145371558993	29.987283190887663		29.99748439039817	29.98625069328009	29.983826183987595	29.851374193974927	29.98870916794236	29.98948830339142
30.162919323127948	29.99891858468711	30.001206079069725	29.988056642608345		29.997533540293492	29.987599216468432	29.98423451340843	29.852159900863672	29.989587601898915	29.989495926836558
30.16464565614244	29.999315161888756	30.00392400795861	29.98832040059255		29.997975024039796	29.98811511672607	29.984481976311383	29.852529606631677	29.989818004762707	29.99077666729596
30.167051028379113	30.000246594520718	30.004436191715556	29.988446185407074		29.998669978539873	29.988361464757254	29.984789546508473	29.85400882975275	29.989977615262163	29.992145604160978
30.167851148044726	30.000728930574702	30.006698591316532	29.991664537474858		29.999130141471554	29.98836244285425	29.98486548652368	29.85451686173674	29.991116009834403	29.99279918962035
30.169619789297307	30.001145737692013	30.007833002066803	29.991850139484235		29.99987678856692	29.989495703309125	29.985660439349566	29.85460699883641	29.991848740124418	29.992907851322983
30.170485490578095	30.00229990695174	30.008670542091444	29.991902066722652		30.00009830777782	29.991645757238715	29.98800272097042	29.854925216532777	29.992388275456435	29.99302703490843
30.17274459648101	30.002844000336577	30.011835659684724	29.992077407476774		30.00062170700521	29.994169216339678	29.989456947230693	29.855226540669694	29.99318194585866	29.993703821532712
30.17284861374301	30.003123713902355	30.0131121422064	29.992968634926285		30.00062950168433	29.994223863793383	29.990038469878563	29.855316342778632	29.993201736201087	29.995324251097408
30.17419286435539	30.003179759773555	30.014040568848397	29.99302703490843		30.001310010201458	29.99446625275079	29.99134354834255	29.856017054164248	29.99426457651995	30.000031294367876
30.17673421874602	30.00349500059503	30.014889747464252	29.995174969593805		30.001975510333434	29.994997454469214	29.991758391946565	29.857392442698213	29.99559936178803	30.000772803850946
30.178127990294897	30.003869229407588	30.017710453182247	29.995282996190518		30.00211245985909	29.99552057446889	29.992681202752916	29.85871171173254	29.997649053773234	30.002386763566737
30.178850975018864	30.004388046467746	30.018241322844776	29.995399359069722		30.002510479349983	29.995530532869225	29.99276820611186	29.859194024294876	29.99776851728397	30.00279294007601
30.17906791132321	30.004598093582807	30.01920469371774	29.99733499098716		30.004308891777654	29.995567450900808	29.993406707127885	29.859554618310113	29.999222470919314	30.004787316840158
30.180291288945806	30.005138286959088	30.020661575796577	29.99744843062387		30.004928335868588	29.996255173230956	29.994559296072396	29.86041852103336	30.005589621427077	30.005462944110178
30.183003977623517	30.005834497789778	30.02095958323057	29.997801772419628		30.007264259189817	29.997713481695726	29.99550052991237	29.86055681008985	30.00743764171107	30.005549059071683
30.18399532396342	30.005834497789778	30.0214462829781	29.998923738525217		30.00825033746259	29.99794677398117	29.99562400467349	29.86081819065796	30.007916919951263	30.00567776820409
30.184232509780287	30.007764239803322	30.02185678801256	29.999359780881164		30.01002839120814	30.00029881007353	29.996776096213196	29.8617071258808	30.008570849466256	30.006318706660807
30.1859487001527	30.00859650859582	30.02305330462449	30.00053317527644		30.01086207870863	30.001113155501898	29.99808135197837	29.8626249023388	30.008967646167314	30.008783540661145
30.186539772405894	30.009917443661454	30.023143128801216	30.000658395483022		30.01206903301732	30.001218564121913	29.99937032508934	29.862798708461135	30.00918426661595	30.008997834930227
30.18719062852653	30.01168010724712	30.023181538405964	30.00125672840792		30.012071678396598	30.00240113335	29.99976044124321	29.863744630866172	30.009539935979138	30.00945138195047
30.187345771971945	30.012644494581604	30.0249859341962	30.003054776887744		30.012389885661136	30.00321880377394	30.000342523669527	29.865524630829693	30.01064057032915	30.00965780798999
30.188664365429105	30.013377654749743	30.02773306330662	30.004308891777654		30.0130098549499	30.003270108822917	30.000401854319094	29.867129440205044	30.011070599219842	30.009665478192193
30.1894126511182	30.01369419549646	30.028730368794378	30.007862037769105		30.013354073189937	30.004308891777654	30.00229949980087	29.867981048756942	30.011681752504476	30.009699576292398
30.18957371145067	30.014233177145083	30.02953978042803	30.007909125197333		30.01336808448132	30.004394187612853	30.00285179633806	29.868423779125685	30.01237061118289	30.009944049979826
30.190683564065807	30.01547241879055	30.029911583746074	30.007912696497343		30.01393745587283	30.004813624268948	30.00286528029672	29.86952186435532	30.012790648354514	30.01071154841003
30.191651140001717	30.01618352412472	30.03100013820905	30.008601626837216		30.016244728844885	30.00539032787757	30.00401752249078	29.87007494434049	30.01476625917745	30.0107772331999
30.192554656327523	30.016601129219247	30.031368781290258	30.01009532947202		30.01635649740529	30.005791227096523	30.004308891777654		30.015051047372857	30.0115188530129
30.195107605731224	30.016635557890087	30.03213638230679	30.01089470234445		30.016652555432973	30.006000507852242	30.005948400844524		30.015606677858298	30.012389885661143
30.195367419026987	30.017254549108493	30.03214834866045	30.01090900072362		30.017685321686596	30.006295012430147	30.007011163390942		30.01795588412669	30.014389550002047
30.195978266778955	30.017289586435428	30.034658378045947			30.018241322844776	30.00699121387632	30.008019527296263		30.01835554619481	30.014390038503013
30.19702274432254	30.017673125958677	30.0347994025015			30.018444075726492	30.008329408325764	30.00860339784022		30.021548061648026	30.01551184962397
30.197108805566877	30.01829239974629	30.03624035308168			30.02047563710445	30.009181220991795	30.008988490073204		30.022965556933542	30.01599785758342
30.197781554046962	30.01914819551694	30.03645641034298			30.021029101724242	30.011224753289248	30.009306902622434		30.027671691187734	30.016465471510376
30.19802822199557	30.01954066922692	30.037811757405795			30.021342657041593	30.01137204923356	30.009808293167357		30.029790718901296	30.020137422035255
30.199789701693543	30.02181482328692	30.03815642543714			30.021359154815336	30.01203762527481	30.010961265721413		30.031702225308255	30.021757075869886
30.19998273783725	30.025983654683277	30.038630606420767			30.021565204209864	30.012387863702962	30.011948496427895		30.031874116548074	30.022090365118963
30.203086381046283	30.028661081543635	30.039677391993948				30.014092201465115	30.01246856748035		30.032824835487805	30.022283084263353
30.203569519632246	30.028678697009205	30.03996753327761				30.015498148796745	30.0126695035021		30.034404088014536	30.02328754868858
30.20451712353872	30.029465990418007	30.04027099982804				30.01636487481718			30.034644735852268	30.023508881619666
30.206659969590667	30.029847994006943	30.040343480505665				30.016775333597664			30.03477264136776	30.02397498527082
30.207275029590928	30.030460109317403					30.020490990064204			30.036058938146102	
30.207831496400562	30.03107939565051					30.020745546555734			30.03606245245893	
30.209052410689075	30.03178432917565					30.021092498148274			30.036182329855958	
30.210267759895455	30.03255423403435					30.022543304153444			30.036568394151452	
30.211737573662226	30.033042101519996								30.038381089348988	
30.212693022776257									30.041017008405028	
30.21445325541517									30.041867588405026	
30.21519703870588										
30.21596042855926										
