greedyhill_gsa_True	annealing_gsa_False	greedyhill_gsa_False	annealing_gsa_True	steepesthill_gsa_False	steepesthill_gsa_True
29.661968835711832	29.842148473275383	29.840899887705156	29.740586893644956	30.133935691188498	29.744416976660265
29.66284753947465	29.846940898281122	29.842118680960372	29.740669114818274	30.135799565500697	29.745653835710318
29.66410293875024	29.8476254520204	29.845000006706158	29.740975379421798	30.136020755255984	29.746279810847657
29.665993556221967	29.848531700142463	29.845659654075597	29.742468699784588	30.138301728501418	29.74710459637005
29.66861022415529	29.849482858949628	29.846261368025687	29.743296929413276	30.140841852081582	29.749156465246223
29.66861022415529	29.849980238586138	29.848196537620577	29.744235759417215	30.14402373167571	29.75177735266691
29.669898530830867	29.850575060133167	29.848256113372017	29.744357615961306	30.145123380160538	29.751865976590963
29.670606507286443	29.850606250289026	29.850786767909	29.750727365576864	30.14900717183299	29.75372167323556
29.67295741351196	29.85093186693284	29.853147306517677	29.751720451312337	30.149984685237396	29.753864486000523
29.673472481501317	29.85269621618351	29.85484422040068	29.756931039038427	30.150600485749827	29.75623210267475
29.675654847915187	29.853363011765982	29.85834656312094	29.757724217273875	30.150948231288105	29.759070038985406
29.676141827119604	29.85383375049303	29.859177503295975	29.75836003860945	30.1541637366972	29.763388523845226
29.68213167304986	29.854385341650868	29.86752138447757	29.75927927728293	30.154505432568186	29.763760431983325
29.682268657499783	29.854526336965353	29.87541106753471	29.76158279512146	30.155122961998103	29.76765992984105
29.686062135008275	29.855923155277665	29.878282007994407	29.7616884212607	30.157161143456634	29.76883331586159
29.686305002074523	29.860599734301605	29.88028726860951	29.76213611134692	30.157436415553274	29.770042721715587
29.686410476164767	29.860612094043205	29.881692382410773	29.7633662164905	30.158150717392292	29.775670706772345
29.68670131908383	29.86197919887472	29.883810335334136	29.76376766695187	30.158880326461592	29.78292301793795
29.689141325849352	29.862920059123155	29.884187163271804	29.765544428731317	30.160582235450356	29.782925144708035
29.689679654701767	29.86453261222508	29.885150086351715	29.76708832410087	30.163306730695762	29.783952612187896
29.689749684451073	29.865102641695458	29.88570402672953	29.768245354808748	30.16417137958916	29.790637849837694
29.689853406176823	29.865688839135025	29.88946025401491	29.76997255143936	30.167279890373326	29.790763078679305
29.689921785051325	29.868236692569162	29.889535545349382	29.771197697485572	30.17261963232745	29.791817716599397
29.690010363955384	29.868335090920098	29.892037336682826	29.77155010496639	30.17337671217889	29.791828264203346
29.690235624560845	29.86847906926812	29.892826331220903	29.771562276140422	30.174607752777256	29.793387584606
29.69029297436041	29.868697581851926	29.897246013135234	29.772532013279708	30.175483844696977	29.795768621217405
29.692499401011336	29.868834782880995	29.897547287812305	29.773172071896884	30.177880923076685	29.79716223525418
29.692814007214242	29.869339358552757	29.899006303731838	29.77544682888736	30.178146356361907	29.7976462146966
29.692980139112983	29.869428021472192	29.899630358359293	29.775510686485244	30.179767056845762	29.79767895893222
29.69550731935216	29.871722899786427	29.89985403401546	29.775810182326566	30.181037597982755	29.797791067057325
29.696279922584434	29.874690684973647	29.900208485287514	29.78345933182892	30.184394599384365	29.804995536619426
29.69860025579629	29.874772240598098	29.90212775164353	29.784731115859127	30.184996533465505	29.805124404681628
29.702326839375097	29.87508065089741	29.90262008354739	29.785082991586414	30.187403069544946	29.805490166321803
29.7023632296209	29.87678694552264	29.906666224969577	29.78627789341483	30.189000705306334	29.810892141857483
29.705622636097797	29.87700566166469	29.90720584452292	29.787869661686123	30.191759850263445	29.811846845535456
29.70641074914447	29.87713269897897	29.90965113435183	29.788053994285665	30.191973805473523	29.811950751771843
29.706476888752306	29.87849394242004	29.910369731973187	29.788602253905346	30.192465462918012	29.813084864942397
29.70648138930681	29.8785020439651	29.911331884068193	29.788696868612657	30.193084856072865	29.820133619396408
29.70648397776571	29.878870471328952	29.91189205402887	29.789306082750606	30.195524425754044	29.82430572704479
29.706483977765707	29.88166070146203	29.912116975598032	29.791616595403788	30.19723151298009	29.824854690932526
29.706568143147248	29.883542231794788	29.91362005324641	29.79424616943849	30.19842856915087	29.824919784068996
29.707026634968642	29.88467396971782	29.913902342585835	29.796287770148844	30.200699886034055	29.825092772696344
29.707985108298235	29.886127225823525	29.91630926200804	29.797424176078472	30.202054390142216	29.825952625425078
29.709063517162903	29.886275050898902	29.91968566466128	29.797992499955292	30.20212699791862	29.826932088153058
29.709628567130135	29.886295065632346	29.920900598422058	29.798775026945318	30.20490785935699	29.82897663220856
29.71017895025075	29.886396720523944	29.923896024791663	29.800690471256203	30.20800926072725	29.829383739614315
29.7105782214217	29.886452339096014	29.92466361287458	29.801268732329984	30.211046983217535	29.830503862728126
29.71160038289633	29.888018170798468	29.925085929961476	29.80529912444929	30.2118249978066	29.833627526233414
29.711703304053227	29.88813038141734	29.925430954557676	29.806972915469608	30.216271911883243	29.834940887742995
29.713639506071214	29.88848718821701	29.926172740497144	29.80736448631391	30.21637058082068	29.83550780334502
29.71478254908437	29.888544888660274	29.927838641285348	29.80739994934861	30.218425580140497	29.835700180537856
29.71478368501501	29.888933105566952	29.931247085438166	29.807786784507677	30.219379509256	29.836714193488802
29.714827895724078	29.889921016923417	29.932403104725225	29.808777599734707	30.220706259588784	29.836762560670934
29.715111231841675	29.89197683617456	29.932788725691267	29.81019017948169	30.22075570046457	29.837119367470603
29.715234542758246	29.892522382210046	29.934519083375974	29.81239613458776	30.221510823894725	29.837617793582332
29.716233765363675	29.89264912476684	29.93744613594167	29.81300534872571	30.221967079408124	29.83768275511035
29.717547146608798	29.89346210827364	29.93904802287391	29.813111883759895	30.222177987093808	29.838945098177568
29.718273454047647	29.893987556537063	29.93981764395139	29.813409734915744	30.22670659626727	29.84011713652893
29.71882551157827	29.894872351682697	29.942797130127722	29.813771857626698	30.228007740395487	29.84163326090507
29.718984583570272	29.895676726947716	29.943613396574154	29.813945321692593	30.22908036744168	29.842091687887827
29.721601810220672	29.895743130307	29.944807791809787	29.814437356851133	30.229699249430144	29.845081091009302
29.72186977535564	29.897579823350185	29.94719816202205	29.81447365177831	30.229919465135097	29.846065761664743
29.722250926024437	29.89869710159367	29.94757254219698	29.818110827736746	30.230879308514215	29.846413470564336
29.723042559671214	29.901838109557374	29.951122910815524	29.81936066050566	30.232077675654615	29.84665195286883
29.723058573406234	29.905502187325364	29.951589315820602	29.82079248011438	30.232750928620245	29.849397931418675
29.72502994136214	29.906478350807262	29.95386311807483	29.820939060114483	30.235392396146313	29.84992090057691
29.725234740529256	29.906768203524056	29.957207894471107	29.8228788711431	30.2370218659362	29.85029473046324
29.72526407595342	29.90759495961658	29.95771332196794	29.823165651014392	30.239699632948216	29.852685610822633
29.725738262175614	29.910978073953647	29.961307628196657	29.824149508667666	30.240762387122505	29.854037593660962
29.725863481249306	29.91098669893433	29.96355349813402	29.826193440048794	30.243052684850912	29.854268528222097
29.72712384376026	29.911067642273444	29.964639655347224	29.833920834139953	30.245253903079213	29.85475229384462
29.727837729798505	29.911458495824363	29.96544886709125	29.834074141803455	30.24593172917995	29.855139991939065
29.729668297712674	29.916021032327492	29.966517664531857	29.835732842604	30.245942094333962	29.85570187328311
29.730238022351	29.917083359026687	29.976283394378154	29.836830194442427	30.248837132175304	29.85579839105389
29.732230510731164	29.917566990542213	29.976730928794538	29.8387929451116	30.24919538865234	29.857149601104965
29.732385510986123	29.91890635070927	29.977055543249357	29.838896024117073	30.24961916558744	29.859324654804524
29.73266992512444	29.919320034919803	29.977580992126576	29.83890596438639	30.250985466428325	29.859394335287238
29.73401848642392	29.92160105088469	29.97795852237097	29.839240119458264	30.251476510344546	29.860156502952123
29.734755137667424	29.92236951383561	29.9790830494701	29.83983095737554	30.25212557807615	29.860316218739122
29.736552479647163	29.92241856774328	29.979167584731698	29.840481769496492	30.254656890534612	29.86033113979402
29.738521142082785	29.922501364274133	29.981690882426097	29.84092004733368	30.255333935965155	29.86118243466243
29.738909353734986	29.923290326146734	29.981773063706132	29.841641095197705	30.257094043295247	29.862981964630578
29.74022663029795	29.9252021257532	29.981862553111387	29.84217052974757	30.259476182272504	29.864220316748032
29.741431589360875	29.925898180790224	29.98186902776722	29.84743629681886	30.262944333651465	29.866520290462528
29.741537107842774	29.926358436002467	29.98411304319889	29.848020970425402	30.265076138384323	29.867088122596087
29.741820984995734	29.927452158584707	29.984912560518307	29.84807569451402	30.266452319720408	29.86769175479873
29.741823308185175	29.929047460622225	29.985602539961178	29.849334257988392	30.267961390886086	29.870116831842477
29.74254504778762	29.93008594399467	29.985622325887217	29.84943885367687	30.26851430350001	29.870395528265853
29.745403380958948	29.93021501319727	29.988271727168257	29.84944037239369	30.269412232013572	29.871725380325696
29.74798911766	29.93060160579403	29.99038062403457	29.852206772747223	30.270879099839973	29.87376458957103
29.748618220485824	29.9312730907289	29.99190504484383	29.852631348032993	30.271482740623618	29.874400812470622
29.74925603373602	29.93148077724082	29.992817599229397	29.853305507566514	30.271895953800318	29.87541310296389
29.750030817496146	29.931561747356167	29.99603869367666	29.854056631312595	30.272837111197298	29.87595231896254
29.75049139174709	29.932742696834968	29.997318964294504	29.855065990214218	30.273747798881274	29.877583953812813
29.75127187162824	29.933097159488018	29.99780662053827	29.85769555171938	30.27465221048087	29.87824318328868
29.75216855743489	29.933175290271564	29.99829572183868	29.858097500550976	30.27613401689285	29.879319726038908
29.753273211659643	29.9336413447638	30.001615512336958	29.85965407689895	30.276195862808795	29.881659931281273
29.75375398877099	29.93426464898925	30.001900579508387	29.860106275204714	30.276685187103283	29.882372355735445
29.755029083369674	29.934757769560935	30.00196792631919	29.860208656818124	30.276928800210655	29.882640668937448
29.755193117283735	29.93486713472354	30.00199355865456	29.860890573728	30.27821712941244	29.883934679436916
29.7564043885309	29.93802968720811	30.002935263079017	29.864209169827113	30.280700876268806	29.884025294543402
29.757233589970376	29.938955441847312	30.00414691062933	29.865056409650393	30.280991137254983	29.884365939490444
29.757339187679683	29.939257930936705	30.004797085135376	29.867827146212164	30.281499903792653	29.88445016141436
29.75835769301988	29.93953884248059	30.005034536714902	29.868018988864307	30.281666337463058	29.884863919607042
29.758824758125655	29.94559340465004	30.005095157289666	29.868150056704625	30.282460155206966	29.88676514505657
29.759699237587007	29.946483757253606	30.00623444496456	29.869173416307007	30.28276346535964	29.888581995075132
29.759906839495628	29.94677156053467	30.008918962198745	29.86945592219747	30.283015198714622	29.889872729459174
29.760696614868504	29.949869778199318	30.00934447392935	29.87143764543136	30.28402720811683	29.890829880973705
29.761660204124794	29.95085661622433	30.010474813363185	29.871754098666106	30.287468698052088	29.8909432719097
29.762001889019103	29.950865316776184	30.01220408238265	29.873796531950752	30.289406627226207	29.892683757779416
29.764907454267636	29.951948927154334	30.013719000304466	29.87446925915833	30.29224136821377	29.892816403753503
29.76577988614192	29.952481869473374	30.01564026233828	29.874850936953997	30.29236224607426	29.89298666708474
29.76688088836766	29.955350199130773	30.016431446226537	29.8752371838399	30.301171382648896	29.893840158772832
29.767593686727754	29.955517548554017	30.016705478324372	29.8758193522306	30.302250663308076	29.893911321969625
29.76775607680756	29.955869385239573	30.017479675507225	29.87591604276931	30.304676837209946	29.894012921079543
29.769922886954628	29.955914498231948	30.017934321097215	29.876434291167936	30.30506182123558	29.895165254078638
29.770779678613696	29.956475229216206	30.018261181139323	29.87935217389615	30.306681191192798	29.89626559850445
29.771487640206068	29.95656181420766	30.01836908933407	29.880524614557967	30.308733923642777	29.897978759494887
29.77199655629617	29.958697135753738	30.020390953081257	29.8812088051034	30.308980183528966	29.89820440410609
29.77270979839323	29.95990646377677	30.02693727596707	29.881252644741657	30.311675077007187	29.900734761108016
29.77413736662472	29.960229381360346	30.02696871794515	29.882166260559405	30.312550565761942	29.90087832803433
29.774815138226124	29.961900401039898	30.027534774664502	29.883265162832494	30.313291760045452	29.904563932485978
29.774850111604216	29.962944612358484	30.02837126793045	29.883293029750057	30.31349068042376	29.90528481593104
29.775507972080817	29.966541147222884	30.028520132678008	29.883590435286948	30.31485702176485	29.906093684210465
29.775949757810515	29.966866460443534	30.028571049268955	29.885017585773834	30.315850273343084	29.90754393969663
29.776907177657172	29.968217458136568	30.029379004349668	29.887559282152232	30.31645247473302	29.907943691567816
29.777967113075444	29.968426186976874	30.030064130295127	29.8885182754399	30.316984558319724	29.908940679336784
29.778870367103057	29.968835485521147	30.0306941276951	29.889156067881512	30.317439680663433	29.912558279068392
29.77906502162616	29.970883408796134	30.031437487670537	29.889225200152598	30.320230301260665	29.914823889795763
29.780808528899534	29.97290717946553	30.031464192982984	29.89013510442586	30.320476388811045	29.915010098291518
29.78091957545557	29.974257112867218	30.03178686795864	29.89014154320103	30.320783007487364	29.915895253369715
29.78121202919422	29.975756659065475	30.032084518194672	29.890717624053455	30.321133960950533	29.917651329051886
29.78204484804984	29.977298968976314	30.03277973482299	29.891126730663643	30.32143617574118	29.921452791525695
29.782412721796426	29.978191147692456	30.03710069557065	29.8919875489213	30.32261850229388	29.92313292984658
29.7825025943157	29.980179920348203	30.037266442428944	29.89200731739584	30.323506083767604	29.923268141143357
29.783120250503096	29.980712260498947	30.040301289649324	29.892148417007757	30.32367686468878	29.924860475465614
29.784029441505925	29.98084131786213	30.040533372716073	29.893358117777744	30.324246552424288	29.925650086738415
29.784270545522126	29.981015754806535	30.040587011442653	29.89441151557628	30.32484341332037	29.927508747062117
29.785241169973748	29.98158320312265	30.041453300871222	29.89525182186544	30.326882582017028	29.928257985790385
29.785323399906822	29.982827674904563	30.041520218884166	29.89728943988505	30.327739473691274	29.930477973940157
29.785801462091523	29.983941969993452	30.04193437927652	29.897356550026178	30.327823863835683	29.930599139253392
29.78613489087982	29.985313290823967	30.04289770375565	29.89761630906852	30.32966026192399	29.93239475111644
29.786708987687618	29.985907067922557	30.043659861115852	29.897727565645578	30.333060246959192	29.93401784670106
29.78781659505841	29.986298041856916	30.04414955474747	29.89853455951558	30.333347181107033	29.934698718686576
29.787974059078575	29.986694467130086	30.04487488148865	29.899778718289856	30.333425656979497	29.935119835673092
29.78823003498091	29.986938488760064	30.045421986660383	29.899971191907422	30.333912645113838	29.935725810133896
29.789084017977213	29.987111508790463	30.046833006600014	29.900616811358866	30.33711525326473	29.93681414278484
29.78945760455572	29.988550949344468	30.046892823537448	29.901738254529285	30.33715177031563	29.93749205764905
29.789818026185934	29.98886466575355	30.047647236640806	29.902774867665435	30.33726486400506	29.937733072356266
29.790390578544084	29.989121354459513	30.047837071697558	29.903571137635858	30.338137258329326	29.938698841311655
29.79062161332051	29.990413547442373	30.049581717619457	29.903585694807113	30.338329997545987	29.93960918440543
29.790763078679305	29.99292608441158	30.04988906816508	29.90359063586682	30.339613974044063	29.940227434307474
29.791908970540653	29.99420644778014	30.050366343174833	29.904970260811837	30.33971616124942	29.94163294652671
29.792009516829623	29.994551739661663	30.0527670278531	29.90596912191003	30.341586466379944	29.941800675049116
29.792026419161836	29.995138751201615	30.053696842631812	29.906887075598245	30.34174793341695	29.942455378830875
29.79283181607197	29.995407087929927	30.0536995361054	29.90711483673561	30.34234342574044	29.943691391123874
29.793135113695566	29.995886485643418	30.053784566088915	29.908111831577635	30.344512570635157	29.944416986847827
29.79325980390825	29.995937844123965	30.05690243702049	29.910104498759576	30.34498255074251	29.944877951904914
29.794334604769688	29.996025147065122	30.057095887845747	29.911020349322555	30.34563186505171	29.94494414682868
29.79589479409318	29.99693581769483	30.058021570079784	29.911059355761623	30.346748709776737	29.94576932678748
29.79637461226858	29.9995779197952	30.05871454966401	29.91136439355617	30.34865583075456	29.946381865563403
29.7965230943243	30.00007113329805	30.059141470129354	29.91152999468275	30.348700859570826	29.947454536926372
29.798154921922904	30.000512194393497	30.06021791819145	29.91269287723693	30.35222656366655	29.94837866221424
29.798165045190142	30.001970640604995	30.060552922721264	29.912954946463508	30.352505753972466	29.948559312461324
29.798596030465028	30.002712955722636	30.06105565256073	29.91349221822973	30.35440213876209	29.94893124816122
29.79916567239326	30.00366722296318	30.061415924908683	29.914254328685608	30.356606733220303	29.949497650750416
29.79998509358319	30.00409476079209	30.061953692439843	29.914905140806564	30.357107657665296	29.950503415012776
29.80041693214226	30.004235928892598	30.06406597964147	29.917840084069898	30.35813363894176	29.95449326122976
29.800618277432473	30.00477564765274	30.064564981911847	29.918577439260645	30.358217429105345	29.95515324257173
29.801971447003655	30.004776336500814	30.065000635692826	29.919918019125387	30.362603705230114	29.957702721478523
29.802167130117923	30.00514547191035	30.068377885103708	29.92025595243779	30.362763829104676	29.958692090322046
29.802927740822657	30.005294611634337	30.068526963766217	29.920598432807715	30.363343416020328	29.958731107130355
29.803426134145173	30.00575416462574	30.068693889146477	29.921740189900856	30.36412137410568	29.961758381691645
29.803630385694724	30.00603972457668	30.06969912251909	29.922253447195697	30.365009206354394	29.96256121039229
29.803817108079524	30.006342287686667	30.069741100756712	29.923027255535366	30.365032018142468	29.96291385402551
29.80520068546438	30.007649220415228	30.069843998143195	29.923043282600975	30.365047460362973	29.963417992550035
29.80531160660042	30.009033898314716	30.07019235456537	29.923939086078512	30.36508857005708	29.9636354565568
29.806512196741117	30.009676245717362	30.07030960677931	29.924677157259428	30.365620010511236	29.965777860002937
29.806548562665963	30.009831026285372	30.070338310925763	29.926433186667918	30.368993716184498	29.9671029437511
29.807861499360616	30.009997042349287	30.070369587960514	29.928698718174555	30.36946752919122	29.968426806617575
29.80822909726176	30.010163032563508	30.073732679800855	29.92982072524019	30.370015490570694	29.96874139323355
29.81076565249662	30.010938998670316	30.07414704565746	29.930042285346627	30.37069346280664	29.96989317388418
29.810781170269074	30.01137299942532	30.07478880601576	29.93402559331012	30.374564855070698	29.973590738633703
29.81124855953079	30.011450345194927	30.074966273491334	29.93420217354858	30.375791901420556	29.97395405553146
29.8115808145789	30.012013446328464	30.075152041698495	29.934561160737466	30.37607024701258	29.975004308852533
29.81205830195472	30.012687940649588	30.075758133860678	29.936065897580455	30.376320412679988	29.975605678942763
29.812570384397905	30.012889768708824	30.075853378666878	29.936265039187717	30.376410194336852	29.97669108019725
29.812640524604518	30.01319759496366	30.076243515677287	29.937128686134784	30.378503705112315	29.977353926487872
29.813001900015816	30.014186517925637	30.076309457355112	29.939428853467938	30.37934357749247	29.977567005270163
29.81307514267764	30.01443000904482	30.076745020921283	29.940442663355185	30.379859007493618	29.977945759163692
29.81397465598786	30.014813686393587	30.07730008428214	29.941368417994386	30.382041379592316	29.97837071136403
29.8140035125685	30.018910416868454	30.079611263553403	29.94204749780147	30.385895456207205	29.97871068725512
29.814454786213304	30.0200611374384	30.081219398971015	29.94507240721184	30.38638208080043	29.980397792595916
29.815447932985695	30.02028878804621	30.085627093786915	29.945820421659167	30.386522095979455	29.98045181399296
29.81698340198448	30.0206181230628	30.08729627232963	29.94589057951807	30.38680271093392	29.980767218010506
29.817355177878927	30.02116182624444	30.087427829825444	29.946332538675897	30.38766375990903	29.981458091809937
29.817431371126837	30.02141841566131	30.08840021569106	29.94825341375995	30.389096516422327	29.98150543685375
29.81786561097668	30.021553668851272	30.089280027535796	29.948733629323733	30.390113894532067	29.981571215704733
