x10_False_4p_1c_0.0001t	x40_True_4p_1c_0.0001t	x10_True_4p_1c_0.001t	x10_True_2p_1c_0.0001t	x10_True_4p_1c_0.0001t	x20_True_4p_1c_0.0001t	x10_True_4p_4c_0.0001t	x10_True_8p_1c_0.0001t	x10_False_1p_1c_0.0001t	x5_True_4p_1c_0.0001t	x10_True_4p_1c_1e-05t
29.834516070509096	29.826406880192636	30.046271050068228	30.025875551123445	29.849573179572946	29.86840631390706	29.842556987696746	29.909461952826273	30.535885552054964	29.884514352078412	29.817464760353236
29.83454993154172	29.827947336991098	30.046274765711058	30.02896637154849	29.849791927685892	29.868949060925324	29.842969216739203	29.909551295878515	30.536331629001637	29.884560559272032	29.818221683599393
29.834553344345338	29.828195403820345	30.04630120521231	30.02958805221587	29.850571086826186	29.869213482932196	29.845827270989492	29.909851365376728	30.537296261142387	29.884675183837004	29.81859238667492
29.834617353905372	29.82827081724745	30.046683925203535	30.030784908507115	29.851374193974923	29.869799650290968	29.846216531380172	29.910156708505585	30.537341052840787	29.884900177556773	29.819201040223966
29.83536886255781	29.82842259793937	30.04724771444139	30.03129353875608	29.851404776468915	29.870400875260025	29.847680981196405	29.91054275086103	30.537431187513818	29.885343131715803	29.819257068596045
29.837383156426863	29.829092397125613	30.048057203376263	30.031407366587345	29.851667378505685	29.871391888251836	29.84779987433348	29.910682910397377	30.537947454332084	29.88558355404736	29.819704369998032
29.838092973423123	29.829677560632554	30.04901233342378	30.031542403803734	29.851875064326478	29.87185679777304	29.84870749033628	29.91074730801421	30.538435786429567	29.886739870474024	29.81987087564189
29.838348451015676	29.82968833530353	30.04940733335254	30.031617333534054	29.85373586302387	29.871936115009344	29.84909205139423	29.911419381528056	30.53868760367314	29.88681494512433	29.820669538371526
29.83908334074141	29.830183664114212	30.050401948317273	30.03334247202539	29.85419357244744	29.872362352447954	29.85000383971915	29.911731333911483	30.539576927209172	29.88748256654097	29.821932260762978
29.83968035110479	29.831136436401323	30.051311052073345	30.033596168385973	29.854643088200387	29.872742204880286	29.8503216603917	29.91489190280236	30.54023578451173	29.887830043816386	29.82201475042487
29.840010836902454	29.831956938347144	30.05234580419688	30.033661302332973	29.855370931605496	29.872914198366423	29.85151118475669	29.915958938099852	30.54029050360508	29.88808629864732	29.82227477859867
29.841080155571014	29.833212934487364	30.053158935068513	30.033783555952148	29.855498128983857	29.873930700690266	29.851627720763005	29.91697165360402	30.540607622673843	29.888406504798944	29.82337600182206
29.841272382901813	29.83393944620106	30.053774956662778	30.0348780997516	29.85737129744496	29.87475596432138	29.8534045283802	29.917169622239594	30.540728422831826	29.8884874544365	29.823417618906465
29.84177736524393	29.834386611348748	30.053816787405538	30.03499632983505	29.857425511824392	29.874810306750373	29.85598205703992	29.91845568924657	30.540935547540442	29.888762464090608	29.823651277413116
29.841959432030453	29.834390547051708	30.05444535796114	30.035304527367014	29.85746762489188	29.877035636725733	29.856215143900094	29.91920100342821	30.54177118095721	29.889382739750243	29.82478276344689
29.84223685255007	29.834775276012238	30.054615973680548	30.03566924156817	29.857737035756966	29.87878006961669	29.856858501916392	29.92001644644517	30.54218667816259	29.889771752112402	29.825079253859542
29.842426240628157	29.835061084876838	30.055095352431923	30.036383186263617	29.857906531739246	29.87888435819893	29.857775588685016	29.92021387166688	30.544376164640205	29.889890062187206	29.82511233942051
29.84356031161324	29.835657233215642	30.057334904346348	30.038380450550406	29.858707396659568	29.879135826209094	29.858154292588186	29.92058669631361	30.544977288150545	29.88996634986435	29.82558839588841
29.84364836674602	29.835941762498422	30.057865671377265	30.03865901247793	29.859058505523183	29.879373299201585	29.858291359775787	29.92078193255091	30.545667828955068	29.890223907469323	29.8255931309861
29.84420227842453	29.837089687884465	30.058411240858163	30.041596454587456	29.85954765961741	29.879923270459372	29.85923893854219	29.92084089932076	30.546588456401185	29.890303614464397	29.82622675011992
29.844680537082944	29.837104040237843	30.058510704424847	30.043462894744113	29.860298982366245	29.880399942697817	29.859742604916704	29.921519458981177	30.54663970756242	29.890510322510366	29.828544331962117
29.847610291201665	29.83794067877269	30.058550504243726	30.04486821269341	29.860837655523227	29.88044285336004	29.860226581965215	29.921690949206234	30.546812592781674	29.89116408822548	29.829799864196236
29.847976282892702	29.838081413720623	30.060369104009617	30.045566588366082	29.86126047350312	29.88160891575867	29.86031596275678	29.921814507787904	30.547068866895525	29.893841879778513	29.82987111965008
29.848010253851974	29.83884480726507	30.062215804935164	30.046000360075688	29.861261804768166	29.8816826736585	29.861024859202544	29.922900495934535	30.54892948456469	29.894888819388182	29.831929978416582
29.848280661945672	29.83948244607948	30.063128627086297	30.046758675300477	29.86149763183267	29.88202059898494	29.861278129607918	29.92313746092831	30.549220142230773	29.895270602812182	29.83202879935019
29.84837515751167	29.841093044515425	30.065671778649836	30.047160136901283	29.861598752859564	29.882125469455904	29.861463872943922	29.92417150540463	30.5500345256011	29.895637855000174	29.833760142129528
29.848636176226293	29.84212366704393	30.065873886886475	30.047484803611745	29.861846610587612	29.882711405049424	29.861538270502976	29.92515303369033	30.550231622305027	29.897255171301147	29.834567724484362
29.849567428195886	29.842973842476535	30.067084347518	30.047508349271858	29.86328956184123	29.883507347844603	29.861872930202583	29.92535801790337	30.55038442084987	29.897279811838203	29.834593956335034
29.849753266180382	29.843071590667503	30.06850664307412	30.048899693692146	29.863450776937054	29.883767508018654	29.862000982096298	29.926114680992246	30.551110215430697	29.89750836947354	29.836229639992442
29.850782168975577	29.843640600887014	30.06890812062957	30.049237611602166	29.863848949853235	29.88385614488267	29.86213660912728	29.928338005669744	30.551345783578626	29.89869372748615	29.836515237971504
29.851297468895357	29.844143433593104	30.069604093007555	30.049755255897566	29.86422439615198	29.88415452490727	29.862221917036646	29.928442954279795	30.551948778858907	29.898860771453357	29.836712933573203
29.853340001597786	29.844205600648436	30.069958358670235	30.049821291434274	29.864455702707772	29.884467273786033	29.862559619938033	29.92980524996806	30.55289641207689	29.899651074588363	29.83714483813519
29.85346394039196	29.84463347238143	30.070440250586778	30.052153487831234	29.86469697428924	29.885233691130264	29.862769071360237	29.930616642828554	30.553012804912587	29.90074878732132	29.838134802684696
29.85353465571257	29.844839779120683	30.071050541230186	30.052636173557495	29.865062784184936	29.885330591174707	29.862865293981145	29.93167915068364	30.553862836958764	29.90087410645814	29.838135861912995
29.853724189489476	29.8451158731689	30.071280381407863	30.052929092714997	29.86506301574664	29.88627921994462	29.863965420221746	29.931701616407455	30.55397472062553	29.90150250192241	29.838559199488536
29.853965051636663	29.845294825099472	30.072287980404756	30.05341168488471	29.866392086866092	29.886720453530216	29.863998351893375	29.932559605886787	30.554610301642395	29.90167402065528	29.838834323049294
29.854987837209976	29.845666828124173	30.072289982607174	30.053656971943674	29.867002352140787	29.88695091752264	29.86450557215844	29.93304190832712	30.55550675381142	29.90202347932085	29.839058816064963
29.85505607173838	29.845739783804824	30.07282896677257	30.053816049418458	29.86708988174413	29.887564972189978	29.86586340385965	29.935337033468507	30.555720252601617	29.902274062975987	29.839191464190936
29.85524415685763	29.845972585063805	30.073393268850758	30.053857827851502	29.867622378774385	29.887813885829292	29.865987093834597	29.93537216470148	30.55574547284142	29.903246108511368	29.839530220606267
29.855437264344445	29.846372639773588	30.073400722200933	30.054112026115764	29.867889015361275	29.887880565308667	29.866251445112923	29.935848661523018	30.555941366687527	29.90334545052569	29.8397790098889
29.855517713854873	29.84672149252171	30.074357427683076	30.0550105016372	29.86919675575278	29.888155820623304	29.866297757879494	29.93685922035608	30.557620076739006	29.9036173823814	29.83985003050157
29.857808170582643	29.847388708942013	30.0754997590439	30.05577089997144	29.870512143348986	29.889681825310667	29.8667388153199	29.937022335531804	30.55762499788014	29.90392101899598	29.841095179720554
29.858222540512706	29.848443704901765	30.075679112694814	30.056046064739245	29.870573237342	29.890395395997306	29.86690826663875	29.93915169506802	30.557775274221438	29.904196560247605	29.841623594505812
29.858532879475256	29.848581313614364	30.075750316370893	30.05778830080431	29.87109876986254	29.89129997691329	29.867048504518685	29.940365557145675	30.55810949903765	29.905527004359076	29.842602635947213
29.858582335719163	29.848611573021444	30.075921645022994	30.05815711387134	29.87131232007615	29.891305077641686	29.867961414747512	29.94053788818913	30.558667898156724	29.906265758824087	29.842640856544893
29.85860545051301	29.84868714784853	30.075969835596677	30.059735816078543	29.87167760765133	29.89145822561921	29.86862768839993	29.940958111891675	30.55956369149194	29.90722624218894	29.842690241467967
29.858664683548636	29.851326647289454	30.076450587792905	30.059913121811107	29.871891057055315	29.891836261370937	29.869450714798738	29.942373967963267	30.55963985178457	29.908700859892896	29.84327648611565
29.858738515471526	29.851383148269726	30.077372586471252	30.06010090071383	29.872033054283712	29.892184555545104	29.870236049268833	29.943040181870145	30.55970192137311	29.90870155308384	29.843311309271655
29.859173388717835	29.85160164434538	30.077691765827556	30.061594996487873	29.872543129695206	29.89228553330651	29.870505406654495	29.943065994674804	30.56034923466895	29.90873122067768	29.84410903592422
29.8592594990863	29.85287779927277	30.077895324045883	30.06197349806875	29.872964497787944	29.892778553378275	29.871368116876432	29.943157086693567	30.560951516144637	29.909102863232178	29.844344648053585
29.860079772265085	29.853601998926646	30.079426492665316	30.06289828879178	29.875520701025682	29.89375201395629	29.87141506224414	29.943338303865403	30.561171507744156	29.909118233907403	29.84515152597021
29.860745925516603	29.85425090107623	30.079534042948268	30.063021178581085	29.87669919595885	29.894545908856685	29.87152689237723	29.94351646003864	30.56157054109921	29.909990754187692	29.846267546926377
29.86219613544506	29.854351455829285	30.079621589669983	30.063397536738275	29.878120426578814	29.894564138407663	29.871922215972006	29.944103400046494	30.561856053291283	29.91066351120358	29.846552058527777
29.86227436938409	29.85449112727038	30.079622187861574	30.064433102287552	29.878143896919475	29.894620712266633	29.872518638081427	29.944439540071247	30.562020226996054	29.91094922217823	29.847249735123643
29.86232601919466	29.854540449759384	30.079901113055335	30.06466285020042	29.878605136440182	29.894963228659623	29.872864006321368	29.946628499256185	30.562118161165163	29.911705232463486	29.84766113347144
29.86313991893295	29.855014935868017	30.08039058157558	30.065050666831954	29.879040112255726	29.89528168268209	29.873655346993004	29.947840049757264	30.562476867566016	29.911801213061548	29.848426811486934
29.86375753341289	29.855190450291424	30.080881146856214	30.066356916920096	29.879778544216155	29.895321941039864	29.874314455933217	29.947847655900468	30.562576911575327	29.91186656674957	29.848513830046855
29.86464933495246	29.856286363479317	30.081084459256353	30.06723225269355	29.88125882910729	29.895528164063062	29.874530806505057	29.94830867368751	30.56320081075001	29.912155464266068	29.848564817492843
29.86476111471932	29.856799490989406	30.08113949260727	30.06777290715752	29.881556470233328	29.89558328881536	29.874597083904867	29.948415001505133	30.563206748109717	29.91217831965222	29.848945933846533
29.86484662703811	29.8578683890794	30.081515909894524	30.0683165636608	29.88157961022823	29.89658475582319	29.87599071432749	29.948806097796698	30.56433737738699	29.912326760249027	29.84913177890703
29.865022819629836	29.85819475284724	30.084404762845498	30.06889131103552	29.882108951411915	29.89671531822016	29.876317824557795	29.94886978089545	30.56492066886355	29.913423330664365	29.849377373322746
29.865115316489796	29.858259814258908	30.085124567861662	30.069337944939484	29.88229676371412	29.8981915436871	29.87697243674759	29.95032952590483	30.565482958873606	29.913462813367687	29.849663719500512
29.866353500346097	29.85903113888575	30.08570775349983	30.069541249258304	29.882535502780314	29.898198062529232	29.87707842581514	29.95054401699349	30.56567116085232	29.913660631548712	29.850024246814282
29.866680272256414	29.859102783185584	30.08632287243014	30.069610058828022	29.883354569101527	29.89855993534683	29.877112951567447	29.9506145512247	30.56636580846089	29.914298687263802	29.850378061397805
29.86691286183817	29.86029897471532	30.086898019098093	30.069849647598943	29.883681797832534	29.898689137769956	29.87775720483544	29.952170242644012	30.568890193722787	29.91490740685095	29.85132636494054
29.868106300052016	29.86043007853237	30.087036394387425	30.07023835076375	29.883848781727053	29.899379656517354	29.877955110102178	29.952404559883124	30.569044155837055	29.914947638827226	29.85145980594472
29.86912086563535	29.86068281017959	30.08854623367456	30.070692059034666	29.884012739075004	29.899598199967745	29.87840844289632	29.953388431050573	30.56943773019666	29.91512152299622	29.851472903944583
29.869247562347567	29.8619789532344	30.08967196650326	30.07091775353565	29.884997867194436	29.899860078804856	29.87888736725917	29.955784611221933	30.56978381273659	29.91549931803571	29.852290882299833
29.869312440395472	29.862085524735306	30.090038843378803	30.071696492777704	29.88527477625261	29.899869468382892	29.879529325894296	29.95715799884761	30.569793671837044	29.91575974070987	29.85280768755168
29.869380518027967	29.862458275572777	30.090487002239698	30.07172887602377	29.886505853430528	29.900166127140217	29.880695652864393	29.958902127881338	30.57075677694767	29.915858682083094	29.852994877369866
29.869766791868727	29.862668972236442	30.090642216972853	30.07183312045535	29.886539854308147	29.901370788957546	29.8809842443135	29.96028731527916	30.570771101816028	29.915867134424527	29.85300879553503
29.870256686115564	29.863325535688446	30.090885675833682	30.07269701094556	29.88693093725415	29.901633303371376	29.881450123572417	29.961115509990556	30.571934763455825	29.917316212003747	29.853414658070164
29.8707276675461	29.86446009981847	30.09116152149344	30.072954540780938	29.88700379535369	29.902513156183662	29.881771724911232	29.961613476177845	30.571995159960757	29.917414535449566	29.8538117721726
29.871071609731352	29.866083886752314	30.091343797266127	30.073145170603713	29.888578373825357	29.90294289090729	29.882026436992707	29.962605870773377	30.572306479334962	29.919591151772682	29.854147277931496
29.871328168636744	29.866118781471943	30.091499260496505	30.074128802177526	29.88862153377914	29.903315079136995	29.88228926080366	29.963789354818697	30.57296717984638	29.919602710486547	29.855365335064413
29.871673534254157	29.866403952427753	30.091518578481367	30.074746470872675	29.889001038731177	29.90370484614088	29.882299177434568	29.96505393166316	30.573044300632414	29.920706008927294	29.855503490770307
29.87263018690398	29.866669381558086	30.091586315758995	30.07499505530867	29.889065470666708	29.90384644657326	29.88242501182232	29.96561007159958	30.57400028466123	29.920904337754	29.856843758925077
29.872866595752093	29.866680202949023	30.091959508022352	30.07545676912883	29.889524568161658	29.904219548934883	29.882758529081215	29.96596601634147	30.574452142901492	29.921006903853144	29.856901543991867
29.873040816851024	29.867161383238802	30.092107378219463	30.07567867804328	29.889552801131003	29.904772026970143	29.882849233967658	29.967682249079036	30.574640678696817	29.921104263433545	29.857388787885803
29.87362283579289	29.867496828237115	30.092948523772506	30.076221677275033	29.89007130243359	29.905073408958867	29.884090394157944	29.968634358830368	30.575641619941734	29.921723610864277	29.85792427066912
29.874290322006857	29.867603469457766	30.093729393073172	30.076297053124243	29.89102021867445	29.9051331462644	29.88410894438702	29.968783152672806	30.576000958213278	29.922529876015442	29.85803600468325
29.874837988468393	29.867848289977548	30.09406485930201	30.076412254213935	29.8910479138582	29.905138778693548	29.884240431010877	29.96915358609465	30.576115710735642	29.922952871129866	29.8598971716094
29.874951761485264	29.867913304915305	30.09408818480601	30.07645205249997	29.891957159387324	29.90548096712638	29.884252942540655	29.969615946496184	30.57716952679613	29.923345756337184	29.860165767024906
29.87584664602092	29.868086761022987	30.094095071471937	30.077060197200097	29.89203454888107	29.906430384776126	29.886104896870023	29.969663277406	30.577776833105993	29.923430125330206	29.860598302032802
29.87593960516162	29.868618830023244	30.094243201437255	30.077166866310264	29.892613897819853	29.90712643812845	29.88768482295537	29.970677832360487	30.577856416624513	29.923435671409056	29.861425861819214
29.876206467408625	29.86930890839746	30.094373629393303	30.077421636062915	29.89265542008782	29.907689085857157	29.88973446057317	29.97311653790428	30.57851733311381	29.923967732660547	29.862485190642044
29.876428519234523	29.869755341822447	30.09444138003422	30.077434619230836	29.894106968950844	29.907797069948145	29.889807787534142	29.973994975638124	30.57854854667528	29.92410255779233	29.86258397689732
29.876433298241885	29.870187061614267	30.094459646914643	30.077699249470093	29.894135643516027	29.907976485150744	29.89013065578226	29.97426791845164	30.579565989953583	29.92473022127827	29.862982614447127
29.876588342458497	29.87070709574407	30.095545734778447	30.078557320348153	29.89424342085579	29.90853796872396	29.890324687738865	29.97438316505898	30.57990832528126	29.925126129853727	29.86312411070356
29.87701569136999	29.871134258921934	30.09634723707555	30.078745912529318	29.894701339251043	29.909115050294478	29.8910481389184	29.97463559782322	30.580280534021107	29.92537445454823	29.8632696322087
29.87702923699314	29.87132659643794	30.097027195949163	30.07938380714436	29.89496179736845	29.909533018996292	29.89123801480026	29.97511884830474	30.581431386738124	29.925520154482744	29.864051666014557
29.877838102784306	29.873376915611036	30.097623213408777	30.080538447444027	29.895038305455486	29.909763994626335	29.89186148228846	29.975657556235817	30.58161972459886	29.925939542776185	29.865186369011536
29.878199346301283	29.87349701101207	30.098136771038494	30.08062683486108	29.896057160563878	29.91030921806295	29.892572564686493	29.975944996278486	30.581974387740424	29.92605351211531	29.865439100722263
29.878278913798923	29.87370528791846	30.09950894943834	30.08139581426248	29.89632593741767	29.910879288937277	29.89275248163207	29.976954531255572	30.582891307834963	29.92726211817409	29.865755318516182
29.87877156523891	29.875243486995775	30.10001291389821	30.081589231726717	29.89763960823399	29.911164645074532	29.893139135925995	29.978130311887085	30.58311256243266	29.927426014279	29.865761249581883
29.87883937928659	29.8757253851342	30.100492558352162	30.08176489797579	29.898096288871702	29.91162365347024	29.893618077828023	29.979210531558866	30.583134159566125	29.927612015762694	29.866302882126185
29.87885996815201	29.876397059509515	30.101476896156115	30.082404008572603	29.89839879062867	29.91210432883793	29.8937379792615	29.979645291131952	30.58362317102435	29.927812660822298	29.86712556381491
29.879804660592526	29.876532274456356	30.103642296136854	30.082906267905457	29.89856226244822	29.913041512433203	29.893890179567347	29.97978380210305	30.584348157989567	29.928023266851046	29.867452064786615
29.88000163398113	29.876938186363667	30.10392342354639	30.083099913790534	29.899065051802822	29.91331080879552	29.894115665165298	29.979905469975897	30.584476116756775	29.928303049066788	29.86783701509718
29.88045101047856	29.877351938446477	30.104914713554642	30.083169586949545	29.899347067216745	29.914174704764434	29.89458798203647	29.98055972293519	30.585319456369547	29.928321688096098	29.867976599144622
29.881049842190368	29.87738396144103	30.106244517982695	30.08324556992668	29.899940492237434	29.914308264507866	29.89533750577512	29.98147122888783	30.585460083156597	29.92902707243266	29.86816676716697
29.88159541298566	29.877615988611243	30.10651523905818	30.083270355645393	29.900014021427157	29.91443909538769	29.895394715411776	29.98222465386462	30.585514519042277	29.929447226481955	29.86856100153747
29.88170476057412	29.877973646137722	30.107084272081636	30.084028953446126	29.900057468536687	29.915234305528422	29.895584518149676	29.982955622601207	30.58580022366219	29.92952598908618	29.868702002174405
29.882043449187623	29.878067914809943	30.10763585119103	30.084242833588146	29.900082062066726	29.915369815197806	29.895937481007486	29.98318728562913	30.586898712725404	29.93027118554076	29.868847061868166
29.882522580687038	29.878255935251005	30.10771958372758	30.084749532002952	29.90060009261063	29.915470830657053	29.89602948164922	29.983970300910585	30.58741478354746	29.930436623063773	29.86891946002242
29.883153237761025	29.87860686356099	30.108837279424783	30.084846863730853	29.900649952201523	29.915546449119404	29.89618483235001	29.984946865673127	30.588142708427604	29.93098400309521	29.86936343476632
29.88327516212575	29.87896585152248	30.10960529416986	30.085752022823172	29.901077648007757	29.915579416337735	29.89681563215885	29.985617971039837	30.58856273206472	29.931018218866992	29.86971252669864
29.884521552710396	29.880032117656818	30.110175509125764	30.08605395274007	29.901809525048627	29.916576650376463	29.89806959732603	29.986032071899174	30.588708447624246	29.9313152651545	29.869967283199237
29.8850841181296	29.880264369073306	30.11050347780203	30.086174231226828	29.902148950430785	29.91724789873725	29.898460105666857	29.98714995044456	30.5889023276206	29.93203623860349	29.870213460115973
29.88563762806493	29.880407310399686	30.110837155881146	30.086603957880495	29.902390403028548	29.917696946973102	29.898950967147034	29.988768770471644	30.589025114440865	29.932650379844063	29.870328959102938
29.886313380114494	29.880613559176908	30.11124560885812	30.08672977341817	29.902951094475267	29.917883917042282	29.899067164451022	29.988808104077282	30.589837842457147	29.933272680098234	29.87048938990376
29.88732000498187	29.880780294110114	30.111494604486534	30.08749978923425	29.90347597294791	29.918254460329077	29.900090412871073	29.989760314086368	30.590380419436276	29.934206307665846	29.871112020641334
29.887344882106976	29.88081703688336	30.11161897759382	30.08759086488121	29.90362221442224	29.91839834258095	29.90026151788184	29.99013401672626	30.590401596534136	29.93446174674045	29.871621653117195
29.88753624916774	29.88094434876986	30.111880453988746	30.08761383170241	29.903721187834343	29.918709930707692	29.90026562874186	29.990320318512747	30.59158731089252	29.93448171764349	29.872048075631128
29.88766597080693	29.8817067239684	30.112153983691314	30.088393851446323	29.90414682303395	29.918995531951253	29.90029416569252	29.990519338989795	30.592822155389637	29.934923526614654	29.87205390283156
29.888557149053618	29.882114127382476	30.112207688835845	30.088532950343343	29.904848068575014	29.91946614544696	29.90099572984977	29.990637111066622	30.593315886565954	29.93501968276582	29.872176177553456
29.889390240396406	29.882820713214503	30.11232855389032	30.08918493771599	29.904965971153935	29.91963671890224	29.90158217316541	29.99115511328573	30.59397615420591	29.93529042616759	29.873243655964128
29.88956843233197	29.883086004381187	30.114356423884885	30.089458711378843	29.90499580609969	29.92030782468742	29.90254777990566	29.991300847519618	30.594147603552948	29.936474607464177	29.873449468435425
29.88962667181252	29.883896759894384	30.114457855780536	30.089919953277565	29.905355300853152	29.920729177080627	29.903454086058264	29.992572856464104	30.59421729997281	29.936559843416045	29.873530117354488
29.889906665975833	29.884347905758304	30.114961434928443	30.090685355069137	29.905547705529354	29.920744970754807	29.90358572094051	29.99335462229754	30.594503189707694	29.93659854399433	29.873790018649608
29.89023294550596	29.884450865670694	30.115061697703872	30.091094789872137	29.906332709226042	29.920923886067264	29.903697164276437	29.99366106226632	30.594978909542597	29.937177246353922	29.8742625211509
29.890373713920656	29.885646360687716	30.115123006592697	30.09113665737156	29.906889264470543	29.921057444063543	29.90442882076941	29.993817635088632	30.595172965395303	29.93750596700895	29.874665934694704
29.89037438165044	29.88635338866143	30.11515617271646	30.091558886232463	29.907539905660293	29.92152454903845	29.904550808696857	29.99534882874532	30.595787063908553	29.937765069990498	29.876339107218026
29.890603919324462	29.88670846696933	30.115747577860866	30.091803428798134	29.907655654466343	29.921817419017284	29.904955220790463	29.995453973766807	30.598979732827143	29.937772880010368	29.876448750932312
29.891760619521936	29.88743257255192	30.11655200325052	30.092237950894553	29.908336892039326	29.922070002641174	29.905175375578757	29.995695056336686	30.599339202802863	29.938709981684905	29.877090599263433
29.891917452056866	29.88752963956312	30.11665835010671	30.09244287926021	29.908671003208266	29.922199632283085	29.905597498428023	29.99602878355485	30.599411031957302	29.938712712312835	29.87736773659107
29.892070165608878	29.887641416969466	30.116946037882737	30.092932848866145	29.90870441149841	29.922445115671813	29.905654721931597	29.99672035928214	30.599604909788194	29.939975782413622	29.87749527103753
29.892525723935062	29.88901267133424	30.117506031958612	30.09364840678946	29.90878891457758	29.922711804827838	29.905754940463112	29.997832806821485	30.599738223043342	29.940111385650834	29.877943306877313
29.892557488119998	29.889214995609485	30.11754949811447	30.09386462887293	29.908809320626762	29.922853151126255	29.905875177406497	29.997908434329126	30.600350969974727	29.941041778920063	29.87850821077967
29.89304393410657	29.890064609749906	30.117804243408585	30.094132157794714	29.90885537418839	29.923513250959527	29.906070704442	29.998050641931354	30.600354771232332	29.941224501256578	29.878516355141915
29.893109766479757	29.890106181565134	30.118103730867677	30.094274056915836	29.90904979581012	29.923521543604238	29.907420369512817	29.99820316166319	30.600465899864183	29.941528866597526	29.879136892775264
29.89492955021567	29.890567712015294	30.119170173811185	30.09464019383778	29.909135071476875	29.923797055900923	29.90773906001239	29.998787084014296	30.601564752500895	29.941821190532913	29.879245938302503
29.895173911044566	29.8909037607217	30.121400030545495	30.0948150789617	29.909195908296546	29.924341452606562	29.908128126470945	30.000419188329726	30.6021763838649	29.942212858090027	29.87990985877167
29.89563509028364	29.89110048507736	30.121441040074185	30.09544578107464	29.91074713495035	29.925022307059596	29.909310947372738	30.00317593958887	30.60286514746771	29.94287553362271	29.879993716178166
29.896596525563094	29.892267674752368	30.121805431820007	30.09549530059646	29.911314020111977	29.92505592131846	29.909430759510894	30.00317786468353	30.603499570343004	29.94362489725638	29.880242612522466
29.896948255060057	29.892322774400025	30.12209994475175	30.09552744312359	29.9120247272386	29.92535780136584	29.909735091060107	30.004677254009895	30.604245480293372	29.943925965495357	29.880701065931678
29.897979492617125	29.892587263293073	30.122560857416282	30.095580215213133	29.912236826138436	29.92624860199129	29.910065333537375	30.005289183738554	30.60489741706743	29.94425447065821	29.881529999609334
29.898931149617766	29.892588247653542	30.12280726220437	30.096192495900535	29.91295521516269	29.926600504130988	29.91013089269265	30.005452977294723	30.6052443867606	29.944844141648087	29.882703293888763
29.899129255318584	29.892774152945442	30.12358477432708	30.097755985418942	29.913085425368322	29.927185567157977	29.91052582672838	30.005642075460468	30.605416523726845	29.944899037048984	29.88277148006585
29.89940775704214	29.894302787021463	30.125248370918182	30.097826967564913	29.9131837198067	29.92738870001995	29.91072481317782	30.00664812816065	30.605438639148694	29.945322075672248	29.882833702088
29.899612588833747	29.894753028279172	30.12557547513016	30.09834798621176	29.913203529443834	29.927563716072218	29.910751275318972	30.00719295372928	30.606069672281503	29.945516322103348	29.882914097826735
29.899672452599066	29.895275197489852	30.125765168912015	30.098801975161393	29.913713918499475	29.92785313988725	29.91108726039441	30.007505270650906	30.60607097388477	29.945672389718077	29.88324530656128
29.899815358288436	29.895655901387062	30.125783443031576	30.098988148661217	29.91469131975621	29.927997283927443	29.91143493595525	30.007583569415406	30.60630063320771	29.945714498386845	29.883381547196826
29.900092812662816	29.89571094408054	30.126411478430988	30.099449109509663	29.9149994584156	29.928891441184945	29.91156373228839	30.01033342175593	30.607102088672058	29.946018955843677	29.883513357098913
29.900830080061535	29.896473784749684	30.126518186738135	30.099634387316698	29.915074571507915	29.92907888977403	29.911965510206322	30.010547360364146	30.607183226654268	29.946236428708904	29.88359697371114
29.902028636650744	29.89672015292767	30.126647554203426	30.100101039254444	29.915114275478025	29.92951964029816	29.91366423471998	30.011365815053455	30.607537428186337	29.946922106046458	29.88369224009753
29.90347425315793	29.897157550824588	30.12675727778056	30.100652809039886	29.915415237181882	29.92956835008268	29.913765518129004	30.011488894725733	30.609214368655913	29.947192311206443	29.883900531168983
29.904198095676623	29.89719388132327	30.126798462630145	30.100917591345528	29.915802295400503	29.92983369374402	29.913940850214104	30.01160262610609	30.60955924500418	29.94792359160014	29.883960948080915
29.906421985940742	29.897401397852057	30.126978154183053	30.101255495357897	29.915880736018185	29.930210118796207	29.914029114422195	30.011871828376357	30.609599788299132	29.94812340276904	29.88401591878805
29.90666544662591	29.897666161102638	30.12698544874123	30.10136659925507	29.916033950361687	29.930264722667733	29.915055997219753	30.01289803722755	30.609726677069347	29.948318914410766	29.884451104102716
29.906823531885646	29.89848324387966	30.12711252461544	30.10170164002764	29.916395914133453	29.930324177309938	29.915489548670507	30.013227212616293	30.610037022000014	29.950236905032373	29.884576100779828
29.908299428614338	29.898738830497074	30.12744630767154	30.102143814388118	29.916547665374402	29.930649082215844	29.9155326728774	30.014126183157348	30.610729367651697	29.95028790133566	29.884603964763603
29.908900126002415	29.899044639716344	30.12811588557502	30.10221219514535	29.916927237494583	29.930977089388914	29.91596866411233	30.015333328031772	30.610952039103452	29.950991712173856	29.88460685022479
29.90947179641802	29.899158610785513	30.128505249259657	30.102422715802092	29.917195157709376	29.931350009416096	29.91619981206911	30.015459103950192	30.611260615168437	29.95106241452739	29.884899176207014
29.91003776853696	29.89944454339079	30.12884907057991	30.10266159507774	29.917502169227973	29.931428393098262	29.916804226992816	30.015711663900433	30.612960612056742	29.951814606976225	29.88519088760231
29.910831763724858	29.899730904185052	30.129494159042657	30.102761754443666	29.917748754733896	29.93165149234535	29.916834056639647	30.016299488488475	30.614601168012275	29.951939211618495	29.885263082357213
29.910957023507315	29.899916317830602	30.130221488070625	30.102807438583735	29.918273192274413	29.93193910467444	29.916867362860252	30.0164152528076	30.614605725164875	29.952371146351986	29.88555266103936
