annealing_308	greedyhill_253	steepesthill_465	genetic_132
30.090545414554178	29.909531383947776	30.440552230093473	29.869046200559076
30.090754811616655	29.91038852351361	30.4406638283344	29.86994000908052
30.09104672681919	29.91093410814267	30.440850747553494	29.871329106401
30.09115087016572	29.91110432519108	30.442268970952103	29.87265363632123
30.091242703122433	29.911321707504356	30.442308771377135	29.873226215540072
30.09241811046229	29.913260612282148	30.442924850093707	29.877385173801045
30.09291446523705	29.913277962721065	30.44305433404341	29.87764849071865
30.09370808286954	29.913727475692546	30.443798918050312	29.878023562416487
30.094000733151535	29.914208441970395	30.44400537083812	29.880061785069223
30.094964254179104	29.91426621404878	30.445380534846308	29.880407602580547
30.09532414992819	29.914575480389782	30.445487939746947	29.880489922140605
30.095341331224887	29.91560228229237	30.445939530780446	29.880631935596366
30.09534698581331	29.915682093265833	30.446070256187376	29.88064432243907
30.095416727289724	29.916571405831114	30.44681516515999	29.880648655736852
30.095820633944044	29.917036823200313	30.4469355511261	29.883907090844637
30.09679096328462	29.917457870293457	30.446937132936206	29.886488895636727
30.09697697663877	29.91769349997733	30.44715811029379	29.888047830798236
30.097363510337033	29.91884003470014	30.44852810230068	29.8888038198963
30.098323627703497	29.918881999995698	30.448921287484467	29.890023336093723
30.098772235395515	29.918952194988105	30.450318763502306	29.890173070588773
30.101136118058285	29.919191072129692	30.451922383367048	29.89031163870218
30.101811898789457	29.919913112269462	30.45286537169819	29.891423916927266
30.102238152631685	29.920084774740697	30.453027388294135	29.891778320739643
30.102787428697667	29.920192857562245	30.45363505525832	29.892078199840604
30.102813748788392	29.920431050173427	30.4539604646364	29.89263202195929
30.103921444364296	29.920471320396643	30.454170191919136	29.89264479503072
30.104243506064012	29.92053176461468	30.455516438538396	29.893759986182612
30.105871173115098	29.920647388900676	30.45669626796988	29.894948979320688
30.10708034860813	29.920994683358174	30.456953281773178	29.894989245666377
30.107116925453703	29.92117377045586	30.459019707386926	29.897425541366868
30.109160897622175	29.92173784416953	30.459300874127944	29.897619606706815
30.109172868672964	29.922453146537663	30.45949806448103	29.897712186720476
30.109426338309763	29.922575917780748	30.46002118727427	29.89804206288378
30.110287457655147	29.922805996309144	30.460382276273407	29.899025569128945
30.11098492870575	29.923003836059152	30.460986316994408	29.901458082302334
30.111007688672135	29.923246632132145	30.462067655703503	29.903113180730962
30.111760971412497	29.923997882723466	30.46250481213817	29.903283301853214
30.11265657237397	29.924386897606993	30.46594642865474	29.904838134799533
30.11285813481226	29.924399118206846	30.467640238288872	29.904838574738562
30.11331558776673	29.9248686299014	30.469533985230044	29.90493227968724
30.11542280372281	29.925884982853404	30.46967440365019	29.90595021023562
30.116073251870883	29.926009909393294	30.47022165311021	29.90700356315015
30.11675183504292	29.92627157308158	30.470563370648733	29.90928887592078
30.116789065318056	29.926897788943542	30.471410774483864	29.90938145593443
30.11683812438622	29.927083486033112	30.47447543301341	29.909658749299716
30.118086040225638	29.927356802105322	30.474476030081632	29.91033791150868
30.119013278028852	29.927563777958873	30.476366961149008	29.911435705620903
30.119122916991383	29.927919258196688	30.476682701592736	29.91203891333427
30.11972262236811	29.92818296082933	30.47708944300898	29.913024217716142
30.119898957245017	29.928420686941045	30.47730172563149	29.913761959050223
30.120247059240693	29.928896250852105	30.478067971010077	29.91383684699628
30.121320128835926	29.928945678937453	30.478786634943166	29.914681351995448
30.12241591635979	29.92918122117014	30.479589470025243	29.914736450939046
30.122721220781507	29.929288725785845	30.483298939898475	29.914779132643257
30.123044693303687	29.929373886062915	30.4844181727913	29.915453853049407
30.12306699509101	29.929727980141937	30.48573512537454	29.917096269781425
30.125229407244888	29.929924038222698	30.485856947661915	29.91856888951659
30.126021207216276	29.9305712048152	30.486853010858518	29.92163292587064
30.126571292509386	29.9309741002914	30.488387456354584	29.925203451250486
30.12666748334829	29.93111850094358	30.4886902199081	29.925369704950267
30.127177689562522	29.931180296809742	30.48926561023726	29.926086490785394
30.12759898385413	29.931566391773018	30.490400255290265	29.926168697502714
30.127759826406997	29.931719669057014	30.490412469280677	29.926523361128332
30.1285992512001	29.93200057643775	30.490977123914966	29.927357844259262
30.129023568975995	29.93220487899286	30.491666934381136	29.92752809376534
30.129086662194023	29.932433730512976	30.492382812411755	29.92766745967738
30.129437295233267	29.93313931235897	30.49406237887401	29.92819160862137
30.129643859304867	29.933858879659965	30.494449556442095	29.928656667456426
30.129751752937374	29.93412674624593	30.494764370522898	29.92942665522666
30.130271929854892	29.934902144090827	30.49550587505357	29.92998062157586
30.13095523889858	29.93506777612631	30.495540062877634	29.931821725305543
30.131086082326046	29.935716720172742	30.496106399638425	29.932936192501206
30.131407704943555	29.935728617910648	30.496601784093237	29.934677413741838
30.132207384765117	29.936394985766917	30.49761079923769	29.93468511479634
30.132455203354567	29.93746798282609	30.4986942422786	29.936713314555462
30.132826779701563	29.93781532148194	30.49880195296135	29.937616024797226
30.134882886967446	29.938476580416804	30.499060114846266	29.938942768314448
30.135423971934408	29.938665845523136	30.499230395774955	29.93968100817026
30.136180723588062	29.938809148984138	30.499619621322775	29.942068716036662
30.1362886965028	29.938863532435125	30.49983678712121	29.943837189465203
30.13655998116304	29.93898491849019	30.501143689424502	29.945043844788014
30.13683524972086	29.939174102210053	30.501921664371316	29.945908634055115
30.13760447244539	29.939281918476038	30.502189099868996	29.94672210830475
30.137605400299538	29.939309221063024	30.502844979010597	29.946887572532837
30.138693952983953	29.93944391879331	30.502855743528833	29.94715738575886
30.13905145911408	29.94004469086825	30.5041953135512	29.947792520590582
30.139195870137492	29.940246024922935	30.504413769803108	29.94790513867948
30.139534877143934	29.94030115214202	30.50490422382309	29.948017622642453
30.139765430320516	29.940447966617185	30.506414432031846	29.94833400848669
30.13985520738467	29.940759629376068	30.50645364315258	29.94899503300857
30.14045395590746	29.94090507490724	30.506763852942527	29.950088848390745
30.141672538943173	29.940930142991334	30.50710657261623	29.950347342824436
30.141677406957474	29.941001318464558	30.508038612270656	29.950702532831297
30.141719553209317	29.941011896416992	30.50821262680123	29.95095781931632
30.142155858144022	29.94137445623024	30.508403757653003	29.951006234213683
30.142673278206217	29.941445813708633	30.508528442566877	29.952157990611095
30.142762350330834	29.94172123092718	30.510055953669312	29.952462619530337
30.142888433093827	29.942355784527003	30.51076820681373	29.953159422971048
30.143371746044814	29.94239030396048	30.510815173326687	29.953234053883968
30.143835636496377	29.942607815033448	30.51221247632104	29.95331803711896
30.144983184391585	29.942656758916268	30.51240736119634	29.954623867692717
30.145030857467592	29.942736026659578	30.51278461492032	29.954692318719445
30.146226403468443	29.94332943121882	30.516352081297057	29.95577918487247
30.146624208657954	29.943546585682352	30.51898226260339	29.95639570918161
30.147266550347233	29.94365931644556	30.51995810371828	29.95705299882978
30.147450512481583	29.94366629277346	30.521625909039596	29.957327209626264
30.14813834211327	29.94369025492926	30.521749232613004	29.957474197349406
30.148179139231644	29.944038200911557	30.521761914270634	29.958371540969146
30.148338232789307	29.944161363678255	30.524378120883444	29.95983018288225
30.14873698172621	29.944356742707885	30.526426464569106	29.96095089700894
30.149165607883567	29.94460850950701	30.527155131643227	29.961118095059817
30.14959439073545	29.945262368601934	30.528783308523195	29.962131170856505
30.150070558448213	29.945319075687372	30.52915961258286	29.96256581246943
30.150160548494167	29.94579158226834	30.53019921454979	29.9628083276042
30.150551259748717	29.946002074780207	30.530217541886675	29.964791603563537
30.150695147047525	29.946212844013687	30.530617427072443	29.965292485976757
30.15132688979578	29.94636815600193	30.533370437847225	29.965470783726424
30.151441260709333	29.947143271217982	30.533961962882245	29.966896084051243
30.15282253983006	29.948541538865978	30.534615576516067	29.968674495869138
30.153003890659914	29.94960611538597	30.535106132822545	29.96888024832589
30.153099270561583	29.949667126103193	30.535191287482977	29.96914011171051
30.15333204270457	29.94984977080595	30.536082987055032	29.970157538360866
30.153471178699682	29.94993999284697	30.536277610703173	29.970366472715543
30.15347763905472	29.950197739385214	30.536576982175397	29.970419263655103
30.15457524997931	29.9503535074023	30.537372869798553	29.97119159159121
30.154765898892258	29.95036842178637	30.537587143396614	29.97139688428399
30.15526071789848	29.950683391681267	30.537925488334977	29.971430471720815
30.15586902919496	29.951213342363836	30.5380177633816	29.971844969306947
30.156018476023814	29.95134867415512	30.538504877027066	29.972137478047173
30.15777649748036	29.95196138403237	30.538876530595974	29.97299078611217
30.157825995948578	29.952070681101	30.53946828810387	29.973302455947717
30.158465840190292	29.95211395682017	30.540371411770042	29.973467278560918
30.158595554424245	29.952337427698893	30.541273285452895	29.974084282070685
30.15963645271757	29.952392300547324	30.54200839028339	29.975633833861668
30.15979559757045	29.953100778220346	30.542908534257258	29.976313838203556
30.160501534607956	29.95357996605371	30.54298274549641	29.977790022772247
30.16125401051594	29.95413001245722	30.54315389564038	29.9781459673603
30.161723600453925	29.954199765383585	30.543672799927478	29.979042627999117
30.162714007779154	29.955070479802057	30.544000994308	29.980113928714445
30.16285647759393	29.955136628487075	30.544586646584175	29.980318411528952
30.162967476725456	29.95538510106665	30.545324946217313	29.98055817587796
30.16325746759464	29.956583054849172	30.545544886468406	29.981410322174156
30.1636976741564	29.957170964035573	30.545799537215302	29.981677807791577
30.16476179770268	29.95770835990475	30.546602098625723	29.98191757214058
30.1649005193308	29.95786411872615	30.54686661862414	29.982391858744258
30.16518014177501	29.958658045377483	30.546940026782444	29.98246720496844
30.165265851471187	29.958917998970968	30.547998838241064	29.985823306790696
30.165906298374342	29.95919022147631	30.548671729530167	29.986005022564836
30.166365811725704	29.959379761634597	30.550043129995004	29.98810632270795
30.167521986937167	29.95939269158176	30.550106500413918	29.989815103880595
30.167569026248408	29.959568966462104	30.550788725223267	29.99071621363902
30.167665247747927	29.959612621714463	30.551502691125833	29.99081202882222
30.167833613663515	29.959649031734966	30.551569608894667	29.992414671618008
30.16859343329765	29.959708964956253	30.551959231489274	29.99296900581574
30.170530980263266	29.959885653963934	30.552599924996173	29.99400157903869
30.17193428305041	29.960184333463626	30.553144570829613	29.994473296745795
30.171942533489297	29.960187267863688	30.553316839895654	29.994867481551104
30.172240151337775	29.960480540683925	30.55429444577195	29.995099734898208
30.172259003742084	29.96050101056247	30.554978108483073	29.99554099884057
30.173052655992656	29.960715675387434	30.555019626669786	29.996282059820356
30.173145829956262	29.960812339742105	30.555102582404423	29.997598000590767
30.17355850655999	29.961094074646763	30.555905986624886	29.998417904368438
30.17392653861186	29.96252888505625	30.556592666647436	30.000305436198747
30.17405517800027	29.963173643329654	30.558263721791796	30.001305371342514
30.174326218555862	29.96333376889619	30.560406453163772	30.002120548944493
30.174348576781277	29.964317333881375	30.56125322966659	30.002924998505655
30.174395608648283	29.964967855860216	30.561353077717776	30.00319646405165
30.17442187015307	29.965563890607225	30.561569310820893	30.003241989474382
30.174554428285433	29.965591095170588	30.562305060393808	30.004218312006454
30.17643362868093	29.965706065351007	30.562738574129757	30.005423868024547
30.176503571271734	29.96636593316081	30.564068247140384	30.00683047082486
30.176614250641368	29.966737575483442	30.56415086696262	30.006836143281028
30.17687487426295	29.967238202374865	30.564899477661605	30.008982233880456
30.1771224881469	29.967336456493044	30.564994645682702	30.010007540277314
30.17775704403764	29.967761090112866	30.565104314933823	30.010264697480636
30.178458697244942	29.96785416129375	30.56531624155548	30.010662942755673
30.17991483125519	29.967889211717612	30.565922710534803	30.011391930023876
30.18043243754471	29.968175184507455	30.56592898802077	30.01227394069644
30.181500148381343	29.969072882136935	30.565997409393745	30.01258669978839
30.181594261601845	29.969186268618316	30.56750484988326	30.01272023827898
30.18166457196903	29.96920562984721	30.570958336418105	30.013678799120846
30.18238707469725	29.969632703894916	30.5711124520719	30.015022228014942
30.18274915550265	29.96965812669315	30.57121059659301	30.01577640317432
30.183027705045216	29.96970121528078	30.572736147711407	30.01639071537605
30.18418757024997	29.96975391167275	30.572895765314584	30.018436268196893
30.1843080523632	29.96975943641795	30.573145164155928	30.018732002834213
30.18600163265204	29.97000657691114	30.574482300116475	30.01897627610284
30.186185376039834	29.970117153874018	30.57716422740723	30.019991175492613
30.186588990358644	29.97014241859031	30.577645746354015	30.02028931380972
30.186792345332158	29.970820387304606	30.57798503197402	30.020377346212335
30.186874348813365	29.970898111059245	30.578577497726094	30.021348473777937
30.186974898031615	29.97093912465187	30.579231591418857	30.022771607205808
30.18709198780724	29.971160193675164	30.579553040428145	30.023665372229168
30.188232657955552	29.971302845087514	30.57990585034142	30.023702372243086
30.188998256129068	29.971602188226967	30.580750512835117	30.023765034820013
30.189399496351136	29.97171929934801	30.581050806792597	30.024155304479102
30.189952039098873	29.97202247608061	30.581283385883882	30.024255969002347
30.190215640839167	29.972126893300242	30.581669361529897	30.026639076083086
30.190944281373465	29.97233267602193	30.58232534031245	30.026910026911096
30.191351081773604	29.972648955720544	30.584360032488753	30.02725523729784
30.191518631564232	29.972680396910064	30.5847079983766	30.028442659210473
30.191543213995512	29.973625627569213	30.585401441586782	30.02902461620755
30.192222927470873	29.97367838647719	30.585694991490275	30.029236023109267
30.192674661539385	29.974113932732408	30.586181643446746	30.029244466527103
30.192722487363618	29.97513259087064	30.586258779130727	30.029538033780685
30.19322658207579	29.97559298911138	30.58663844029767	30.030122739086842
30.193646009701748	29.97560022386801	30.58686877676666	30.0309604926884
30.194105163207674	29.975742546460683	30.586936085788384	30.031293288037215
30.194361399598105	29.975761747608722	30.58831419775557	30.031438578882508
30.19436403158081	29.9759676158931	30.58983395701452	30.03476879234743
30.196537002915804	29.97603242029065	30.59072269733486	30.035127571757616
30.197951914963635	29.977421008275225	30.591825843634737	30.035771429435936
30.198092484398288	29.97743348442436	30.59216121674089	30.036723105030802
30.1984748202276	29.977598541349607	30.592342938447143	30.03673380818399
30.199251013756673	29.977694396131973	30.592833028742252	30.03675188026324
30.199322336059723	29.97783530431433	30.593686267284333	30.036967637903004
30.19957646435556	29.97784356620007	30.594441973625862	30.037458158540396
30.200473728549376	29.97789745657777	30.594955403503143	30.037992899192325
30.201166263766606	29.978913195160665	30.59547510139349	30.038651754565393
30.202099945081848	29.97900628063401	30.5957155505158	30.038754552000103
30.20288847622443	29.97940931096137	30.59580814059671	30.039811750978235
30.20411118871538	29.97992218282232	30.596013316092108	30.040156219334918
30.204543281052693	29.98001273471216	30.596944895343306	30.040661685386826
30.2057421939053	29.98017506423962	30.59695164824508	30.04186799651109
30.206153784710043	29.980387303245614	30.597102590229134	30.042443050564444
30.206525692848142	29.980387700449523	30.59714119977327	30.042759283758798
30.20655270688581	29.98055418562747	30.597332683514956	30.04279077802755
30.207621936816455	29.980610828664762	30.597936331508755	30.043294398994078
30.207884515162583	29.980712260498947	30.598757353877684	30.04345570300741
30.207915833602215	29.981049989615318	30.59904183144767	30.04380244682707
30.208323786274672	29.98115636316455	30.600034272835924	30.044510193011195
30.20921923086169	29.981809025683418	30.6015808221795	30.04502961317564
30.20991969990425	29.98217224103257	30.60201967406744	30.0454169684844
30.21025444253259	29.982312735943268	30.602169368483207	30.046412024685758
30.21053357227573	29.98239399524128	30.60218857287862	30.047156983951027
30.210625789352637	29.982437225144587	30.602256815625346	30.047458307991292
30.21079910831504	29.9824719037837	30.602507988497592	30.047545159588957
30.211038853428864	29.982585206992276	30.604469922634863	30.048538804548375
30.211375971477313	29.98266766767923	30.604632393775567	30.0486115515139
30.212262514672894	29.983262387584563	30.605216237175497	30.048669438835027
30.212832760988665	29.983544654666943	30.605925147250804	30.049658643822987
30.21331569822213	29.984929772715724	30.606044299503658	30.049898200811
30.213401025714145	29.985254351282343	30.607152586400023	30.050390615862145
30.213802903290027	29.985331103171838	30.608524472349057	30.050842911533422
30.21571180937083	29.98543507496358	30.608656431251486	30.051398945916958
30.216487991876903	29.985575760190986	30.609640819297844	30.054250343645155
30.2166843209047	29.986405877489297	30.609993848765498	30.054336600155228
30.216724193627773	29.986413212088834	30.61108062304103	30.054488141385498
30.21681558217694	29.986619084344994	30.611214582550588	30.054976312254468
30.21774330509065	29.98697941580935	30.61131868683541	30.054987929506098
30.21795561930456	29.987004990628723	30.611460006842407	30.058498210360675
30.218148095179046	29.987108113574173	30.613046741539186	30.058843748399372
30.218555964779537	29.988162240015054	30.61326852575241	30.059523731657055
30.218846959884154	29.98858018724486	30.6135740813193	30.05970920388041
30.21897675538246	29.990085608183783	30.61490277797492	30.059921075709365
30.21996296845122	29.990097530011095	30.61504892817407	30.06004191419708
30.219994379526856	29.990098959333494	30.615146659978343	30.06016220551159
30.220752587693415	29.990393069215187	30.616624553412016	30.06025136213792
30.22096087360403	29.9904925043445	30.618183850708686	30.06033044003324
30.221490701161716	29.990569260999433	30.618568970601565	30.06063980780999
30.221759515225852	29.990961978123124	30.61869088222104	30.06109334321396
30.22176591151129	29.991157592822	30.61902879379937	30.063294262488306
30.22178913607363	29.99128625373552	30.619236676633324	30.063349940216156
30.2221121589597	29.992131482009384	30.619468299667247	30.06395495195241
30.223245970860553	29.992151836410322	30.61960664783965	30.064018972760348
30.223274302117908	29.993500782898064	30.61970800839139	30.0650805974511
30.22378693801113	29.994184595491948	30.6207386453046	30.065744544656216
30.22461457183537	29.994385560409857	30.62080503115677	30.066334401535393
30.224903386413857	29.99443467548315	30.621640914296407	30.0677009795342
30.22541696639218	29.99458013464979	30.622183990268468	30.07023546854334
30.226218727538555	29.995248944055902	30.622298633271246	30.071061287447606
30.226248976452226	29.99648882319912	30.622503324431552	30.07187878917457
30.22657553433822	29.997092731078364	30.62271617202114	30.071914491179157
30.226590635676654	29.997100009537778	30.623159058951792	30.072550429610853
30.22677106490982	29.997874635877928	30.62388113210721	30.073697022725703
30.227174871773016	29.998010569361952	30.624158284212893	30.075533037810963
30.227633709351945	29.99811008444622	30.624232977226225	30.076681052375275
30.229369508341104	29.998202161483846	30.625132621669792	30.077702326910114
30.23062142744746	29.998356259497005	30.625738218431465	30.07862367529782
30.230659600226307	29.99836421921013	30.625747847685616	30.080811557829847
30.23080240634878	29.99856342679169	30.628112646940245	30.081387126401665
30.230830737606134	29.99887311062407	30.629319097746354	30.081512105700074
30.230848953945316	29.999056173335468	30.62990867324476	30.083060323328674
30.231160316442814	29.99926874055863	30.630795922127078	30.08314629463704
30.231239245259452	29.99956448298486	30.632596571175856	30.08315671527821
30.231314810328414	29.99956611450451	30.63284222917888	30.0836047776448
30.231745190895403	29.99979993438096	30.633786422571127	30.084124086427074
30.232437940269108	29.999819786492548	30.634451034040495	30.085273557867538
30.233176788524865	29.999995715056734	30.634918989936033	30.085674049472136
30.233435287762365	30.000131445413288	30.635049682637124	30.086055227542406
30.234124319838813	30.000210946231842	30.637989065982737	30.08624144524216
30.234192344478632	30.00055270981152	30.63805814881384	30.08753067824437
30.234618934683702	30.00078367400262	30.63854551865476	30.087861171909736
30.234942697595816	30.001000961958944	30.638667973063278	30.090713103156673
30.23592706774868	30.001128712135134	30.638832099836325	30.090888253085183
30.23634762757418	30.00169445239258	30.63925080843959	30.09159757996327
30.236699621272873	30.00183416625314	30.641429221275207	30.091689398372182
30.237502652447528	30.00193756916056	30.642972384612108	30.09317192434754
30.2383982090011	30.002175145613172	30.643283828904647	30.093735576934186
30.238603641519187	30.002479608223716	30.645182071590543	30.093904745008242
30.239221535375968	30.003097036484874	30.64550213396851	30.094178644642344
30.240137779745197	30.00334591582484	30.645910015882418	30.094662850368543
30.240762282509905	30.003529902488836	30.645918912692768	30.09475676878803
30.240993314433123	30.004056427636286	30.64599194767038	30.09565743442039
30.241554724729387	30.00435043874509	30.647532339977015	30.096046963044365
30.242195171632535	30.004487041876626	30.648282091492888	30.096093612668998
30.242969268347167	30.004573796097088	30.648333938631524	30.096200721984992
30.24335413968737	30.004632494137226	30.648889706504747	30.096275281575195
30.244048333509667	30.00491512272864	30.649991935976857	30.09661773560488
30.244443856440675	30.005285496346698	30.650190470721604	30.096755095407413
30.2451078935252	30.005456251653307	30.65102109425524	30.09978009304216
30.24519942657338	30.005805813591955	30.652671666615078	30.10001405101405
30.245342664712254	30.00587921839405	30.654630960771247	30.100509523085304
30.24569027712657	30.006087294403777	30.65540377086512	30.10257948728366
30.24770371687323	30.00634213418685	30.656965797555657	30.10268218481055
30.247801218200408	30.006645669313677	30.65726883400168	30.10318940661204
30.248374129558265	30.00673905903932	30.657277959623777	30.103923074697253
30.248806834579067	30.00675569539079	30.65745429766008	30.10486903582786
30.24909855030741	30.006841750763282	30.65814629801803	30.105100949189815
30.249956259705517	30.007170896308367	30.658475848731896	30.105672873130377
30.25002157514571	30.007303495071078	30.65860132807228	30.105901657401528
30.25026492660423	30.00744543768342	30.659026684443788	30.106204624204008
30.250291083259267	30.007751129967545	30.65929638017833	30.106680643655938
30.251090027973003	30.00790513815656	30.659953076990533	30.10678782672587
30.2512956227334	30.00806632123914	30.66009080387927	30.1071475162533
30.251328022680006	30.008421565648295	30.661795310648543	30.107443708364983
30.252091321673998	30.00849132666072	30.662053714512258	30.10782390123875
30.252742515558353	30.00860123476183	30.662198104341016	30.10786699876014
30.252787261783748	30.008745461423658	30.662369421948505	30.109624229290205
30.252859022269853	30.008878133996618	30.662388457569968	30.109684976046335
30.25318837068923	30.009015107112553	30.663122285531315	30.11018332277865
30.2544290889846	30.009095348817077	30.66332522404035	30.110296172086258
30.254513955392433	30.009141640993015	30.663487263230916	30.110578050442776
30.255551976452693	30.009252007899388	30.66349259634781	30.111529739832253
30.25585907035978	30.009412570256906	30.66372514451328	30.112524075879097
30.25771291983832	30.009590700047845	30.66404762207647	30.11296843525434
30.257860059715767	30.00990073802795	30.664164191960392	30.11343865993259
30.258668767019714	30.010182314078232	30.664420015941204	30.114036830949708
30.259402312540153	30.010664553005505	30.664855881231443	30.1148734692746
30.259673531847426	30.010837536508994	30.665318539804446	30.11721907745408
30.260748216568437	30.011348242394387	30.665690425596587	30.11871763793455
30.26119562621238	30.011794705963922	30.665917072663056	30.11941129539788
30.261479028939362	30.01185595053205	30.66648471920757	30.120083268954954
30.261482732496248	30.011929186919815	30.667433342975418	30.12008764874002
30.261945032881396	30.012017747229006	30.66785227609609	30.121528445502577
30.262674242113587	30.01207576500312	30.668091694692805	30.12268982407909
30.26295547710028	30.01218508737908	30.670593806057546	30.122719081104584
30.262957424990933	30.012440840703853	30.670631799310662	30.124646401144272
30.26413652352509	30.012485878393733	30.67068454344303	30.125672345740288
30.264160599249294	30.012580031330778	30.671121255636642	30.126661480413304
30.26422005347726	30.012874886677192	30.671145766197498	30.12689818050765
30.264450613300742	30.01299884755121	30.671695824048392	30.12762606683562
30.264922122895445	30.013215126172362	30.671831745845353	30.12783499787215
30.26625821856164	30.0132784626393	30.672393304588127	30.12841505962721
30.266596378102	30.013343697728992	30.673018567615948	30.12842829898953
30.266890476431534	30.01341521282858	30.674105143133744	30.128523459039975
30.266910120800784	30.01342321356027	30.674244803296787	30.130055990390897
30.2670137934318	30.013702055990098	30.67527549894327	30.130262763802737
30.26720559223995	30.013918744463545	30.67555577845976	30.130512871685465
30.267340220618298	30.01396644610074	30.675756321126467	30.130667877529184
30.267358817230072	30.01436274021228	30.675802866110885	30.131842021748064
30.267691791149225	30.014526910766616	30.675857882019017	30.132731901642224
30.268658044571517	30.014646180665128	30.675986634685536	30.133216289160416
30.268779477633874	30.014657842414746	30.676318087623926	30.1339344400907
30.26912249924034	30.01470713355286	30.676827214733567	30.13420151660774
30.269260421028676	30.014773945848003	30.67741899831111	30.137365558166294
30.269511873595828	30.015051169959964	30.67751461016229	30.137623055893123
30.27015654197898	30.015112367774044	30.677729421606845	30.13763849534249
30.27021358345266	30.015327455416884	30.678484964361502	30.138343576741384
30.27021940104639	30.015970276416667	30.67864074750326	30.13886285562484
30.27041038573219	30.016140435690737	30.678925321583304	30.14015210233349
30.270852487106442	30.016274220917072	30.679558507534765	30.14115219079804
30.271111865892713	30.016422194070184	30.679811902137047	30.141420674384108
30.271220097136954	30.01661178701381	30.681416187095266	30.141973497126767
30.271303844471777	30.016913435746016	30.681483987782247	30.142783460903935
30.272027205278324	30.016995376054687	30.68157681130788	30.14458041579406
30.27254937776912	30.01702470686108	30.682655970807875	30.144580939784177
30.273119345316005	30.01769398607991	30.683716209518664	30.146105222456107
30.273533167804025	30.017796205358653	30.68402942674851	30.146898345884512
30.273871443243905	30.01799503301698	30.68473197538352	30.149221437158104
30.274445500051776	30.018363410642024	30.685040466791023	30.14953480370966
30.27497587408294	30.018380574378174	30.68534533499082	30.15057971824207
30.27507563048153	30.018622438201152	30.68767292539945	30.152022152672618
30.275920526006704	30.018674023875732	30.687920472008358	30.153858462580185
30.27621482165673	30.018750282482557	30.688307690121906	30.154011738722104
30.27633182576643	30.018881712017652	30.688797903803554	30.154372540885312
30.277804536090827	30.019223778132066	30.689550511982148	30.155328782200083
30.278404650332142	30.01971085445433	30.689997280547406	30.155589947029323
30.278473595501165	30.019910193444325	30.690697814345917	30.155681552948618
30.278595158919288	30.019952019193646	30.69156834582574	30.15624137368341
30.278600986495462	30.020014847941095	30.69209159026256	30.156315316382766
30.278797192617258	30.02011441184856	30.692123087838553	30.15707914785027
30.27932966727952	30.020115447253325	30.69267141091159	30.157551148305057
30.27983979928493	30.02030652224853	30.6931770250758	30.15838384673704
30.28060842717077	30.02040902526549	30.693272489903688	30.158696236804897
30.28061568047879	30.020437998383713	30.694679358940483	30.158909646716673
30.28087595727096	30.020514573341256	30.69490455696111	30.159069767237966
30.280893583410347	30.020847197414415	30.6950542847219	30.15943900110677
30.281838344008058	30.020959501259888	30.69508153814546	30.15995615941446
30.282233106852143	30.020966351101464	30.695775993195163	30.160463505645804
30.282329636290797	30.021568677909904	30.696395855053908	30.16067528564033
30.28237816836557	30.021693040671675	30.696654503022394	30.160718182582983
30.282953963355414	30.021793488862432	30.696996272238223	30.161096018755373
30.283369789860142	30.022337120104325	30.697389687237806	30.162185547242185
30.283371894971708	30.022689305267384	30.69779596434875	30.16334379141599
30.283462548078628	30.02282144234053	30.697928787910094	30.164116221154337
30.283879717994616	30.023003887632342	30.69793986667137	30.164574654076524
30.284184077713018	30.023158059591	30.69890510047422	30.164908315105883
30.285020360387588	30.023455119979513	30.699447459664306	30.1649469015877
30.285405506924544	30.02352630224892	30.70053215848433	30.165344957306402
30.286359743784853	30.023829234501697	30.70058867401474	30.16562490302078
30.287639806395482	30.02414295590073	30.700697562044578	30.166189105456667
30.28852054143804	30.024225979844967	30.701426902891356	30.16731599560309
30.288694594672485	30.024660639366004	30.702739064328924	30.16790175269906
30.288743133042587	30.024783797611132	30.70277967082375	30.168674850569026
30.289885055835953	30.02496725323144	30.703119645681223	30.168675391865715
30.29041686830722	30.02498196943253	30.703763204672068	30.168895634013356
30.290533456289253	30.025531559090805	30.703846165577914	30.16921475465814
30.291459383585607	30.025651992262826	30.704031062245395	30.170559718755644
30.29158936248905	30.025699903649397	30.704048630499305	30.171515855440184
30.29239718413714	30.025762715737624	30.70435491955261	30.172224160156645
30.29244374304278	30.025828901574776	30.704360132385705	30.172528587754364
30.292487304936145	30.025953314430325	30.706023712493643	30.17257051527886
30.292704420494836	30.02666658646696	30.706246243125072	30.1730839890423
30.293850720434353	30.02671970529134	30.706407392169147	30.173795187276113
30.293953142216616	30.026747048411966	30.70669213319253	30.173943498709654
30.294505357096295	30.026908917320515	30.706719620200815	30.174127894256713
30.294510025317265	30.02691959884612	30.707214180191453	30.174328669922208
30.294838734951473	30.02692832441463	30.708336735894015	30.175238972228254
30.295164577855306	30.027117365541827	30.70849260543114	30.17561438961994
30.295974112063522	30.02752968855763	30.70859730071934	30.17659195171118
30.297945251713948	30.027716666937373	30.70890552768566	30.177499492725577
30.29813554822328	30.02789192034065	30.70939469801214	30.17760325756259
30.298292953373306	30.027923748772412	30.710567912311515	30.177654541743475
30.298366569875732	30.02803573882238	30.711879215255784	30.17766946976889
30.298860230771208	30.028106804368434	30.712287753312445	30.178111674316767
