name	optimizer_name	iterations	time_taken	best_score	mean_score	stdev_score	hardware_name	objective_name	corpus_name
x10_False_1p_1c_0.01t	greedyhill	772	39.63271403312683	31.126198350287492	32.38097659142236	0.2919350615572638	ortho	100sfb + 6effort + 60pinky_ring + 60scissors_ortho + 60sfs + 20finger_0 + 20finger_9 + 18finger_1 + 18finger_8 + 15finger_2 + 15finger_7 + 12finger_3 + 12finger_6	en
x5_False_1p_1c_0.0001t	greedyhill	1483	38.945786476135254	29.781790814328566	30.62690509837354	0.18715165385539964	ortho	100sfb + 6effort + 60pinky_ring + 60scissors_ortho + 60sfs + 20finger_0 + 20finger_9 + 18finger_1 + 18finger_8 + 15finger_2 + 15finger_7 + 12finger_3 + 12finger_6	en
x10_False_1p_1c_0.0001t	greedyhill	753	39.28881573677063	29.889503183463166	30.64731080671362	0.16111245903781968	ortho	100sfb + 6effort + 60pinky_ring + 60scissors_ortho + 60sfs + 20finger_0 + 20finger_9 + 18finger_1 + 18finger_8 + 15finger_2 + 15finger_7 + 12finger_3 + 12finger_6	en
x10_False_1p_1c_1e-05t	greedyhill	758	39.63127136230469	29.851128763588278	30.627586295828333	0.1738093996536506	ortho	100sfb + 6effort + 60pinky_ring + 60scissors_ortho + 60sfs + 20finger_0 + 20finger_9 + 18finger_1 + 18finger_8 + 15finger_2 + 15finger_7 + 12finger_3 + 12finger_6	en
x20_False_1p_1c_0.0001t	greedyhill	384	39.63826560974121	29.97844363017936	30.6380518008241	0.14611528241424124	ortho	100sfb + 6effort + 60pinky_ring + 60scissors_ortho + 60sfs + 20finger_0 + 20finger_9 + 18finger_1 + 18finger_8 + 15finger_2 + 15finger_7 + 12finger_3 + 12finger_6	en
x10_False_4p_1c_0.0001t	greedyhill	257	40.702646017074585	29.30147921466543	29.917528358783994	0.13792729188833897	ortho	100sfb + 6effort + 60pinky_ring + 60scissors_ortho + 60sfs + 20finger_0 + 20finger_9 + 18finger_1 + 18finger_8 + 15finger_2 + 15finger_7 + 12finger_3 + 12finger_6	en
x40_True_4p_1c_0.0001t	greedyhill	62	39.04043006896973	29.359246230810804	29.901910489311533	0.14089869768743216	ortho	100sfb + 6effort + 60pinky_ring + 60scissors_ortho + 60sfs + 20finger_0 + 20finger_9 + 18finger_1 + 18finger_8 + 15finger_2 + 15finger_7 + 12finger_3 + 12finger_6	en
x10_True_4p_1c_0.001t	greedyhill	247	35.98606204986572	29.439747305644858	30.133242666864344	0.15052689558475296	ortho	100sfb + 6effort + 60pinky_ring + 60scissors_ortho + 60sfs + 20finger_0 + 20finger_9 + 18finger_1 + 18finger_8 + 15finger_2 + 15finger_7 + 12finger_3 + 12finger_6	en
x10_True_2p_1c_0.0001t	greedyhill	500	44.65713381767273	29.496809726733712	30.09894038595768	0.13033292597820254	ortho	100sfb + 6effort + 60pinky_ring + 60scissors_ortho + 60sfs + 20finger_0 + 20finger_9 + 18finger_1 + 18finger_8 + 15finger_2 + 15finger_7 + 12finger_3 + 12finger_6	en
x10_True_4p_1c_0.0001t	greedyhill	247	39.14037084579468	29.354127214347663	29.92507779058953	0.13496105870676903	ortho	100sfb + 6effort + 60pinky_ring + 60scissors_ortho + 60sfs + 20finger_0 + 20finger_9 + 18finger_1 + 18finger_8 + 15finger_2 + 15finger_7 + 12finger_3 + 12finger_6	en
x20_True_4p_1c_0.0001t	greedyhill	124	39.4664466381073	29.356261266588096	29.931518561652968	0.13573612595252826	ortho	100sfb + 6effort + 60pinky_ring + 60scissors_ortho + 60sfs + 20finger_0 + 20finger_9 + 18finger_1 + 18finger_8 + 15finger_2 + 15finger_7 + 12finger_3 + 12finger_6	en
x10_True_4p_4c_0.0001t	greedyhill	247	39.12407612800598	29.356353805247565	29.91979655640397	0.13630052916315966	ortho	100sfb + 6effort + 60pinky_ring + 60scissors_ortho + 60sfs + 20finger_0 + 20finger_9 + 18finger_1 + 18finger_8 + 15finger_2 + 15finger_7 + 12finger_3 + 12finger_6	en
x10_True_8p_1c_0.0001t	greedyhill	120	23.634276628494263	29.282531691960404	30.014495118482873	0.17432758137428328	ortho	100sfb + 6effort + 60pinky_ring + 60scissors_ortho + 60sfs + 20finger_0 + 20finger_9 + 18finger_1 + 18finger_8 + 15finger_2 + 15finger_7 + 12finger_3 + 12finger_6	en
x10_False_1p_1c_0.0001t	greedyhill	753	39.38803458213806	29.772813859681754	30.617356745887673	0.16458306339599357	ortho	100sfb + 6effort + 60pinky_ring + 60scissors_ortho + 60sfs + 20finger_0 + 20finger_9 + 18finger_1 + 18finger_8 + 15finger_2 + 15finger_7 + 12finger_3 + 12finger_6	en
x5_True_4p_1c_0.0001t	greedyhill	500	39.24970841407776	29.38271362780304	29.951847738840286	0.1347892202850601	ortho	100sfb + 6effort + 60pinky_ring + 60scissors_ortho + 60sfs + 20finger_0 + 20finger_9 + 18finger_1 + 18finger_8 + 15finger_2 + 15finger_7 + 12finger_3 + 12finger_6	en
x10_True_4p_1c_1e-05t	greedyhill	247	39.1012601852417	29.40336240035076	29.892164520674626	0.12544520623040248	ortho	100sfb + 6effort + 60pinky_ring + 60scissors_ortho + 60sfs + 20finger_0 + 20finger_9 + 18finger_1 + 18finger_8 + 15finger_2 + 15finger_7 + 12finger_3 + 12finger_6	en
