0.3_0.01_x10_cl10_cs4	0.675_0.01_x10_cl10_cs2	0.9_0.01_x10_cl10_cs4	0.6_0.01_x10_cl10_cs4	0.7_0.01_x10_cl10_cs4	0.8_0.01_x10_cl10_cs4	0.675_0.01_x10_cl10_cs4	0.4_0.01_x10_cl10_cs4	0.5_0.01_x10_cl10_cs4	0.675_0.01_x10_cl5_cs4	0.675_0.01_x10_cl10_cs8	0.675_0.01_x10_cl10_cs16	0.675_0.01_x10_cl20_cs4
29.75522778501028	29.72728301251057	29.706016573278244	29.704120536567174	29.7354892372979	29.735594818539276	29.725802092204713	29.7311210206784	29.670012917820742	29.677211143186042	29.701888030058406	29.676011654714856	29.74545611527814
29.755868231913432	29.728407097850962	29.70730873405715	29.704198091331783	29.737223368007733	29.736496134967503	29.72592471206002	29.732371234820015	29.67217966317694	29.677902666212823	29.701980610072063	29.67603882025651	29.74569893752355
29.75682893600141	29.72926399970652	29.708234488696352	29.704806538728594	29.73769701831523	29.73654336617595	29.72599237937625	29.73329463766952	29.672760925199945	29.678313856460022	29.703340006334685	29.67612981053543	29.746622706938673
29.757622317131926	29.72929731959151	29.709169781477517	29.705041348878304	29.73875408485162	29.73725976930433	29.726102866710633	29.734276463114426	29.673597245733813	29.67910643435313	29.703420028866585	29.677192678848556	29.74711317519519
29.758032391226696	29.729948131712465	29.710206026780764	29.70528193220154	29.745728538922794	29.73726670584509	29.726709984257727	29.73444935356619	29.67360981288357	29.67918438239253	29.704715131490985	29.677194481729096	29.748724436031445
29.758120251751055	29.730489934855402	29.711237899141338	29.705483366475075	29.746431296518452	29.73726829754435	29.72727226801571	29.73507340915179	29.674793495752624	29.679479789560293	29.705210270974845	29.681286981960817	29.748903981950942
29.75842336516105	29.730882681586472	29.713463009339456	29.70728279279232	29.747054183268762	29.73779666351187	29.72742228467659	29.73533528816152	29.6755217407091	29.6797718826625	29.707828749412315	29.681862348554954	29.749086132750598
29.760502824739955	29.731327463104762	29.71482789572408	29.70914910266878	29.747595940335668	29.73797656697281	29.72778180302889	29.735400388105703	29.67660390092474	29.68002833932701	29.708231967495426	29.682291581728595	29.74938503820564
29.76191778638364	29.732203033981193	29.71486263462015	29.70928491500737	29.74837612498079	29.738244992610955	29.727864409373844	29.736683269631946	29.678958996139784	29.68040024746511	29.70900401822548	29.68265883211716	29.749800678463508
29.76193408824763	29.732412917415612	29.715199803862184	29.709549339364223	29.74962390370263	29.73873485681964	29.7279935828484	29.737031781591746	29.679274593395647	29.681104086593102	29.709497744426923	29.68325337190822	29.750424426024377
29.761972937174992	29.734024708707864	29.715590777796535	29.711747236151027	29.750203648853912	29.739399391972867	29.72807745091055	29.73793147226308	29.679548797285864	29.68234516650443	29.710536825404958	29.68337283712794	29.75081321207895
29.762104611072164	29.735054464517688	29.715762013812306	29.71184563450196	29.750933094231264	29.74110513814755	29.728362530913365	29.738625171711337	29.68002833932701	29.682358832470488	29.711097290720573	29.683922871714724	29.750911610429885
29.763233563181718	29.735154248538933	29.71596581528357	29.712839134883133	29.752256967400076	29.74120822037267	29.729878660269907	29.73881741944598	29.68040024746511	29.68474908842252	29.711296764974545	29.68528226797735	29.751355907615658
29.763612217449733	29.735880682248258	29.716231224699687	29.713997563155672	29.75288583694159	29.74134087235141	29.730970208927758	29.73938490649713	29.68222348652416	29.685226839685235	29.71177581179873	29.685341734353905	29.751827755614972
29.764289536652576	29.735917423918266	29.716431340097557	29.71413716901582	29.753171289012226	29.74344368348651	29.733714744567525	29.7395851949421	29.68232188487509	29.686518577609032	29.712644626455578	29.685375789457375	29.752822359619138
29.764397206397817	29.73603037774089	29.7175072979562	29.71506892961626	29.753233099025074	29.744938084216628	29.733785631462805	29.740147419141568	29.682837393893845	29.68739837480524	29.712763911612065	29.68552548495002	29.752940314301036
29.764532726874176	29.736518474689866	29.71810130894251	29.717352260090234	29.753504172121023	29.74525345039307	29.733834292765096	29.740278040655525	29.686571382359766	29.688319819346507	29.71290337223184	29.685641806351853	29.754820190015373
29.76499133080419	29.736868302562034	29.718108308813985	29.71804555322675	29.754075691886325	29.745479889604535	29.733861137333747	29.740341765802913	29.68745633273638	29.68920683629699	29.713029451225054	29.68653603680588	29.755602296263984
29.766454712860742	29.737174704100813	29.718231949139945	29.718457552153392	29.754112197442375	29.74563783935069	29.733897992016693	29.740900876401703	29.688596960401615	29.689543427078004	29.713131060443043	29.68706289329638	29.755700694614916
29.76669831493639	29.73748733264137	29.718489844520853	29.72296554263931	29.754268409821144	29.746279404970707	29.73420695781865	29.741077478449018	29.689335777761134	29.689857263151122	29.713322558641146	29.68710345224384	29.756592240033378
29.76740010908801	29.739093395256877	29.719667656789245	29.723251978088847	29.754373501113363	29.746298787498596	29.734431503405105	29.74172497073194	29.691230670122774	29.69191570346407	29.713892452932306	29.688110907517707	29.756830159919943
29.767725145551356	29.73963838590374	29.719949649759965	29.72377250512579	29.754503171376722	29.747032839954095	29.73443662134615	29.741937752848276	29.691918787025067	29.691985637922205	29.715367950341225	29.689496285814805	29.759318367896455
29.76816317915838	29.741346213594085	29.72038107875423	29.725138217066768	29.754592648202966	29.74724583268262	29.734548282788417	29.742207285133574	29.69285001464041	29.69208563998647	29.71679106167347	29.689830782657502	29.760057148831937
29.769621056488642	29.742276885865977	29.723171425654318	29.725768143099856	29.755157063730866	29.749470123835614	29.734945271817608	29.74271012412452	29.69359325239467	29.69222301183764	29.718131334766078	29.690274345785145	29.760676061300142
29.769751379841562	29.74237528421691	29.723265900091356	29.727815410750118	29.7560512452237	29.749577738737663	29.735051369892204	29.743776181384007	29.69462590811071	29.692815623055736	29.719189305009756	29.690539216356633	29.76073297233612
29.770269002230997	29.742593350682757	29.72412282230261	29.731818559996253	29.75652839955027	29.75068525712006	29.73510000003352	29.74406436877108	29.69569012261284	29.693017809823388	29.71968834429658	29.691874017087535	29.760794164447297
29.772557387975453	29.743927577156	29.72449065899327	29.731855708958708	29.7566267979012	29.750759960283148	29.7352350272559	29.7443893188208	29.697106041307386	29.693753631916543	29.72002635003971	29.69189117758318	29.760943872031042
29.773229334102112	29.744590020662375	29.72464600800054	29.732648704341745	29.75715276016213	29.75111812738567	29.73528225846435	29.74463511963483	29.69761343578513	29.694187451833013	29.72230991980515	29.693199206227767	29.76140304438054
29.773263046232774	29.74586466749346	29.724782865909685	29.73303068901819	29.75763325534596	29.751811040671953	29.736005783879982	29.74547606810476	29.698035144082112	29.695959953560077	29.72274367158781	29.69365213732603	29.761493169426647
29.773369424210134	29.745882441489815	29.72581390997923	29.73309344835677	29.75871185308952	29.751893986841715	29.736622925671305	29.745611890249883	29.698880592019638	29.696128581390475	29.72434321788146	29.693685243277002	29.762093106383436
29.77395108336431	29.746776193274417	29.72900794097319	29.73390831344759	29.759102300639462	29.753492340194903	29.737311283539327	29.74575192917412	29.699328921118727	29.696185328565605	29.72526407595341	29.695417404933348	29.76238660713703
29.774141527795592	29.747035757710787	29.729361654075284	29.73394288121609	29.759718319464767	29.75655779065083	29.737426517899593	29.746409052820212	29.699367253310413	29.69634037725848	29.72535204579193	29.696966116897528	29.76265807517712
29.774671288442345	29.747235774734452	29.729568554405333	29.734265764695472	29.759755611960284	29.756751376923937	29.737714168302766	29.74664797909108	29.699869824571667	29.696557236703704	29.725607564571725	29.697357676191935	29.76387044214249
29.775151899331316	29.74735157202075	29.732381186796758	29.73439723243909	29.759815867841862	29.757704681965215	29.739483541125725	29.747317141195914	29.700887678692553	29.697498087043307	29.725655049887767	29.697481195808106	29.76406154572035
29.77538914045008	29.747503292899097	29.732880526945173	29.73505821994033	29.759821163288088	29.758425919678583	29.740126187532816	29.7480212193533	29.70091600994991	29.69838508380209	29.726295496790915	29.697509527065463	29.764357163553672
29.777654166173193	29.747642396552163	29.734188770347714	29.73522516612779	29.759885692989208	29.759653153899333	29.741687883090624	29.748111067847248	29.70116671183533	29.69926903388076	29.72655487835324	29.697607525990527	29.765070270117214
29.777872303608746	29.748400175699818	29.73419892634867	29.735581800266072	29.759906810818514	29.75981480936486	29.74207861909671	29.748299383226925	29.701851841004483	29.699347466836787	29.726771103932478	29.69797340228579	29.765112985677174
29.778010972972865	29.750273307391325	29.734405660327525	29.736365693638245	29.759977494347453	29.760216923352022	29.74329922427379	29.74873208625769	29.701956336002734	29.700749628262646	29.727024148947887	29.69862457467756	29.765415907082332
29.77966862967785	29.75082637453873	29.735085325798856	29.73802298664006	29.760771373356434	29.760262368037278	29.744391819289948	29.74910696441749	29.702833389362848	29.701122426927522	29.7293297484162	29.700308820457266	29.765735419646266
29.780640674180933	29.751075215860077	29.735183724149792	29.738139412261567	29.761081267153568	29.76104823198852	29.744559188817558	29.75031417934219	29.705051205669108	29.701349756209456	29.729428146767134	29.700605915203646	29.76841885466787
29.781886500311487	29.751109954756146	29.73524351531701	29.73816148771769	29.761675971426307	29.761078433097904	29.745761798419508	29.750828153580944	29.70648397776571	29.70249570487937	29.729823078508005	29.70217201257471	29.768607479589622
29.78239916281933	29.752629394549878	29.735620983069463	29.73911923702379	29.7625092078642	29.761390512747624	29.747492321766657	29.75155521739489	29.707167520297265	29.70441817273728	29.730672698427057	29.704031835295396	29.768697199362006
29.782734279862037	29.752919175745145	29.737368749463492	29.740929642394647	29.76280053980857	29.76182517714277	29.747688598616786	29.75207250350242	29.70794759498841	29.704426640197074	29.731406183571888	29.705470930774094	29.770141464005153
29.782771070957427	29.753647927807762	29.73867019436437	29.741455109893185	29.76307696358483	29.76211172434591	29.74867663041853	29.752174320563732	29.708870489035885	29.704440132156936	29.731904352956214	29.70591809714551	29.770509770539135
29.78312525379639	29.75371296699118	29.74005623990343	29.741553508244117	29.76382681565399	29.763102453066008	29.74943669856993	29.75219375842283	29.709332738434394	29.70596072430267	29.73260550828485	29.70656761185517	29.770674278439802
29.784035527158807	29.753880026154736	29.741402066420367	29.741607934359152	29.764391897469935	29.763154215902713	29.749821691070764	29.752367897846998	29.710291435632286	29.706580399071868	29.734764095960774	29.70714898426675	29.771178440402128
29.784070266054872	29.753918322558878	29.742335581164554	29.741746054447436	29.764842037291295	29.763562948651103	29.74991623230596	29.75252242359836	29.710485469086986	29.706693159588973	29.735160327723676	29.707170541492363	29.77171007248834
29.784127983628476	29.753981312013757	29.74274945513639	29.742885132493623	29.765341860213514	29.766448684087276	29.750487573273876	29.753795941940513	29.710781995809587	29.70677011699111	29.73530797975879	29.708670265434808	29.772004917448186
29.785438172861443	29.75516406118852	29.743296929413276	29.744407100569724	29.766812756740904	29.7675003255542	29.75071658941823	29.753881819860986	29.711437329782868	29.706944639423774	29.735382155095976	29.70879544402094	29.772110490884636
29.785561301090514	29.75684794383354	29.743333550712578	29.744667393739196	29.766836429801902	29.768766196248922	29.75084272117468	29.75445224601122	29.71210683544206	29.707163387686535	29.739284159796536	29.71081709320521	29.77226247452326
29.786138769757034	29.757104275188087	29.743395327764205	29.746180418478463	29.766914748770734	29.76933350823728	29.752412549342452	29.75449518734518	29.716262657193294	29.707654343332223	29.739298745894274	29.71161335910086	29.77256012345191
29.78630023237169	29.75792248353784	29.743693861240672	29.746339375517657	29.76765965535516	29.76981676858244	29.752520176446218	29.754889718957248	29.71712974890122	29.708670265434808	29.73957817143451	29.711826084524724	29.772710562356938
29.786820459435443	29.758313469932478	29.744002328479276	29.747046033565262	29.76894415670461	29.771146772031916	29.752705897145802	29.755731239045662	29.71726044724463	29.710500598759843	29.740486988747023	29.712040777952645	29.773229334102112
29.787900305280512	29.75891022173329	29.74445601431224	29.747150934499636	29.769289126109918	29.772514265969775	29.753169029576107	29.756498558480192	29.718467408944196	29.7114830665538	29.740883706090187	29.71204959044615	29.773263046232778
29.788561160697274	29.75929422210769	29.744674312342642	29.747311571695274	29.76960066653536	29.77260684598343	29.753318517639272	29.756748595319223	29.720129334715708	29.711957373666188	29.74132782044583	29.713140907724284	29.774389596142395
29.788790557795895	29.759749386151405	29.74565415499693	29.74757937825893	29.769750362028	29.772910913507275	29.753440358796205	29.75686546674736	29.72092590400114	29.712048552149295	29.741347324485716	29.7136911847673	29.77490937270173
29.78964136655667	29.761906460085928	29.745778085148757	29.749726963313094	29.76981676858244	29.77337841941829	29.753568048640076	29.757012178972587	29.72139608281447	29.712295277038297	29.741571613233706	29.713819047226437	29.77680593490801
29.789754840432273	29.762157684210507	29.74662025764881	29.750030890043238	29.770249721324536	29.77363091640005	29.753722877713983	29.757259278412256	29.722099640182858	29.714729593488194	29.74159871991415	29.714090561835093	29.776902045193733
29.789985989649345	29.764425217751914	29.74673282067711	29.750434946822594	29.771146772031916	29.77424475486071	29.753857871785097	29.757599258322365	29.722105786722913	29.715361663659223	29.742608626360852	29.714739859537573	29.777090441539574
29.792536063646427	29.764451468670313	29.746792558612363	29.750911531140076	29.771576934829955	29.774861950232857	29.75615343286228	29.758241054076972	29.72354262623834	29.71554017777032	29.742644633490162	29.715065150863598	29.777415234304137
29.792833358302218	29.764526158031234	29.747316917973418	29.752149804217055	29.77171245214952	29.775970474958417	29.757108833806797	29.758402459801545	29.723995245032835	29.71585026561263	29.743213751070076	29.71557564487651	29.777674076757194
29.79297374679297	29.764940663908547	29.748501529073945	29.752639225735408	29.771982865126688	29.77711192533465	29.75788928305501	29.758658787619122	29.724076271682208	29.716302895508765	29.743502678551483	29.71593113785737	29.778141279306308
29.793049576308093	29.76540251494097	29.7488287307854	29.752645489017794	29.772069258949188	29.778503276511273	29.75880165112973	29.758689383176055	29.724093643383767	29.71889309300893	29.743927028974422	29.716021702400276	29.77822979338671
29.793607424142415	29.765841315224243	29.749294230396995	29.754519807723902	29.77213784831867	29.779902155467735	29.76000760798722	29.759202989164535	29.72422596717485	29.720409314847423	29.74575313835691	29.71889309300893	29.778461943509843
29.793811678490293	29.766028071805835	29.749844504302665	29.754871313168273	29.772903230495075	29.780773346300634	29.76015042215154	29.75934316054387	29.724392040353756	29.72067036679076	29.747462980157785	29.72206861150708	29.778706592924642
29.79553974363849	29.766836429801902	29.75007199870776	29.755161589609187	29.772992157604445	29.78152483345992	29.760205867483194	29.760203129189588	29.725523038717157	29.723194915982727	29.747493896639835	29.722925611323035	29.7792040520916
29.79563284746123	29.76712595331562	29.750528516955644	29.75524672617273	29.773260003341758	29.781704838490487	29.76080634087996	29.760639906353216	29.726171813395645	29.72329545295026	29.75013030872445	29.7230911198722	29.779310222858665
29.79616189007021	29.76935601771016	29.751271874635776	29.756575676133536	29.773440392968297	29.78184565919033	29.76107123446267	29.761839066947736	29.726452868088554	29.723298310252154	29.751787813103057	29.72348499156152	29.780111475000947
29.796267133523806	29.770420854408908	29.7512939500919	29.756751138150307	29.77402290457205	29.78226028613181	29.76165829618318	29.76280218054881	29.7292941881252	29.723960763063786	29.75235601416476	29.723923876077926	29.780205464437216
29.79684872874501	29.774564996308424	29.751613849609125	29.7579747973374	29.774131517257167	29.783242157512547	29.761738559218365	29.762916892306443	29.730091727855797	29.725203300827076	29.75247411731192	29.724448165896472	29.780910410863534
29.797560524390537	29.77468329693831	29.75263294615328	29.758356221638973	29.7742373510443	29.7841241303269	29.76203093180955	29.763240493414806	29.73017202566614	29.72672726948213	29.755146244297848	29.725372025491055	29.78202216081772
29.79758922299181	29.774710125409662	29.75281318329392	29.75849113655357	29.774832478413433	29.78418888399553	29.76309699328185	29.76326663694183	29.730496103955346	29.72680742337394	29.75629966303423	29.725754487061298	29.782256316451903
29.797770550888153	29.77529182147639	29.754970262519425	29.759758828932107	29.775163318892098	29.785154330162598	29.763814399012148	29.76361868645805	29.73281143037017	29.726895937454344	29.757762465945124	29.725784524198325	29.782823610061584
29.798309070729758	29.775681956979117	29.754987550524195	29.75979947580574	29.7752367190374	29.7862627073644	29.764358685823794	29.76377596378245	29.73287117152239	29.72807949078385	29.75993444556097	29.725833983188462	29.78282602271505
29.79850911129202	29.776804993369385	29.75704813366106	29.760121437525207	29.775367951228993	29.786746686806815	29.76444852631626	29.764753880417246	29.733818534995557	29.72841023102334	29.760645758044358	29.72653577734008	29.782940447446315
29.798786019425158	29.777480816343626	29.757276314710104	29.761443440498024	29.775681956979117	29.7878081507972	29.76473841489709	29.765298743148463	29.734610528083174	29.729235994367883	29.76258857189601	29.72821680139915	29.78317462727867
29.79967469827052	29.777671144912794	29.757666192796258	29.762778285107427	29.775846116011934	29.788730207863324	29.767208793390235	29.76596281092545	29.734651353865715	29.729358025364757	29.76304896797061	29.72849705754594	29.784126484182757
29.799703178126347	29.77781434436013	29.75770194147313	29.762879863726383	29.776318527561376	29.789216402119305	29.768050853569388	29.766085208863643	29.734673429321838	29.729829429555213	29.763963124684842	29.728715997589333	29.7853190287924
29.800442810941586	29.778342839433254	29.757928672659578	29.7634597453357	29.776426446871707	29.79074563342427	29.768131102318435	29.766249233612122	29.73494989700975	29.730294751568955	29.764061523035775	29.729902454902223	29.786215786703497
29.801568763094433	29.77882880697228	29.758729617555737	29.763658044499255	29.77645338495648	29.79076832292485	29.768464311211225	29.767963027449515	29.73544295624936	29.73094344249122	29.764224895441103	29.732093945545916	29.786631395285657
29.80299385197634	29.778893807499426	29.75911262828452	29.76425651128645	29.776467575824775	29.79138946884469	29.76848347597233	29.768399954913548	29.735541354600294	29.731927515345923	29.765061699928854	29.7339071148699	29.78715694711371
29.803388273218175	29.77897588200734	29.759602256697928	29.76441424734401	29.77706018683383	29.791726357238904	29.769051814724435	29.76958807219664	29.73605105289109	29.7329254054287	29.766131769550604	29.734651353865715	29.787198040977255
29.803464805325504	29.77917461335003	29.76213519300437	29.76462797887579	29.7778120346525	29.792011178391036	29.76919674128857	29.769842485762204	29.736071377458057	29.733222699355732	29.766213151254036	29.734673429321838	29.787801378252674
29.805073350517542	29.779586826797413	29.76256348599993	29.765346021071476	29.77782400929305	29.7929775861764	29.76953269253969	29.770083227794537	29.736340379935832	29.733256069231267	29.766817231564985	29.735099043951934	29.788145866952163
29.80578287112217	29.781311805903897	29.762608283537027	29.765440209196814	29.777863402103954	29.793094617954743	29.770203863135826	29.770830026567026	29.736935781113907	29.734129498101538	29.76733029814014	29.736642419077754	29.788796819867926
29.806010531335275	29.782027632701716	29.762959382520414	29.765571552665268	29.77898276553936	29.793249185822553	29.770627734168407	29.771516066385985	29.73723182651819	29.73432378496905	29.76881145531951	29.73673359651749	29.788877354876576
29.80640714349897	29.782230793516536	29.76351692738434	29.767277092031364	29.77929430339604	29.793301990181774	29.77092752313856	29.77202418274671	29.73733985055526	29.73579021337552	29.769894187645054	29.736998494493406	29.78890568613393
29.807219547594997	29.782399162819328	29.765170024349768	29.767572911295446	29.779547286927812	29.793937872442914	29.7734792789954	29.773636963676708	29.737860755162252	29.735908123701215	29.770316207768413	29.737065550356483	29.788970477758735
29.807504118451458	29.782771070957423	29.765579123102206	29.767922819554894	29.780473367165683	29.794333413311378	29.773551437381673	29.773888339294885	29.738139412261567	29.73655593332748	29.77054596820962	29.737753772734376	29.79003825174108
29.807686600222297	29.783132481623124	29.767032206361208	29.769863949112356	29.781075858630253	29.795858153209483	29.77404102569104	29.774123258180392	29.73816148771769	29.73668062141844	29.770866953259052	29.737809058179153	29.79063432983733
29.80771531857779	29.784177718692558	29.7675247555921	29.77142483744825	29.781245824134224	29.79586471374468	29.774122539575657	29.77543628494694	29.73848593034426	29.737773263982366	29.772516331277536	29.738536823601063	29.792176077493618
29.80887367952658	29.784681085681196	29.76774029165231	29.771792644931836	29.78206151966729	29.796806773929802	29.77510169106162	29.77558598043958	29.73898730357699	29.738256870486257	29.77397557057303	29.7387022972628	29.792406909271172
29.811253710491634	29.785189392952407	29.767801390613286	29.771859645543618	29.78265670248941	29.796894152787832	29.775207870498864	29.77572261029195	29.739359968630538	29.738470573506152	29.77415787227023	29.73896626568971	29.792602969184955
29.812916987956687	29.78561613343988	29.76797330328624	29.772099563073105	29.783490918898273	29.79722326882987	29.7756686753436	29.775780283755733	29.739464344413715	29.73850524721169	29.77602304567049	29.738985152700142	29.793347001329053
29.81317136130229	29.786421075245215	29.768581770045262	29.7743985567843	29.78374145664012	29.798823153007785	29.77584392028494	29.77624696526817	29.739621492121742	29.739252670358997	29.77634936291392	29.739238039759428	29.793472638738404
29.81427252224002	29.787140621640464	29.769207674692037	29.7756388886816	29.784445628271985	29.79913139839496	29.777569639980644	29.776273940080117	29.739753671458466	29.74008662210411	29.776387286022402	29.73935993187687	29.7936668879905
29.814591861727703	29.78938851691763	29.769522379414397	29.77646941391361	29.784822861990847	29.799150172829222	29.77763809100738	29.77702927376942	29.73980966885848	29.740765508466094	29.77653234348289	29.740093782159224	29.793845682333234
29.81545457580568	29.78984541994092	29.76977214437522	29.7769803464823	29.78499230194746	29.799539705098464	29.778194831582507	29.777967113075437	29.74095171785077	29.742778910633177	29.777544396730423	29.74041178601604	29.794023694790173
29.81626580995734	29.79220570878908	29.769883498196222	29.77715543525787	29.785068003056946	29.79961802973687	29.779082219576008	29.778006985798513	29.741189617342364	29.74357180864341	29.7781612103548	29.740896409019815	29.794080217048048
29.816425242802833	29.792221809168222	29.770011603734858	29.777906101121502	29.78548422689759	29.799847844378267	29.779153437089768	29.778506806211894	29.74213287838539	29.744674312342642	29.778425586471023	29.740981397414078	29.794712558184088
29.817062752373104	29.792539560036715	29.770202856007668	29.778044182150886	29.786657203000253	29.801001684817265	29.779303132582406	29.77917824182885	29.7423482329087	29.744756533754586	29.77878673151746	29.741316257671826	29.794732588122116
29.817183875179616	29.792843224919153	29.770744069148037	29.779389400259703	29.788181705133823	29.802742394427156	29.77976265122772	29.779280171016943	29.742625771010232	29.745222056097585	29.780345440033518	29.74181831233707	29.795225972556075
29.817841099885907	29.7934233038472	29.771429116241368	29.77969812210916	29.788328473282064	29.80295299662109	29.781558016040595	29.779312200700325	29.7431209649384	29.745778085148757	29.781246509693233	29.741875655251928	29.79569637735369
29.81950978946953	29.793530066790453	29.77176889069298	29.78047581866526	29.78923077360103	29.803984038861124	29.78375063490964	29.77956495153838	29.743381901971308	29.745955110163116	29.78189414915329	29.741995767088383	29.796208725004327
29.8199297614282	29.794042007412816	29.77255092528699	29.78096193657607	29.789840931591527	29.8044149763399	29.783875333340067	29.781532038930873	29.743481404104603	29.746061274946182	29.78209128811029	29.742464171416668	29.796727812912568
29.821296799333602	29.79421163312152	29.772771838232575	29.78131939264414	29.79233860786722	29.805756890328034	29.785668229189316	29.781606425061604	29.743754177447606	29.74618346097498	29.782581899717428	29.742501288338463	29.7974062843781
29.821856415694146	29.795329790169802	29.77290100275851	29.781771083218665	29.793263061733587	29.805917570864874	29.786421544299248	29.78210307947998	29.744668253155226	29.746819508143748	29.782819795288095	29.7446022796774	29.798642300729412
29.82214507868243	29.796015562813267	29.773229334102112	29.782079192918125	29.793585938748844	29.80753464130212	29.786659180661538	29.78213180950643	29.744835067500887	29.747191781029564	29.782870123498572	29.744729549194457	29.798984765054623
29.822602381569265	29.79751520274696	29.773263046232774	29.78259097619809	29.793707873831835	29.80815935052613	29.786747597213648	29.78339008966571	29.74506388762319	29.748583973145948	29.782941149960216	29.74497788336404	29.799173989523897
29.82310312141177	29.798050611222223	29.77326683968871	29.78279123502429	29.793998183244057	29.808320587862337	29.787341564998535	29.78347321084522	29.74508151777137	29.7488287307854	29.784348250210527	29.745625361395184	29.799615712445004
29.82326467591595	29.798137203153914	29.773336864671247	29.783035074358857	29.79404541445251	29.80847072279557	29.787430079078938	29.783993271451692	29.74535009624627	29.75014243042617	29.785513654759658	29.747317141195907	29.800192590015993
29.82345992821144	29.799161586555776	29.773767767116254	29.783517607665445	29.794166641476913	29.80871408745624	29.78784638166985	29.784019618745972	29.745409837953595	29.750205456608555	29.786738515262634	29.74732331814499	29.80026150420743
29.82367255398443	29.799257302977907	29.774017233605377	29.78466143259458	29.79471570666692	29.808779100840795	29.78831103465307	29.78409221026707	29.745984699934315	29.75051433856427	29.787180391830265	29.74755484444875	29.800914699133788
29.823755880464482	29.802607738327158	29.774316668193407	29.784930906187448	29.794818462419318	29.8090526747508	29.78834761822251	29.78436858348282	29.747179970910246	29.75187514497577	29.787891831483606	29.748111067847244	29.801001684817273
29.82413006008778	29.802627213561838	29.774776807839935	29.78578883810092	29.794953368658334	29.810305849502562	29.78913021380604	29.784811185719022	29.748397781577857	29.752210365642153	29.7885920725445	29.750279203814205	29.801129340215947
29.824247472894072	29.802776909054476	29.775077781166143	29.786114287431314	29.79529543477275	29.810512078506026	29.789728858704375	29.784992235547335	29.748452719047904	29.752613578290465	29.78862245924675	29.752111163028424	29.801165961515252
29.82434651886045	29.803857729649724	29.77553476562913	29.78660149778981	29.795602250654834	29.81061927375266	29.790594124498835	29.785352193721522	29.749537903727933	29.7526990472583	29.788752037459115	29.752228025168534	29.801629699356518
29.824350476296043	29.804183189147896	29.77574153011381	29.786848819794756	29.7956864087071	29.810955779644576	29.790620193736896	29.78576120798926	29.749861078813666	29.753470691724537	29.789252637895107	29.752977766056265	29.801646002274083
29.824625533652075	29.807870720318622	29.775777663245407	29.78728735509165	29.79632685561025	29.811997452181348	29.79076367138192	29.78663527253178	29.751588036937093	29.75497246806613	29.78995750680098	29.75299223788615	29.80200038639799
29.825573418582568	29.808779090867972	29.775994280006934	29.788210487504845	29.796968382806973	29.812778405456946	29.790943327522786	29.788525299056325	29.75161636819445	29.75634013053561	29.790075609948133	29.753807504363902	29.802293558151664
29.825775303270078	29.80959794797401	29.7762986099916	29.788579068234004	29.79784926643252	29.813050823608766	29.791660531699332	29.788728093957236	29.751817804245096	29.756856165211552	29.790790323891315	29.75411317059355	29.80258728104653
29.82595815236783	29.811071249737775	29.776642625624742	29.789159830145433	29.79793914264927	29.813135202500444	29.79310966721417	29.789213594993615	29.752455530557203	29.75814855473509	29.790790337907737	29.754346136725314	29.802604376262572
29.82773894305784	29.811313735529975	29.777585170189358	29.789462520409305	29.798620524537984	29.813353436719503	29.793431332497867	29.78924816276212	29.752913404034924	29.758506236724642	29.792533126426243	29.754922570757984	29.80274239442716
29.828631346744327	29.812158351734446	29.77773002768771	29.790790337907737	29.798633874563585	29.813387643907745	29.7942030801672	29.789331698140767	29.753065532953286	29.75864229061574	29.793248601557675	29.755393920778864	29.803152022065042
29.82872392675798	29.813729909910563	29.77873848641033	29.79111936212771	29.799257302977907	29.81366128243683	29.79604893516382	29.7893417865978	29.75316997325748	29.758662705351412	29.793317398862342	29.755555662965804	29.80316320037697
29.829102170957235	29.81486594703164	29.778781445340435	29.79123590340516	29.799271667005193	29.8137786178421	29.79729153661516	29.79039298233331	29.75332874654698	29.758761103702344	29.793366833974876	29.755654061316736	29.803554174311323
29.830373509732393	29.81490691054378	29.779133932491213	29.791324778072767	29.799635244452123	29.814200303596635	29.798986550656217	29.791203711265563	29.753459405922587	29.759201037324004	29.793683554649004	29.75659888167167	29.805074177831187
29.830422667262052	29.815192741447774	29.779259962083458	29.79137150847783	29.799793660499333	29.81424173831167	29.79924257897013	29.79136999858939	29.75368969921773	29.76091557788605	29.79382355743739	29.756621230518302	29.80511939729888
29.830442827924227	29.815319830274927	29.77933770594942	29.79390461478329	29.800442048513084	29.81541074370398	29.80041364634034	29.7924434233734	29.754196627853997	29.761065273378684	29.795623475177766	29.75689321528819	29.80535469102066
29.830482597150198	29.81803451012874	29.779594105029318	29.7941486119321	29.80045935005547	29.815753743523395	29.800438172525745	29.793880921333834	29.755172313193974	29.76131107879713	29.7957676054896	29.75736215178024	29.805902064169867
29.830595109506017	29.8183971154051	29.779968889899003	29.79441001716212	29.800554629168467	29.81592088810757	29.80060824361042	29.794164413466703	29.755200644451335	29.762748659352827	29.796389225542185	29.75750428236258	29.806152377370093
29.83105901572986	29.818737300090895	29.78008651198309	29.79460134890966	29.801934235398523	29.816262561904615	29.80089309958231	29.79495618021877	29.755355320660186	29.762766659735167	29.796460423367755	29.757526462116182	29.8066517298545
