4g_3s_x174	4g_8s_x172	4g_4s_x176	4g_2s_x350	4g_2s_x700	3g_2s_x192	2g_2s_x235	4g_1s_x134	5g_2s_x128	1g_2s_x299	4g_2s_x174	4g_8s_x172
29.645659323835357	29.68162039591161	29.789364265086395	29.478115890741254	29.41909922794667	29.678768306961462	29.78412647756635	29.872368279885812	29.626183510624248	29.957607937659056	29.71137620920622	29.762115087314108
29.645697130979038	29.681918530329973	29.790127765560445	29.478151785797824	29.41942216312059	29.679355495433697	29.784288268602968	29.872882396793457	29.628699028763037	29.95947187262427	29.71160332474132	29.762468680470988
29.647336755344433	29.68191996265212	29.790194687319463	29.47827959809375	29.41981098073962	29.6796517222951	29.78470194476966	29.873255560483308	29.63024727165039	29.96622727052179	29.712598349151186	29.763422832069985
29.64784190564464	29.683190391480885	29.79079089620579	29.47831191737255	29.419842563483265	29.681592099732182	29.785256240165424	29.876973568636412	29.63045080522564	29.966601367611425	29.71275736754962	29.765045831210763
29.647877977554593	29.68374738028716	29.79137211001313	29.47980745968907	29.41990313299166	29.68159398574289	29.78593855800036	29.878206776347955	29.631049666892366	29.966766028831778	29.713551442235534	29.765314017719327
29.652080583097476	29.684255850747572	29.792351894858164	29.480096052804875	29.420096424867246	29.6817280106892	29.78708249323992	29.882003617602074	29.63159313760373	29.966853980214875	29.716433776446824	29.767796031938843
29.652663308037326	29.68429896664859	29.792795324794366	29.4801240498548	29.420120737235557	29.682816356069722	29.789080182950947	29.882559635271342	29.632059890130353	29.967627034680596	29.716693261628194	29.76841064518525
29.65404821768727	29.68600851559066	29.794413678410894	29.480353792432233	29.420121355294114	29.68307368203713	29.790162086933016	29.88492981314879	29.632335868522006	29.969575826128043	29.716819319685797	29.769993188209664
29.654427462485856	29.686955716540023	29.79668440823461	29.48054705764297	29.420189132315024	29.683313917963012	29.790324548462767	29.88523142649809	29.63281879980503	29.969867921242763	29.717351878799686	29.771163157317204
29.65481144530574	29.690898168417664	29.79765743932845	29.482006369632423	29.420495972033613	29.68334536321643	29.790443609114988	29.885581878160536	29.63390018379643	29.970641783940255	29.718103176551846	29.772120097095087
29.655882032195557	29.691619336873934	29.79766987402129	29.48240386109218	29.42089032766777	29.68396985707228	29.7926753722228	29.885593389957755	29.634100737494535	29.971382406479286	29.718505127557496	29.772619510243917
29.656216931804494	29.692487156631127	29.79911617270371	29.484013743854057	29.42094857615916	29.684661030056695	29.792721046389783	29.886926889674804	29.63417394299633	29.975258854075868	29.7188005112679	29.778814478992455
29.656732521708854	29.695800096977514	29.799946706671633	29.484219708107897	29.42133609240622	29.686668569983397	29.79321332433128	29.88806617844058	29.63433843626575	29.975765218986425	29.718818701447862	29.77898059562921
29.657247973080402	29.695959328809927	29.801360852581148	29.484312288121554	29.42190866167369	29.686714111641507	29.793340449977734	29.888922973887798	29.63438268963208	29.976028842696604	29.71942104227665	29.77910163062595
29.65760297250598	29.696191044196034	29.802312075287897	29.485261163427502	29.4222109302478	29.688736417886002	29.7966955102485	29.889191942973444	29.634582955546673	29.97644480063808	29.719421872384473	29.78133874879489
29.65796435207864	29.696255013243565	29.8032943161264	29.48545195188871	29.422303872888342	29.69143795617201	29.79696282533755	29.890329359917313	29.634640123610765	29.97709509965196	29.723539902602802	29.78359212211183
29.659095075999762	29.696851498064216	29.803959696734644	29.485863008431263	29.422415225371935	29.692115373711765	29.797154325450666	29.89040159920398	29.63524123452788	29.977277160878216	29.723847676984292	29.784168996890454
29.66010573428895	29.697370731635843	29.80402600129399	29.486780222477982	29.4227820508896	29.692883940163895	29.79716837453532	29.891033210256	29.637655475347447	29.978838698499615	29.725838460029653	29.785513673959695
29.660953827566054	29.69867659360642	29.804239080616576	29.488114180894257	29.422915715673472	29.693831132476753	29.797681630801026	29.891825212906078	29.63801721064481	29.979653112995457	29.725872402498233	29.78880161782476
29.661030251924537	29.700144515276172	29.8043661994109	29.488740817960668	29.423364139313527	29.695581122865935	29.800503623397724	29.89350329892183	29.63889071425723	29.983133940492014	29.728296339078504	29.789724838287995
29.66111994247882	29.702188993100556	29.804487133076172	29.488896558317006	29.42347511439577	29.696167547883462	29.801139165778366	29.894019910086087	29.639365759870095	29.983518167460762	29.72877906125587	29.792451080574413
29.66134861288521	29.702521350878342	29.8063301178276	29.489508609734823	29.42382198732315	29.696777313881817	29.803011121240367	29.89491759935303	29.639650142471428	29.985114503226164	29.7288156899388	29.793389729387144
29.661731755689647	29.70364119764956	29.806914580402218	29.489704234767512	29.42396591651761	29.698183510400323	29.804431416658478	29.89502924372022	29.640588607977307	29.985367823054315	29.7302410202976	29.793671004885493
29.662667782631434	29.704027008542987	29.8071748245637	29.489886258921384	29.42401693616542	29.69896990808452	29.805931637854787	29.895832596673223	29.64167096471723	29.98550604922602	29.730678926108904	29.79647910297602
29.66281225828399	29.70404736429245	29.807185287854043	29.490140824904067	29.424448582744112	29.70241190342928	29.80613762279116	29.896432166362292	29.641677785877004	29.98881971809285	29.732804535313594	29.79782810108358
29.66295795485818	29.704354080258174	29.80741699037033	29.49048773120406	29.42467145199496	29.702842464119193	29.806959693529457	29.897971337043735	29.643056875700285	29.988999282835174	29.734161338704375	29.798025385931595
29.665006517335158	29.706448332146863	29.809995387032583	29.4911398937954	29.424801087236926	29.70308882366186	29.80850359484824	29.898139887544797	29.643623869372124	29.98927492814368	29.734351084341753	29.798204216049527
29.66623639333786	29.70696586112151	29.811580690567048	29.491150771777733	29.424850052835872	29.704074367112316	29.80924541618714	29.89944294223303	29.644003304989646	29.989547873542847	29.734519560061422	29.798821113030534
29.66745969796492	29.707557160232934	29.814826203122422	29.491198232250902	29.425240579017686	29.707948044378625	29.809461544083767	29.899810680359376	29.644909905516517	29.990276739798162	29.734626652434443	29.799283031639657
29.66751529125903	29.707843316533225	29.81484247808704	29.491431637420984	29.425252522951986	29.707978956243835	29.811941805097923	29.899884653054603	29.646052159043304	29.99072820276168	29.734781322258655	29.79972905123148
29.66825794955	29.70865895447917	29.817774515287397	29.491754547453027	29.425336120016713	29.70864546380664	29.813370647674688	29.901964816659635	29.64670772968107	29.99124497113089	29.73522929846959	29.79985352788901
29.66890801226792	29.709363201654686	29.818999279553065	29.49181727785286	29.425478856763153	29.708820651486548	29.814418164756482	29.904182164370773	29.649190519301445	29.991458046913984	29.736705808483915	29.799960367726925
29.672136093644305	29.709401429321037	29.81945330549751	29.491847127466684	29.4255903242762	29.709548057471196	29.815214646656447	29.904326542375493	29.65022401895403	29.991792187064583	29.736734182846	29.800083863367185
29.672696661307654	29.711861065258297	29.81948141479204	29.491871564138524	29.426126505978488	29.71010142076733	29.816227701499926	29.906055882553947	29.65098155523466	29.992470266519675	29.73783024482306	29.80128344089805
29.672773257283755	29.712263147475415	29.82208826230773	29.493467248394303	29.426170786521368	29.71095091271677	29.81707501195516	29.9084219195578	29.655521576650035	29.994476281281848	29.7381400836322	29.801402881508402
29.675243329774037	29.713057417250077	29.822428846333985	29.49483903515836	29.42621634143171	29.711077433342375	29.817240430073223	29.908947455905604	29.65772451913978	29.995952272930566	29.73827188085777	29.801855724368142
29.676733885547602	29.713166839801453	29.824377492175184	29.494859271604646	29.426971106676632	29.712322374571517	29.818399942795274	29.909217078680243	29.65825677053975	29.998248784409256	29.738622620389698	29.80234484192656
29.67730144895063	29.713553463911666	29.825934440410435	29.49487157064084	29.427148536792462	29.712374675518184	29.819698286962698	29.910594899112276	29.65855578229269	29.998826288430916	29.73942174159178	29.80246223722516
29.677713074782595	29.71420756571284	29.827152038832853	29.495274939793582	29.42716165659335	29.713094979334198	29.822630161310272	29.91066536510795	29.659469371554263	30.00098648070507	29.739974202692068	29.803522662597672
29.67977416721615	29.715708340477214	29.828240458249535	29.496119679844018	29.427191830280794	29.71319819733096	29.822630337834	29.91154912886376	29.65993751493404	30.001133012893906	29.740513474435183	29.805318362560257
29.679835073320483	29.716416519775482	29.82839315770883	29.49624037326061	29.42722095273848	29.71345039139127	29.822779785598875	29.91158182594524	29.660460750952353	30.001844653016892	29.74336940258334	29.805804620717087
29.682092720555517	29.71649128501631	29.83109944434607	29.496678921092816	29.427780125155117	29.71355015412597	29.823771620228975	29.912598972629706	29.66211162197078	30.002195296360465	29.744149380019127	29.806131154369417
29.68212335921099	29.717408717822078	29.831485604827517	29.49683488535382	29.427805355350813	29.713692579315946	29.82586103764775	29.91374200120202	29.66438418087344	30.002310961321378	29.744511984758383	29.80971175782242
29.683052994461512	29.719090799400984	29.83630051046346	29.49725334633322	29.427848137642762	29.713758920903693	29.82637946829572	29.91375255780671	29.665742741870467	30.002660453932595	29.74825562475332	29.810145748237815
29.683797925974144	29.71928495108623	29.838471876319154	29.498284707889834	29.427854139518583	29.714373155730602	29.827764611427398	29.916190925404017	29.666131159499592	30.002760979176955	29.748643095083622	29.81023625663223
29.684067555709234	29.719548903721112	29.8394655079344	29.49858844510414	29.428181682489175	29.71753214312331	29.82847351068127	29.91674375301114	29.666620799451817	30.003379177636113	29.748738760407445	29.813533587581084
29.684093274930106	29.719636244637762	29.839713801986097	29.498839382345235	29.428208977270838	29.717724206696726	29.829748839925294	29.91761151666043	29.66667660301104	30.00462490186119	29.74873876876328	29.813638764158
29.68638946051413	29.71989997200609	29.83976245694674	29.499386935348692	29.428467800483503	29.718560233409526	29.830793586708232	29.91852025254528	29.66879317849901	30.005216316566116	29.750239650844915	29.81378522549879
29.689153454724867	29.719915389320178	29.8403905045382	29.50005803797379	29.428490253598007	29.718878086064976	29.831876430634928	29.918806375119658	29.669136612675274	30.00576145432256	29.750927976633395	29.81456587414032
29.68931603083672	29.72100426307255	29.84059235052896	29.50010487545148	29.428510979355867	29.719571998896594	29.833060105228945	29.920226229049874	29.671339203776974	30.00830542346815	29.751100126806584	29.814973048928366
29.690409747047436	29.72152237597228	29.84142440731895	29.500204345620556	29.428591856141864	29.71962860820886	29.834901149010395	29.920732485315053	29.672261990351846	30.008692110544928	29.751804465430943	29.815070632272793
29.691575656543574	29.721728080534717	29.843212017021788	29.500668771275585	29.42903252275759	29.72043359561276	29.83655320163425	29.921458273839704	29.6722953728581	30.009356086675062	29.75455514990564	29.816097907087347
29.69160196004082	29.725186940796675	29.843427841407582	29.501046259040574	29.429118416653637	29.72064287074611	29.836599745611547	29.921658041939992	29.67334934409235	30.009415442018707	29.75495940871102	29.818093493883747
29.6920582422465	29.727448908642593	29.843825962011678	29.50124497306023	29.429225180249638	29.72092535041418	29.836795871076532	29.922264220522464	29.673651455627095	30.009981798131676	29.755103949833618	29.819671956070703
29.692360006555376	29.728068771970257	29.844116381919658	29.502248598983563	29.429374298304527	29.723021034562354	29.842407784211424	29.92406648656131	29.674593391018345	30.01058368150347	29.75548561251471	29.81984444813314
29.692695098818845	29.728628081902233	29.84535150163923	29.502568661945077	29.43009269662874	29.72411255635812	29.843338552434275	29.924113657413304	29.6746978479681	30.011410468845234	29.755501829448736	29.819916288760144
29.693362623041423	29.728847217305294	29.845413113408345	29.502930163896206	29.430179847060714	29.72531793603945	29.84333986154221	29.9243181963095	29.67548536274997	30.013100711253482	29.755533593004824	29.82084678445483
29.693532494432855	29.72934088832737	29.846218758623476	29.50318962157835	29.43046859457116	29.7266672353502	29.844250915544805	29.925185641890906	29.67573837384054	30.01479478339247	29.756896522558076	29.822002648804446
29.69417602522678	29.730192299265305	29.848985528831	29.5032322886265	29.43059776137842	29.729317346684752	29.844537537703754	29.92543159317907	29.675755387211122	30.015434382978572	29.756910077033606	29.824263943117618
29.69495655211295	29.732042002857227	29.84927699684269	29.50361800589444	29.430773547692695	29.729509057438722	29.844571271008874	29.925912172315133	29.676082437225652	30.016236052498307	29.757436892804957	29.824627617234988
29.697019450247662	29.733379774939408	29.850971139812952	29.50386698906034	29.43099341709529	29.731207091726706	29.848445205458823	29.92645275579443	29.676341301918853	30.01628220679112	29.758407998415027	29.826654153807034
29.697356204621837	29.733397516686892	29.851885349121833	29.503956370650698	29.431151239643654	29.731427424055717	29.85013029917772	29.92819419226326	29.677510797144414	30.01685038414584	29.758586518317394	29.82843954847984
29.697420375277403	29.7337010086832	29.852884790417516	29.504013758198255	29.431541453906643	29.73143448719825	29.85259431651153	29.92831747432813	29.677915818065046	30.017309786651374	29.75865315726488	29.82860964675934
29.698903279689475	29.734702523417397	29.853327617712946	29.504089371035604	29.431610354137806	29.73210922018521	29.85300493628807	29.92839090405076	29.679100731110218	30.017420998113753	29.759729620095527	29.829802356901364
29.699915640125678	29.735144283809806	29.854272558389415	29.504106338211916	29.431611479730016	29.73267982998336	29.85439548449784	29.928481811936326	29.679623990286924	30.01801857263534	29.7610403921814	29.830276707697244
29.701151159582572	29.735488420185437	29.856054531315902	29.504590755137713	29.431638798992687	29.7340488793525	29.855344696699166	29.928762240187112	29.67974636040411	30.01919689148437	29.76125485848338	29.83037844133146
29.701386842168546	29.738652883896386	29.856141932695017	29.50506320501374	29.43205877602168	29.734161204451844	29.855682401223238	29.929266465262213	29.68051194690814	30.020404843331043	29.763409465175016	29.831162778986815
29.70156863389322	29.739016417390836	29.85669163577158	29.505366970308362	29.432138810124385	29.739946228669247	29.85590124422376	29.929392268616926	29.68076827586235	30.020901265902744	29.765694207836116	29.83400253854849
29.702535316957174	29.73991216619975	29.857080283980313	29.50668475219907	29.432310842281048	29.745367063113992	29.85642880738297	29.929539895455903	29.680934868784064	30.02201708040074	29.76600801000066	29.83484582137795
29.70424727425153	29.740529256559828	29.857080747160396	29.50758098743917	29.43234515510756	29.745522448421006	29.859553760757905	29.930855547218197	29.682184090638938	30.023671826203188	29.76639859356029	29.83505920344074
29.705556368767162	29.74062134996857	29.85720372927681	29.508374724152166	29.43250917617137	29.74626636468821	29.860179948169048	29.931202515786367	29.682291234742046	30.024235249649653	29.766505038981027	29.83690879070293
29.705616972927842	29.743929111824126	29.859701211306746	29.508856172391837	29.432631818203802	29.746460356813554	29.860578885968632	29.9315848539698	29.683513704339934	30.026141470464683	29.76666617723022	29.837465988719057
29.706906589502708	29.745955087148864	29.859872929522297	29.50975748651512	29.432759269323192	29.746919091469714	29.860596716057927	29.935921247850818	29.686385096550858	30.02625721849458	29.767066282536646	29.84038310061953
29.70869754958698	29.746005712237043	29.859942234075124	29.509782809017075	29.432840209387727	29.746927488105058	29.86104821246283	29.93688168944346	29.687287281995328	30.02630856309556	29.768525975820637	29.840547550135128
29.70940490216425	29.746345507714416	29.860758810353754	29.5100143708245	29.433095204048488	29.747297145587616	29.862537993427715	29.937993719448976	29.687354018108245	30.02653202736802	29.768545376757096	29.840851891275122
29.709513548032163	29.749219285675522	29.86076631740767	29.510637999109264	29.433106646859915	29.74797757248071	29.863015379741345	29.939003398052446	29.68738984075957	30.027702354995355	29.7686709238332	29.84154628446612
29.71013983589977	29.750415743808105	29.86175087812434	29.510833683854898	29.433464743946743	29.748424236822117	29.86347677363608	29.941507860818845	29.687560692408375	30.03002300688005	29.768868187490664	29.842966836164063
29.71029911971934	29.751823435396386	29.861923368681154	29.511140794756912	29.433511173985103	29.749628261149454	29.865652970269867	29.942842008266133	29.68789660992136	30.030056148795943	29.77001008604845	29.84422651303244
29.710461711385573	29.75208440421776	29.8629225674012	29.511444293498943	29.433538830100936	29.74987685185438	29.865941325782263	29.94450674331544	29.688658249859365	30.030159010925107	29.770693831006174	29.844960868327682
29.710676968263048	29.752481275113944	29.863057969123428	29.51165870263961	29.433767613386415	29.751184857101272	29.868712157336162	29.945357271324443	29.68885267406887	30.03187536243213	29.770935782628634	29.84497558066513
29.712526088134382	29.753223665003286	29.8641796089303	29.51172459672774	29.43378845201798	29.751452220921855	29.869003655281414	29.946061121663135	29.68893948520525	30.03321703089714	29.771127068271976	29.845363989864268
29.713049119251433	29.754045649937424	29.866155621669133	29.51217789731367	29.43379355903413	29.751512812256724	29.869074791812764	29.947017729877487	29.689380285831547	30.035884832282708	29.771585422102515	29.846284015657304
29.714027168162882	29.756857813628216	29.866342615221953	29.51221008738777	29.433972275822867	29.75206566024543	29.869988383067344	29.947496433976173	29.690568112639028	30.037680273123406	29.77268941534182	29.84681136634177
29.714753143572803	29.75693901345418	29.866364161564768	29.512346114670837	29.434061173389196	29.75296793334672	29.870129413908057	29.94802739696075	29.691323771095213	30.03770076831692	29.772886883854834	29.85019038924409
29.715131328914563	29.759728233717	29.86723004861141	29.512637663045997	29.43430072048437	29.753394550195935	29.872128412757846	29.94860199424292	29.691595490183637	30.04131255327524	29.77316438645037	29.850629419786173
29.71685118309658	29.76048490930664	29.8684167265224	29.512885846075307	29.434404170196178	29.755681620828724	29.874709679726614	29.948632165057973	29.692380171528097	30.041469957351655	29.774443116432764	29.85328401719157
29.71786495464578	29.762271329191496	29.869027354862016	29.51317762262644	29.434593957657203	29.756141380930302	29.87492730926852	29.94882154957049	29.692423013220022	30.04173106628717	29.774655428837207	29.853596936999306
29.718792428632206	29.763065996486322	29.86939810637371	29.513242017409326	29.43464010210087	29.75738103457593	29.87735495737002	29.949244957348274	29.693165744138298	30.042562174120857	29.77559630393401	29.856131817047274
29.718834817880833	29.7640782411557	29.872315585274098	29.51353844368617	29.434706713172993	29.75851313744529	29.878571904887675	29.94957211065951	29.6933611458456	30.043496322386247	29.77576999030684	29.856390694128645
29.719370486006156	29.764112782929654	29.872676533463448	29.51451435746244	29.4347253451254	29.759163133894408	29.879758659913673	29.950490866748748	29.694482818177946	30.043668712513767	29.777164786510525	29.86340273811282
29.71980335639086	29.76467580458818	29.87448291398654	29.514621907249435	29.434752295681314	29.759315989550696	29.88057346524813	29.952690668747906	29.695811551089378	30.044553699019303	29.777712220779453	29.865212429278888
29.72006318592413	29.766006779695022	29.875912350205407	29.515499928975856	29.43483004636677	29.760270320924157	29.8814161346481	29.952888960728703	29.695972701866925	30.045029750542884	29.778147009788476	29.865238338289778
29.720172794735632	29.76676565665547	29.876910893196516	29.51566372534573	29.435219955354064	29.760883055829925	29.88449397388858	29.953174284526433	29.696483511327724	30.045216235170418	29.77868868366886	29.865496481618337
29.720334558603206	29.76715994892389	29.877320186178338	29.51576218489415	29.435795563112556	29.761100816375766	29.887601340394863	29.95406138743443	29.696925971732732	30.045268949928907	29.778995553022217	29.866164945548146
29.72110499752043	29.77005059962924	29.877334690733278	29.516616054998686	29.435920450681234	29.76144947892031	29.889089761573462	29.957189089659874	29.697640467005762	30.04701970905388	29.77971444157293	29.866549515492956
29.721737809996277	29.770348054115328	29.877817255331337	29.51694646598608	29.436134381657705	29.761856228197964	29.889416018438794	29.957390941151367	29.69891775589582	30.0470210744337	29.77972532703042	29.867042449067938
29.722403297005286	29.77209443544402	29.87831268103529	29.51706789448966	29.436457397331687	29.763077963393453	29.890468330598623	29.95754144870721	29.699404264330283	30.047978354736056	29.779918999833832	29.868163747206317
29.723495447699836	29.77256238958307	29.87856740662611	29.517132291023323	29.436534979476516	29.763283229218032	29.890557755149743	29.958036694541246	29.70057415075225	30.049489533112503	29.78151761678801	29.868262257129057
29.72521514032589	29.7729743599961	29.87984903507821	29.517614924324686	29.436563632660455	29.764705272644647	29.891993837532564	29.958722634299054	29.704021164978382	30.04971689219858	29.782670448096134	29.86972594491238
29.725414894341316	29.77353954687055	29.879973459074176	29.518144299213276	29.436695735352927	29.76477437650903	29.89240932769327	29.959845806974407	29.704446883849794	30.050101903304924	29.78313726524758	29.871101620500404
29.725547335633934	29.773765163300347	29.881939633233955	29.518441868654765	29.436791443315826	29.765000485027215	29.892419648143182	29.960250463305666	29.70481516172649	30.05134463687964	29.78353056699686	29.871324280394838
29.72557642626906	29.774660316471902	29.88221863482999	29.518639053020273	29.437036515721083	29.765476544098743	29.8940384757938	29.96043329962734	29.705143445868657	30.051770325945384	29.783740612578868	29.87214428007954
29.72567892228476	29.774707035978558	29.88462882526701	29.51882950367488	29.4371562661701	29.76555741663064	29.894437432664002	29.96156102453207	29.7052184293267	30.05190164208019	29.784489450485665	29.873490756387103
29.72591545357434	29.7748223110026	29.885347809309497	29.519051779185425	29.437260593250322	29.765773386558166	29.896259871758694	29.96179584521532	29.705309523794632	30.051951826214445	29.784611797878426	29.873587547091734
29.72788253605979	29.775768635083132	29.885399018427247	29.519425701869388	29.43727238304954	29.766041451546734	29.896966114903165	29.963296284157046	29.70599982804716	30.052445487770694	29.784706055403987	29.874067072433117
29.72805702801959	29.77599332571071	29.885975740159182	29.519870729064454	29.437292432535425	29.766282306320395	29.897364941206213	29.963595346002585	29.707319300328294	30.052821260960144	29.78491540680319	29.876247113829308
29.728135970769124	29.7770205736956	29.88628068642948	29.520915141222993	29.437558412510256	29.766416050546663	29.897523389602366	29.963726082279383	29.70816444715626	30.054653806574304	29.785317224334268	29.87715016233978
29.728933142096615	29.77711245891819	29.88672152541012	29.520921306455527	29.437561835992998	29.7664382204865	29.898414023392473	29.965029412985043	29.7081671407433	30.05496479356519	29.78600231305201	29.877974920062726
29.72920829758666	29.77747615245489	29.887523776067635	29.52126373020902	29.437578168942693	29.766496080668198	29.899097914664587	29.965487191277322	29.708822323138502	30.055590533489543	29.787222245453354	29.880574071897883
29.72976414426966	29.77763953338409	29.888052898762353	29.521324572328197	29.437963781793623	29.767598827963884	29.899719397455794	29.96685463229648	29.708953194015365	30.057758575546192	29.787256718208354	29.881702209335707
29.729952803103803	29.777746705805093	29.890085398007873	29.522172158864116	29.438026925903863	29.767916012599947	29.899894553546922	29.96731994933196	29.70921311930534	30.057906214132693	29.78756356968742	29.882705433756872
29.732554893721975	29.77824773607651	29.890832620787208	29.522187672417118	29.43848482377169	29.7689602495838	29.90114526286486	29.967665965959114	29.70945398127447	30.059961751953164	29.788356498495286	29.88276212296882
29.73459219452827	29.779323862259368	29.890960864511886	29.522432485208977	29.4385053710418	29.77020336488629	29.901377656154548	29.968520700062932	29.710546817511933	30.060240693277436	29.78888576431313	29.88334567575782
29.734743005417965	29.77957021250738	29.891790243575098	29.52245840351454	29.438731243680884	29.77026564426911	29.903266361463807	29.970278659519952	29.71290802981897	30.06066040047021	29.789492683317132	29.88389286576961
29.736011294326754	29.780388290350732	29.893493161806227	29.522704973209233	29.43881172403068	29.770299293436054	29.90421634413037	29.97096012363904	29.71331893936515	30.061566970097033	29.789893827624905	29.883954676668075
29.73705300835757	29.78104921838574	29.8944225744326	29.523244303851964	29.43881289421875	29.77195467537323	29.90589952945287	29.97118020231103	29.713899621112294	30.06190098126183	29.790585541416142	29.88441722272138
29.737203022361342	29.782186892186477	29.894830385202614	29.52333325688137	29.438843018118135	29.77220933355624	29.9087405935091	29.971255320591784	29.715625288376515	30.06251372906638	29.793760512845385	29.885071878600385
29.737392210377006	29.782484794392	29.895259477030134	29.52403558705202	29.438945899054946	29.77338169410946	29.909557416649402	29.97131776795231	29.71668551620713	30.06335797056466	29.794629937378016	29.887086628497293
29.739042964454477	29.78361988083504	29.895355945890017	29.524301579850892	29.439011838769975	29.775535335361067	29.909664649306308	29.971402743969474	29.717039157742406	30.064112951378274	29.79591644745442	29.888631591296857
29.73974794109623	29.783623864181422	29.895626527681557	29.524776510934693	29.43907972057639	29.77557763992118	29.910235775613334	29.97240879187468	29.71729478860859	30.0672316162453	29.79612663977116	29.888868981328862
29.740977464040178	29.784228996651358	29.895739524692903	29.524776510934696	29.439382718676537	29.776517787903906	29.91038443438601	29.97265672768325	29.718249943942894	30.067297439558633	29.796139170733344	29.890010611917347
29.741262029648013	29.784980215936717	29.895836289071376	29.525088128884214	29.439774641678998	29.77706724805276	29.9108449728896	29.973030330813934	29.718526620656423	30.067653586465024	29.79713685014249	29.890778280032322
29.743533336268595	29.787347005074075	29.895924281400518	29.52590056965982	29.439954587052227	29.777559641251294	29.911557762355166	29.973256192318672	29.718660809615102	30.06810948382514	29.798440884256717	29.8907949443999
29.743635575739198	29.78793947689102	29.895925246019676	29.52637514753969	29.440293184537786	29.777950241381603	29.912593090452617	29.973859421374364	29.718813838695777	30.06812293065323	29.800663092242544	29.891085768102286
29.743675474066684	29.788458528464	29.89629127295618	29.526894032218756	29.440322796021874	29.77801153102027	29.912866631585057	29.9749696582796	29.720456562819592	30.068267768270278	29.80080209289896	29.891217231530625
29.743796679413773	29.788541589750746	29.896743284411414	29.52702856644111	29.44033188275823	29.77812671731863	29.91353089948621	29.97592330894609	29.720990469610154	30.06886070471071	29.80118806696243	29.891525640400747
29.74380185513804	29.788819481545087	29.897441991555016	29.52818346862643	29.440346987693296	29.780159627033406	29.91471504623437	29.976160163982556	29.722783506449353	30.06935988404585	29.80167403921083	29.892442048952645
29.744014333003086	29.790171373297678	29.898248842165295	29.52930256894654	29.440437757441682	29.781753356753573	29.91615626291946	29.976423464697667	29.72362373218525	30.070865019925133	29.801751569018357	29.892538682630388
29.7449336827527	29.790486934733945	29.89850173068026	29.529386630791763	29.44090559616401	29.781887511039358	29.91659472924607	29.977752796541694	29.723927502129445	30.071753618029383	29.801951604775144	29.89398296548531
29.745345080206185	29.79096787047084	29.8989610227812	29.52969503796883	29.44134423749629	29.782766084186747	29.916875242980627	29.978457334581243	29.726650949896378	30.071979967547094	29.802258592644222	29.894488211305948
29.746616668329146	29.792149138753345	29.89902009431619	29.530144538001025	29.441840510472648	29.78334243457087	29.917159584609486	29.979425744286786	29.727825711825325	30.072604147628706	29.802866695296036	29.894973962389326
29.74812059074882	29.793411922960342	29.899291319498495	29.530282095592668	29.44198017267113	29.783625005592707	29.91751430135848	29.98035844822876	29.729206231676507	30.07348276834066	29.803472239954086	29.89674287431903
29.748651781705618	29.79401460129897	29.8998400959227	29.530947778768702	29.44246614236994	29.784455378778294	29.917914986208462	29.980724293996644	29.72922894883553	30.07730838084968	29.80723973947951	29.896844461009728
29.75001530377275	29.795483679884498	29.899897232557656	29.53129501753773	29.442485888963773	29.78540127452694	29.920255707973077	29.9814968781299	29.729232277600445	30.078862418121716	29.810009814331725	29.89999782694855
29.750342840377527	29.796280108243103	29.90203190868889	29.531888339891434	29.44252337340192	29.785903822780764	29.92089857752686	29.983370178509997	29.732962067361278	30.080077117483974	29.810927607064805	29.900048618382215
29.750782398901542	29.797232101424	29.902519344210898	29.53285964612951	29.442590151264724	29.786556238583714	29.92283760719845	29.984406077359502	29.73346038841959	30.08022358791861	29.81125007101344	29.900206989754498
29.752791933854645	29.797316231674934	29.903355498176676	29.53340437133111	29.44283008000542	29.789531046778414	29.924518040253226	29.98728740339098	29.734135289122694	30.082184030294847	29.813275543396372	29.90106666108185
29.753229042548654	29.797826090919	29.904531573575493	29.533451660718537	29.442840565741353	29.79024451860378	29.924537470301832	29.987947867089023	29.73447772482713	30.084491130327798	29.814516633863825	29.902659383947594
29.754120580773247	29.7979490759803	29.905708575376572	29.5334874493185	29.44287278615229	29.790253079760298	29.92487546874131	29.988741903875923	29.734775905825515	30.086006278215784	29.815205586278427	29.903629949309494
29.754410478787456	29.798043073764788	29.90590774787683	29.533943928144286	29.443222619800732	29.791743184289516	29.924889044089987	29.989445281613232	29.73549934790939	30.086232204252987	29.81598061085973	29.905809317837473
29.755966953754566	29.798061665103884	29.906505735409898	29.53528117980826	29.44334004007421	29.792095416957327	29.925008375867215	29.990130003124044	29.73610990664382	30.08628808264133	29.81658356127612	29.906592451045547
29.75622229209839	29.79855525539551	29.906725436230396	29.53553290776946	29.443650227422584	29.792773994660934	29.926933838161926	29.9909372680654	29.736627545840157	30.087176231819242	29.81755559215876	29.908528642042317
29.75694075593035	29.79895005998544	29.906776092972667	29.535691396630178	29.443766210339614	29.794050676548856	29.92708139942233	29.992144951014645	29.73722976564327	30.08717912254983	29.817707703150163	29.909345374680957
29.757384557842535	29.799374411688646	29.907218727342233	29.535695737670743	29.444077997442104	29.794292066298325	29.927912904878795	29.992824059476646	29.738572756882682	30.08779127768286	29.817710383449043	29.910567501299077
